leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NCERO0080,Ceratolithus rugosus,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NCYCO0080,Cyclococcolithina leptopora,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NCYCO0110,Cyclococcolithina macintyrei,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NDISC0080,Discoaster brouweri,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NDISC0525,Discoaster variabilis,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NHELI0100,Helicopontosphaera kamptneri,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NSPHN0010,Sphenolithus abies,PRESENT,  ,1
9,80,A,2,1,40.0,44.0,42.70,43.17, 9,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NSPHN0150,Sphenolithus neoabies,PRESENT,  ,1
9,80,A,3,4,20.0,21.0,86.60,91.55, 4,"GARTNER,S.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,837,NCYCO0080,Cyclococcolithina leptopora,PRESENT,  ,1
9,80,A,3,4,20.0,21.0,86.60,91.55, 4,"GARTNER,S.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,837,NDISC0035,Discoaster aulakos,PRESENT,  ,1
9,80,A,3,4,20.0,21.0,86.60,91.55, 4,"GARTNER,S.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,837,NDISC0525,Discoaster variabilis,PRESENT,  ,1
9,80,A,3,4,20.0,21.0,86.60,91.55, 4,"GARTNER,S.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,837,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
9,80,A,3,4,64.0,65.0,86.60,91.98, 7,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NCOCO0100,Coccolithus eopelagicus,PRESENT,  ,1
9,80,A,3,4,64.0,65.0,86.60,91.98, 7,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NCYCO0080,Cyclococcolithina leptopora,PRESENT,  ,1
9,80,A,3,4,64.0,65.0,86.60,91.98, 7,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NDISC0080,Discoaster brouweri,PRESENT,  ,1
9,80,A,3,4,64.0,65.0,86.60,91.98, 7,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NDISC0165,Discoaster exilis,PRESENT,  ,1
9,80,A,3,4,64.0,65.0,86.60,91.98, 7,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NDISC0225,Discoaster kugleri,PRESENT,  ,1
9,80,A,3,4,64.0,65.0,86.60,91.98, 7,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
9,80,A,3,4,64.0,65.0,86.60,91.98, 7,"BUKRY,D.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,828,NTRIQ0040,Triquetrorhabdulus rugosus,PRESENT,  ,1
9,80,A,4,4,1.0,2.0,109.10,113.91, 3,"GARTNER,S.",,9,NANNOFOSSILS,,,,,NO AGE GIVEN,837,NCOCO0120,Coccolithus floridanus,PRESENT,  ,1
