leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
57,440,A,2,1,0.0,150.0,82.50,82.50,84.00,MA, DIAT CLAY, 10Y4/2, HOMOG, SLIGHT,, DK PYRITIC SPECS,, SMEAR AT 110CM DOM*, FIRM,,1919cc92acfc9c73078d31c9e629a79f
57,440,A,2,2,0.0,124.0,82.50,84.00,85.24,MA, DIAT CLAY, 10Y4/2, HOMOG, MOD,, DK PYR SPECS*,,, FIRM,,97fbd35dcd9bf009e612c0e74cf58a61
57,440,A,2,3,33.0,150.0,82.50,85.83,87.00,MA, DIAT CLAY," 10Y4/2, N3"," HOMOG, PREDOM 10Y4/2, SMALL ASHY MOTTLE AT 135CM, N3 SILT MOTTLES AT 136-141CM"," HIGH AT 33-65CM, MOD AT 65-150CM",,,, SMEAR AT 111CM DOM*, FIRM,,34a77452e040ab4eb73d7aef4b00481e
57,440,A,2,4,0.0,142.0,82.50,87.00,88.42,MA, PYRITIC DIAT CLAY, 10Y4/2,, MOD*,,,,, FIRM,,9f294c088e0f63012358020059649bde
57,440,A,2,5,0.0,140.0,82.50,88.50,89.90,MA, DIAT CLAY," 10Y4/2, N3"," PREDOM 10Y4/2, SILTY N3 MOTTLES (<0.5CM) AT 108-110CM", SLIGHT,,, SP.SPIC AT 108 + 109CM*,, FIRM,,2cae122e65c1213685724621473f9bfa
57,440,A,2,6,0.0,135.0,82.50,90.00,91.35,MA, DIAT SILTY CLAY, 10Y4/2," HOMOG, VOID AT 71-75 + 110-123CM, 3MM ROUNDED SMOOTH BLACK APHANITIC PEBBLE (CLAYSTONE ?) AT 59CM, 2 ROUNDED 3MM GRANULES: PUMICE (WHITE) + APHANITIC BLACK (CLAYSTONE ?) AT 105-107CM", SLIGHT,,, 2MM SP.SPIC AT 15 + 40 + 90CM, SMEAR AT 91CM DOM*, FIRM,,e46d0c1819ce2022fcc58343ab266000
57,440,A,2,CC,0.0,20.0,82.50,91.45,91.55,MA, DIAT CLAY, 10Y4/2,, HIGH,,,,, FIRM*,,286812ed6e74bd0cd29afbc3ef0fe311
57,440,A,3,1,0.0,150.0,92.00,92.00,93.50,MA, DIAT CLAY, 10Y4/2," PERHAPS VERY FAINTLY MOTTLED TO HOMOG, VOID AT 100-109CM", HIGH AT 0-27CM,,, NUMEROUS SP.SPIC (2-3MM WHITE SPIC CONCENTRATIONS WITH ELONGATE PYR BLACK CENTER CHAMBERS) AT 51 + 64 + 85 + 110 + 122 + 129CM, SMEAR AT 74CM DOM, FIRM*,,f256a849826ef45973cc0b6eebf7e7db
57,440,A,3,2,0.0,150.0,92.00,93.50,95.00,MA, DIAT CLAY," 10Y4/2,N2"," PREDOM 10Y4/2, MM THICK N2 LAYERS + MOTTLES IRREG(NOT SHARP BOUNDARIES) VOID AT 40-48CM,10Y4/2 10Y4/2 SILT LAYER AT 143-147CM",,,, SP.SPIC AT 9 + 80 + 122CM," POSSIBLY CONCENTRATIONS OF UNSTABLE SULFIDES,LAYERS COULD BE DIFFUSION BANDS SMEARS AT: 104CM MINOR (CALCAR DIAT SILTY + CLAY), 146CM MINOR (CALCAR SANDY SILTY CLAY)", FIRM*,,7ad2c50a9a244443e1ac62aae0c20c70
57,440,A,3,3,0.0,108.0,92.00,95.00,96.08,MA, DIAT CLAY," 10Y4/2, N2, N3"," PREDOM 10Y4/2, N2-3 STAINED HORIZONS + MOTTLES, 1.5CM (BASALT?) BLACK PORPHYRITIC APHANITIC PEBBLE AT 18-20CM, 3CM SMOOTH BLACK PEBBLE (POSSIBLY BASALT PORPHRITIC) AT 33-37CM, SILTY MOTTLES AT 51-55CM, 2MM BLACK GRANULE AT 65CM",,, PYR CONC AT 80CM,, BLACK COLOR FADES WITH TIME*, FIRM,,8340f7b476150ff19147b8b30faa6a25
57,440,A,3,CC,0.0,20.0,92.00,96.18,96.28,MA, DIAT CLAY,,,,,,,, FIRM*,,63273b07ee34c0de18d149cfc195cbef
