leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
54,425,,1,1,0.0,150.0,0.00,0.00,1.50,MTY, GREENISH GREY NANNO FORAM OOZE," 10GY5/2-GREENISH GREY,N/3-MEDIUM GREY", OCCASIONAL MEDIUM GREY STREAK S NEAR BASE, VERY DISTURBED BY DRILLING AND SECTION SPLITTING,,,," SAME THING IN 1-3,1-4,1-5,AND 1CC*",,,10048d77a045bf90a167141828050cc8,54-425-1-1
54,425,,1,2,0.0,150.0,0.00,1.50,3.00,MTY, NANNO FORAM OOZE," 10GY5/2-GREYISH GREEN,5Y4/4-MOD ERATE OLIVE BROWN"," 0-78(APPROX.) AND 110-150 CM IS 10GY5/2 OOZE,78-110 CM IS 5Y4/4 OOZE CONTAINS HYDROT ROILITE"," HIGHLY DISTURBED TO 45 CM,MODERATELY DISTU RBED BELOW", 78-110 CM CONTAINS HYDROTROILITE AND SM ELLS OF HYDROGEN SULFIDE(H2S), HYDROTROILITE,, 78-1 10 CM SMELLS OF HYDROGEN SULFIDE*,,,0a8efb03568bcdabf8716591abaee9bb,54-425-1-2
54,425,,1,3,0.0,150.0,0.00,3.00,4.50,MTY, GREENISH GREY NANNO FORAM OOZE," 10GY5/2-GREENISH GREY,N/3-MEDIUM GREY", OCCASIONAL N/3 STREAKS, VERY DISTURBED,,,, SAME AS SECTION 1*,,,b17c71ae5c5b0d670889e6ccf396bc09,54-425-1-3
54,425,,1,4,130.0,150.0,0.00,5.80,6.00,MTY, GREENISH GREY NANNO FORAM OOZE," 10GY5/2-GREENISH GREY,N/3-MEDIUM GREY", OCCASIONAL N/3 STREAKS, HIGH LY DISTURBED,,,," SAME AS SECTION 1,VOID 0-130 CM*",,,9a6ed0762c831e69beb75b4225754ae4,54-425-1-4
54,425,,1,5,0.0,40.0,0.00,6.00,6.40,MTY, GREENISH GREY NANNO FORAM OOZE," 10GY5/2-GREENISH GREY,N/3-MEDIUM GREY", OCCASIONAL N/3 STREAKS, VERY DISTURBED,,,, SAME AS SECTION 1*,,,381d31ee68260fe84ea244477bc7e9eb,54-425-1-5
54,425,,1,CC,0.0,20.0,0.00,6.50,6.60,MTY, GREENISH GREY NANNO FORAM OOZE," 10GY5/2-GREENISH GREY,N/3-MED.GREY", OCCASIONAL N/3 STREAKS, VERY DI STURBED,,,, SAME AS SECT. 1*,,,3e9540e8e1e14fd966a19efaa97c3032,54-425-1-CC
54,425,,2,1,0.0,150.0,5.50,5.50,7.00,DMV, DUSKY YELLOW GREEN NANNOFOSSIL OOZE, 5GY5/2-DUSKY YELLOW GREEN, OBSCURE STRATIFICATION DUE TO PRESEN CE OF DARKER AND LIGHTER LAYERS (1-1.5 CM THICK), H IGHLY DISTURBED,,,,, SOFT*,,903e75e2716ea16ecd80db60b17357bf,54-425-2-1
54,425,,2,2,0.0,88.0,5.50,7.00,7.88,DMV, GREENISH GREY NANNOFOSSIL OOZE, 5GY6/1-GREENISH G REY," OBSCURE LAYERING DUE TO PRESENCE OF DARKER AND LIGHTER STRATA WITH THICKNESS APPROX. 1 CM,OOZE IS LIGHTER IN LOWER HALF OF THE SECTION"," HIGHLY DISTUR BED,MORE DISTURBED IN LOWER HALF*",,,,,,,f6c23d58c33de0cd4079609060996d4f,54-425-2-2
54,425,,2,3,0.0,150.0,5.50,8.50,10.00,DMV, GREENISH GREY NANNOFOSSIL OOZE, 5GY6/1-GREENISH G REY, STREAKS AND BLOBS OF DARK GREY MATERIAL, HIGH LY DISTURBED*,,,,,,,e086485e46de55c953e4c3e2f1550ea5,54-425-2-3
54,425,,2,4,0.0,150.0,5.50,10.00,11.50,DMV, NANNOFOSSIL OOZE," 5GY6/1-GREENISH GREY,10Y6/2-PAL E OLIVE"," 0-123 CM IS 5GY6/1 OOZE WITH PATCHES AND STREAKS OF LIGHTER AND DARKER GREYISH MATERIAL,123-1 50 CM IS 10Y6/2 OOZE", HIGHLY DISTURBED*,,,,,,,f6f4df644c26d1d91867f59e2d9359e5,54-425-2-4
54,425,,2,5,0.0,150.0,5.50,11.50,13.00,DMV, NANNOFOSSIL OOZE," 10Y6/2-PALE OLIVE,5GY6/1-GREENI SH GREY"," 0-60 CM IS PREDOMINANTLY 10Y6/2 OOZE WITH PATCHES AND STREAKS OF LIGHTER AND DARKER MATERIAL,6 0-120 CM IS 5GY6/1 OOZE WITH PATCHES AND STREAKS OF LIGHTER AND DARKER MATERIAL", HIGHLY DISTURBED*,,,,,,,9054462ce126037dde5cf7804a03963e,54-425-2-5
54,425,,2,6,0.0,89.0,5.50,13.00,13.89,DMV, GREENISH GREY NANNOFOSSIL OOZE WITH FRAGMENTS OF P ALE GREEN NANNOFOSSIL CHALK(?)," 5GY6/1-GREENISH GRE Y,10G6/2-PALE GREEN",,, FRAGMENTS OF NANNOFOSSIL CHALK (?) WITH SIZE UP TO 2 CM, CHALK(?)*,,,,,bd42cb46aae4498b169326d29c36ebe1,54-425-2-6
54,425,,2,CC,0.0,14.0,5.50,14.08,14.12,DMV, GREENISH GREY NANNOFOSSIL OOZE, 5GY6/1-GREENISH G REY,, HIGHLY DISTURBED*,,,,,,,0abe0dfea37cce571f6628c009a22bd1,54-425-2-CC
54,425,,3,1,0.0,150.0,24.50,24.50,26.00,DMV, GREENISH GREY NANNOFOSSIL OOZE, 5GY6/1-GREENISH G REY, FROM 100 CM AND DOWN STREAKS OF GREYISH MATERI AL," SLURRY TO 30 CM,HIGHLY DISTURBED REST", SMELL O F HYDROTROILITE, HYDROTROILITE?,," SMELL OF HYDROTRO ILITE,SMEAR SLIDE AT 75 CM*",,,e19d2983f5d5952b2eae58b0ad22e27d,54-425-3-1
54,425,,3,2,0.0,146.0,24.50,26.00,27.46,DMV, GREENISH GREY NANNOFOSSIL OOZE," 5GY6/1-GREENISH GREY,-GREYISH"," LIGHTER AND GREYISH STREAKS PRESENT, ORIENTED VERTICALLY"," SLURRY 15-30 CM,REST IS HIGHLY DISTURBED", SMELL OF HYDROTROILITE, HYDROTROILITE?,, SMELL OF HYDROTROILITE*,,,d05662dca70171925ea68549bddb5f35,54-425-3-2
54,425,,3,3,0.0,150.0,24.50,27.50,29.00,DMV, GREENISH GREY NANNOFOSSIL OOZE, 5GY6/1-GREENISH GREY," DARKER AT THE TOP OF SECT. AND LIGHTER IN THE LOWER PART,VERTICALLY ORIENTED STREAKS OF LIGHTER A ND GREYISH MATERIAL", HIGHLY DISTURBED*,,,,,,,2d50547c99132b8f5d5b1d4def7a88c7,54-425-3-3
54,425,,3,4,0.0,150.0,24.50,29.00,30.50,DMV, GREENISH GREY NANNOFOSSIL OOZE," 5GY6/1-GREENISH GREY,-GRAYISH", VERTICALLY ORIENTED STREAKS OF GREYI SH MATERIAL, HIGHLY DISTURBED*,,,,,,,ad46538ab15ccfb70d2cfc8f5aa091ab,54-425-3-4
54,425,,3,5,0.0,150.0,24.50,30.50,32.00,DMV, GREENISH GREY NANNOFOSSIL OOZE," 5GY6/1-GREENISH GREY,10Y4/2-GREYISH OLIVE,-GREYISH", BLOBS AND STREA KS OF GREYISH AND 10Y4/2 MATERIAL, HIGHLY DISTURBED, SMELL OF HYDROTROILITE, HYDROTROILITE?,, SMELL O F HYDROTROILITE*,,,6c6795ffd5c83d8236a5f02b707a29ea,54-425-3-5
