leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DACTI0030,Actinocyclus curvatulus,2%,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DACTI0140,Actinocyclus ingens,TRACE,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DACTI0160,Actinocyclus ochotensis,1%,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DACTI0200,Actinocyclus octonarius tenella,1%,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DASTR0135,Asteromphalus marylandicus,TRACE,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DAULC0020,Aulacosira granulata,TRACE,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DBACE0010,Bacteriosira fragilis,7%,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DCOCC0060,Cocconeis costata,1%,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DCOCC0260,Cocconeis scutellum,TRACE,  ,1
87,584,,1,1,0.0,3.0,0.00,0.02,49,AKIBA,,87,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,406,DCOSC0880,Coscinodiscus tabularis,TRACE,  ,1
