leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCALD0010,Calcidiscus leptoporus,ABUNDANT,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCERO0050,Ceratolithus cristatus,RARE,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCOCO0302,Coccolithus pelagicus s. ampl.,RARE,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCRAS0011,Craspedolithus declivus (q),PRESENT,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCRIC0012,Cricolithus jonesii,RARE,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NGEPH0020,Gephyrocapsa caribbeanica,COMMON,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NGEPH0060,Gephyrocapsa oceanica,ABUNDANT,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NGEPH0101,Gephyrocapsa sp. small,FEW,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NHELC0020,Helicosphaera carteri,COMMON,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NPONT0141,Pontospahera sp.,RARE,  ,1
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NRHAO0010,Rhabdosphaera clavigera,FEW,  ,2
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NSCAP0020,Scapholithus fossilis,RARE,  ,2
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NSYRA0070,Syracosphaera pulchra,FEW,  ,2
74,528,A,1,1,28.0,29.0,0.00,0.29,14,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NUMBI0030,Umbilicosphaera mirabilis,RARE,  ,2
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCALD0010,Calcidiscus leptoporus,ABUNDANT,  ,1
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCALD0020,Calcidiscus macintyrei,RARE,  ,1
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCERO0050,Ceratolithus cristatus,RARE,  ,1
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCOCO0302,Coccolithus pelagicus s. ampl.,RARE,  ,1
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NCRIC0012,Cricolithus jonesii,RARE,  ,1
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NGEPH0020,Gephyrocapsa caribbeanica,ABUNDANT,  ,1
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NGEPH0060,Gephyrocapsa oceanica,ABUNDANT,  ,1
74,528,A,1,1,120.0,122.0,0.00,1.21,15,JIANG,03/1984,74,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,586,NGEPH0101,Gephyrocapsa sp. small,FEW,  ,1
