leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
117,722,A,001,Hydraulic (Advanced) Piston Core,01,CLE,000,,,114,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"olive (0-94 cm), light olive gray (94-114 cm)","5y 5/3 (0-42,51-63 cm), 5y 4/3 (42-51,63-94 cm), 5y 6/2","minor bioturbation (0-70, 94-114 cm)",soupy to highly disturbed (0-5 cm),,,"forams, nannos",gradational contacts between colors,,,H,16.62180,59.79528,0000.00,0,114
117,722,A,001,Hydraulic (Advanced) Piston Core,01,CLE,114,,,150,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"olive gray (114-135 cm), light greenish gray (135-150 cm)","5y 5/2 (114-135 cm), 10y 6/2 (135-150 cm)",,,,,"forams, nannos",gradational contacts between colors,,,H,16.62180,59.79528,0000.00,114,150
117,722,A,001,Hydraulic (Advanced) Piston Core,02,KRI,000,,,150,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"light olive gray (0-32, 64-77, 130-150 cm), olive (32-64, 77-130 cm)","5y 6/2, 5y 5/4 (32-40 cm), 5y 5/3 (40-64,77-130 cm)","minor bioturbation, burrow mottling",,,,"forams, foram pocket (~100-105 cm), nannos",gradational contacts between colors,,,H,16.62180,59.79528,0001.50,150,300
117,722,A,001,Hydraulic (Advanced) Piston Core,03,CLE,000,,,150,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"olive gray (0-83, 137-150 cm), olive (83-137 cm), black lined burrows","5y 5/2 (0-83, 137-150 cm), 5y 5/3 (83-137 cm)","minor bioturbation, burrowing",,,,"forams, nannos",gradational contacts between colors,,,H,16.62180,59.79528,0003.00,300,450
117,722,A,001,Hydraulic (Advanced) Piston Core,04,KRI,000,,,145,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"olive (0-42,65-96,121-145cm), light greenish gray (42-65cm), light greenish gray-olive(96-121cm)","5y 5/3, 10y 6/2, 10y 6/2-5y 5/3-10y 6/2 (96-121cm)","minor to moderate (96-115 cm) bioturbation, burrow mottling",,,,"forams, forams in lenses (~15-20, 84 cm), nannos",gradational contacts between colors,,,H,16.62180,59.79528,0004.50,450,595
117,722,A,001,Hydraulic (Advanced) Piston Core,04,KRI,145,,,150,,,interstitial water sample,,,,,,,,,,,H,16.62180,59.79528,0004.50,595,600
117,722,A,001,Hydraulic (Advanced) Piston Core,05,CLE,000,,,150,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"olive gray (0-77 cm), light olive gray (77-150 cm)","5y 5/2 (0-77 cm), 5y 6/2 (77-150 cm)","minor to moderate (90-95 cm) bioturbation, pyritized burrows",,,pyrite in burrows,"forams, nannos",gradational contacts between colors,,,H,16.62180,59.79528,0006.00,600,750
117,722,A,001,Hydraulic (Advanced) Piston Core,06,KRI,000,,,115,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"light olive gray (0-13, 50-72, 77-111 cm), light greenish gray (13-50, 72-77, 111-115 cm)","5y 6/2, 5gy 7/1-10y 6/2(13-50cm), 5gy 7/1(72-77,111-115cm)","minor to moderate (0-13 cm) bioturbation, burrow mottling",,,,"forams, foram lenses (13-50 cm), nannos",gradational contacts between colors,,,H,16.62180,59.79528,0007.50,750,865
117,722,A,001,Hydraulic (Advanced) Piston Core,06,KRI,115,,,150,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,"light greenish gray (115-130 cm), light olive gray (130-150 cm)","10y 6/2 (115-130 cm), 5y 6/2 (130-150 cm)","moderate (115-130 cm) to minor (130-150 cm) bioturbation, burrow mottling",,,,"forams, foram zones (120-130 cm), nannos",gradational contacts between colors,,,H,16.62180,59.79528,0007.50,865,900
117,722,A,001,Hydraulic (Advanced) Piston Core,07,CLE,000,,,069,,,interbedded nannofossil ooze and foram-bearing nannofossil ooze,olive with black (pyritized burrows),5y 5/3,pyritized burrows,,,pyrite in burrows,"forams, nannos",gradational contact (28 cm),,,H,16.62180,59.79528,0009.00,900,969
