Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus quadriperforatus,Calcidiscus tropicus,Ceratolithus acutus,Ceratolithus amplificus,Ceratolithus armatus,Ceratolithus cristatus,Ceratolithus cristatus var. telesmus,Ceratolithus delicatus,Ceratolithus dentatus,Ceratolithus primus,Ceratolithus rugosus,Ceratolithus separatus,Ceratolithus tricorniculatus,Chiasmolithus altus,Clausicoccus subdistichus,Coccolithus abisectus,Coccolithus bisectus,Coccolithus eopelagicus,Coccolithus floridanus,Coccolithus formosus,Coccolithus miopelagicus,Coccolithus pelagicus,Coccolithus pseudoumbilicus,Coronocyclas nitescens,Coronocyclas serratus,Cyclicargolithus abisectus,Cyclicargolithus floridanus,Cyclococcolithina tenuis,Dictyococcites bisectus,Discoaster adamanteus,Discoaster adamentus,Discoaster altus,Discoaster andamanensis,Discoaster aster,Discoaster asymmetricus,Discoaster asymmetricus (grainy),Discoaster aulakos,Discoaster bellus,Discoaster bellus-hamatus intergraded,Discoaster bergenii,Discoaster berggrenii,Discoaster blackstockae,Discoaster blackstoke,Discoaster bollii,Discoaster braarudii,Discoaster brouweri (3 ray),Discoaster brouweri (grainy),Discoaster brouweri brouweri,Discoaster brouweri calcaris,Discoaster brouweri recurvus,Discoaster brouweri rutellus,Discoaster brouweri s.ampl.,Discoaster brouweri tamalis,Discoaster brouweri tridens,Discoaster brouweri triradiatus,Discoaster broweri,Discoaster calcaris,Discoaster calculosus,Discoaster cf. D. bellus,Discoaster cf. D. bollii,Discoaster challengeri,Discoaster challengeri var. nellensis,Discoaster challengerii mediterraneus,Discoaster decorus,Discoaster deflandrei,Discoaster deflandrei (5 ray),Discoaster deflandrei (small),Discoaster deflandrei s.ampl.,Discoaster dilatus,Discoaster divaricatus,Discoaster druggii,Discoaster druggii (< 15 microns),Discoaster druggii (small),Discoaster druggii s.ampl.,Discoaster druggii-kugleri group,Discoaster exilis,Discoaster exilis (small),Discoaster extensus,Discoaster extensus-dilatus group,Discoaster formosus,Discoaster hamatus/bellus,Discoaster icarus,Discoaster intercalaris,Discoaster kugleri,Discoaster lingfengensis,Discoaster loeblichii,Discoaster mendomobensis,Discoaster mirabilis,Discoaster misconceptus,Discoaster moorei,Discoaster musicus,Discoaster neohamatus,Discoaster neorectus,Discoaster nephados,Discoaster nodifer,Discoaster obtusus,Discoaster ono,Discoaster ornatus,Discoaster pansus,Discoaster pentaradiatus,Discoaster pentaradiatus (fragments),Discoaster pentaradiatus (grainy),Discoaster perclarus,Discoaster perplexus,Discoaster petaliformis,Discoaster phyllodus,Discoaster prepentaradiatus,Discoaster pseudovariabilis,Discoaster quadramus,Discoaster quinqueramus,Discoaster quinqueramus (morphotype A),Discoaster quinqueramus/berggrenii,Discoaster quintatus,Discoaster rutellus,Discoaster saipanensis,Discoaster sanmiguelensis,Discoaster saundersi,Discoaster septemradiatus,Discoaster signus,Discoaster signus-tuberi,Discoaster spp.,Discoaster stellatus,Discoaster stellulus,Discoaster subsurculus,Discoaster surculus,Discoaster surculus (3-rays),Discoaster surculus (grainy),Discoaster tamalis,Discoaster tamalis (grainy),Discoaster tanii,Discoaster toralis,Discoaster toralus,Discoaster tridenus,Discoaster trinidadensis,Discoaster triradiatus,Discoaster tristellifer,Discoaster tuberi,Discoaster variabilis,Discoaster variabilis (3 rays),Discoaster variabilis (5 rays asymmetric),Discoaster variabilis (5 rays),Discoaster variabilis decorus,Discoaster variabilis pansus,Discoaster variabilis s.l.,Discoaster variabilis variabilis,Discolithina japonica,Discolithina multipora,Discosphaera multipora,Discosphaera tubifera,Emiliania huxleyi,Emiliania ovata,Ericsonia robusta,Florisphaera profunda,Gephyrocapsa caribbeanica,Gephyrocapsa ericsonia,Gephyrocapsa ericsonii,Gephyrocapsa margarelii,Gephyrocapsa margerelii,"Gephyrocapsa oceanica (Large, Diagonal bridge)",Gephyrocapsa oceanica (Large; Diagonal bridge),Gephyrocapsa spp. medium,Gephyrocapsa spp. small (<4 microns),Helicosphaera acuta,Helicosphaera ampliaperta,Helicosphaera euphratis (< 8 microns),Helicosphaera kamptneri,Helicosphaera parallela,Helicosphaera perch-nielseniae,Helicosphaera recta,Helicosphaera scissura,Helicosphaera sellii,Helicosphaera sp.,Orthorhabdus serratus,Pontosphaera alborensis,Pontosphaera apocresis,Pontosphaera arabicus,Pontosphaera arcuata,Pontosphaera auleta,Pontosphaera australis,Pontosphaera bigelowii,Pontosphaera biperforata,Pontosphaera callosa,Pontosphaera circumvallatus,Pontosphaera decorata,Pontosphaera deflandrei,Pontosphaera discopora,Pontosphaera hora,Pontosphaera huxleyi,Pontosphaera indooceanica,Pontosphaera japonica,Pontosphaera lapilla,Pontosphaera lepida,Pontosphaera messinae,Pontosphaera multiforata,Pontosphaera multipora,Pontosphaera spp.,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Pyrocyclus orangensis,Reticulofenestra abisecta,Reticulofenestra ampla,Reticulofenestra asanoi,Reticulofenestra bisecta,Reticulofenestra hillae,Reticulofenestra oamaruensis,Reticulofenestra ornata,Reticulofenestra parvula,Reticulofenestra pseudoumbilica,Reticulofenestra scissura,Reticulofenestra spp.,Reticulofenestra umbilicus,Sphenolithus abies,Sphenolithus akropodus,Sphenolithus belemnos,Sphenolithus calyculus,Sphenolithus capricornutas,Sphenolithus capricornutus,Sphenolithus celsus,Sphenolithus ciperoensis,Sphenolithus cometa,Sphenolithus compactus,Sphenolithus conicus,Sphenolithus conspicuous,Sphenolithus delphix,Sphenolithus disbelemnos,Sphenolithus dissimilis/belemnos,Sphenolithus distentus,Sphenolithus elongatus,Sphenolithus grandis,Sphenolithus heteromorphus,Sphenolithus heteromorphus (?),Sphenolithus milanettii,Sphenolithus moriformis,Sphenolithus moriformis (small),Sphenolithus moriformis plexus,Sphenolithus multispinatus,Sphenolithus neoabies,Sphenolithus pacificus,Sphenolithus predistentus,Sphenolithus pseudoradians,Sphenolithus quadrispinatus,Sphenolithus spp.,Sphenolithus tribulosus,Triquetrorhabdulus auritus,Triquetrorhabdulus backmanii,Triquetrorhabdulus carinatus,Triquetrorhabdulus curvus,Triquetrorhabdulus extensus,Triquetrorhabdulus serratus,Umbellosphaera tenuis,Umbilicosphaera sibogae,Zygrhablithus bijugatus,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
352-U1439A-1H-CC-PAL-SS66,0,0,6.71,6.71,NN20,"Gephyrocapsa oceanica (Raffi et al., 2006)",,,A,,,A,,,,,,F,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,V,,,,,,,,V,,,,C,,,,,*,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,352,U1439,A,1,H,CC,PAL,918fcc162bbb603b4f825c3c59df7c96
352-U1439A-2H-CC-PAL-NANNO,0,0,16.24,16.24,CN14a,Emiliania ovata,,,A,A,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,A,,,,,,,,,,,,A,,,,,A,,,,,,,,,,,,,,,,,,C,,,,,,,,A,A,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,352,U1439,A,2,H,CC,PAL,ea7cb48fa5a454ff4e32b5dce2f41cd0
352-U1439A-3H-CC-W 15/15-NANNO,0,0,25.66,25.66,NN19,"Pseudoemiliania lacunosa (Raffi et al., 2006)",,,C,C,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,,,,A,,,,,C,,,,,,,,,,,,,,,,,,A,,,,,,,,A,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,3,H,CC,W,9f948d79872226d35ce033043c3c0153
352-U1439A-4H-CC-PAL-NANNO,0,0,35.32,35.32,NN18,"Discoaster brouweri (Raffi et al., 2006)",,,C,A,,,,,,,F,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,A,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,R,,,,,,,,,,,,,,,C,,,,C,,,,,,,F,F,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,4,H,CC,PAL,e9cdf3af4c6fe1a9d1f3398f52fc3e36
352-U1439A-5H-CC-PAL-NANNO53,0,0,37.17,37.17,CN12a,Discoaster tamalis,,,,A,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,*,,,,,,,,,,,,,,A,,,,F,,,,,,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,5,H,CC,PAL,6408346e16fb30bdf1dac85bd92324eb
352-U1439A-6H-CC-PAL-NANNO0,0,0,54.39,54.39,NN11b,"Discoaster quinqueramus (Raffi et al., 2006)",,,A,,,,,,,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,A,,,,,,,,,,,,,,A,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,6,H,CC,PAL,6169134e7e3bd20e3c230071f5f93f1c
352-U1439A-7H-CC-PAL-NANNO75,0,0,63.57,63.57,NN11a,"Discoaster berggrenii (Raffi et al., 2006)",,,A,A,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,A,,,A,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,,,,,,,,,,,*,,,,,,,F,,,,,,,,,,A,,,,,,,,,,,,,,A,,,,,,,,,,,C,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,7,H,CC,PAL,82ca64945ce00d8b553de53a841d45c8
352-U1439A-8H-CC-PAL-NANNO13,0,0,73.42,73.42,NN10,Discoaster calcaris,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,C,,,,,,,,,,,C,F,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,C,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,8,H,CC,PAL,c478e219f6ed4e05cabe1a16b9ab5823
352-U1439A-9H-CC-PAL-NANNO96,0,0,82.31,82.31,NN7,Discoaster kugleri,,,A,A,C,,C,,,,,,,,,,,,,,,,,,,C,A,,C,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,A,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,F,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,9,H,CC,PAL,b7d2876336fb3287cf7942dc900224c9
352-U1439A-10H-CC-PAL-NANNO,0,0,91.9,91.9,NN5,Sphenolithus heteromorphus,,,C,A,C,,,,,,,,,,,,,,,,,,,,,C,A,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,C,,,,,,,,,,,,,,,,,,,,,,,352,U1439,A,10,H,CC,PAL,0df1500650aa8c5f181f800743b94380
