Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],"Reworking comment (1= <1%, 2=light 1-10%, 3= >10%)",Group abundance,Comment (general),Preservation,Globigerinoides ruber (pink),Globorotalia tosaensis,Globigerinoides fistulosus,Globorotalia truncatulinoides,Globigerinoides extremus,Globorotalia miocenica,Globorotalia limbata,Globorotalia multicamerata,Dentoglobigerina altispira,Sphaeroidinellopsis seminulina,Pulleniatina primalis,Sphaeroidinella dehiscens,Globorotalia tumida,Globorotalia margaritae,Globoturborotalita nepenthes,Globorotalia merotumida,Globoquadrina dehiscens,Globorotalia lenguaensis,Neogloboquadrina acostaensis,Paragloborotalia mayeri,Fohsella fohsi,Fohsella robusta,Fohsella lobata,Fohsella peripheroacuta,Fohsella peripheroronda,Praeorbulina sicana,Globigerinatella insueta,Orbulina suturalis,Praeorbulina glomerosa,Catapsydrax dissimilis,Globigerina ciperoensis,Globigerinoides trilobus,Paragloborotalia kugleri,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
359-U1465A-2H-CC-REIJ-FORAM >150,0,5,15.63,15.68,,,,G,,C,,C,,,,,,,,C,C,,,,,,,,,,,,,,,C,,,,P,,,,,359,U1465,A,2,H,CC,REIJ,c3288d46a9810e5c72b69a5293d86491
359-U1465A-3H-CC-PAL-FORAM >150,0,3,20.44,20.47,3,,,G,,,P,R,,,,,,,,C,C,,,,,,,,,,,,,,,C,,,,P,,,,,359,U1465,A,3,H,CC,PAL,136188e559f9c88cf2ff97849d4c16ad
359-U1465A-4H-CC-PAL-FORAM >150,0,5,35.08,35.13,,,,M,,R,R,R,R,,,,,,,C,C,,,,,,,,,,,,,,,C,,,,P,,,,,359,U1465,A,4,H,CC,PAL,ca42d9697883f7837859a88296a5cf46
359-U1465A-5H-CC-PAL-FORAM >150,0,5,35.74,35.79,,B,,,,,,,,,,,,,,P,P,,,,,,,,,,,,,,,R,,,,P,,,,,359,U1465,A,5,H,CC,PAL,62f707d15a75a47a65cc5ccc67d6fbb9
359-U1465A-6F-CC-FORAM >150,0,5,38.95,39,,,,M,,R,P,P,,R,R,,,,,C,C,,,,,,,,,,,,,,,R,,,,P,,,,,359,U1465,A,6,F,CC,FORAM,726c56afcfe1c8992ad8724e4b559e43
359-U1465A-7H-CC-PAL-FORAM >150,0,5,48.49,48.54,,,,M,,,R,,,R,R,R,,,,R,C,,,,,,,,,,,,,,,P,,,,P,,,,,359,U1465,A,7,H,CC,PAL,38ad21e1e32e023f29a2f0bb2b402420
359-U1465A-8H-CC-PAL-FORAM >150,0,5,56.54,56.59,,,,M,,,R,,P,R,C,,,,,R,C,,,,,,,,,,,,,,,R,,,,P,,,,,359,U1465,A,8,H,CC,PAL,c4b5df7f57edff397ee4b916431259db
359-U1465A-9H-CC-PAL-FORAM >150,0,5,65.42,65.47,,,,M,,,,,,,P,,R,C,,R,C,,,,,,,,,,,,,,,P,,,,P,,,,,359,U1465,A,9,H,CC,PAL,37ffdec78898cae7a99f006b4457d4b6
