Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Preservation,Group abundance,Amaurolithus primus,Amaurolithus tricorniculatus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus larrymayeri,Coccolithus miopelagicus,Coronocyclus nitescens (circular),Coronocyclus nitescens (elliptical),Cyclicargolithus floridanus,Discoaster asymmetricus,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster hamatus,Discoaster kugleri,Discoaster loeblichii,Discoaster neohamatus,Discoaster prepentaradiatus,Discoaster quinqueramus,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster spp.,Emiliania huxleyi,Gephyrocapsa aperta,Gephyrocapsa spp. small (<4 microns),Gephyrocapsa caribbeanica (3-4 microns),Gephyrocapsa caribbeanica (4-5.5 microns),Gephyrocapsa ericsonii,Gephyrocapsa oceanica (3-4 microns),Gephyrocapsa oceanica (4-5.5 microns),Gephyrocapsa omega,Gephyrocapsa spp. (large >5.5 microns),Helicosphaera ampliaperta,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Minylitha convallis,Nicklithus amplificus,Pseudoemiliania lacunosa,Reticulofenestra asanoi,Reticulofenestra sp. 1,Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra gelida,Reticulofenestra minuta,Reticulofenestra spp. small,Sphenolithus heteromorphus,Sphenolithus spp.,Triquetrorhabdulus rugosus,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calcidiscus pacificanus,Calcidiscus tropicus,Calciosolenia spp.,Coccolithus pelagicus,Discoaster deflandrei,Discoaster druggii,Florisphaera profunda,Helicosphaera carteri,Helicosphaera wallichii,Oolithotus fragilis,Pontosphaera discopora,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera spp.,Rhabdosphaera clavigera,Rhabdosphaera spp.,Scyphosphaera apsteinii,Syracosphaera pulchra,Umbellosphaera tenuis,Umbilicosphaera rotula,Umbilicosphaera sibogae,Umbilicosphaera sibogae var. foliosa,Reworked species,Sample comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1458A-1H-1-PAL-NANNO,0,0,0,0,NN21 [G12],"NN21 - Emiliania huxleyi (Gradstein et al., 2012)",G [P33],F [A22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A04],,,F [A30],,,C [A04],F [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A30],R [A30],,,,,"Mudliner; mostly micrite, sponge spicules. E. huxleyi common (SEM checked).",,,,356,U1458,A,1,H,1,PAL
356-U1458A-1H-CC-PAL-NANNO,0,5,1,1.05,,,G [P33],C [A22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A30],C [A04],,,,,C [A04],,,,,,,,,,,,,,,,,,,,,,R [A30],,,,,,,,,P [A30],,,,,,,,,,R [A30],R [A30],,,,,?E. huxleyi present?; uneven particle distribution on slide (very little material),,,,356,U1458,A,1,H,CC,PAL
356-U1458A-1H-CC-PAL-NANNO,0,5,1,1.05,,,G [P33],C [A22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A04],F [A30],R [A30],,C [A04],F [A30],,R [A30],,,,,,,,P [A30],,,,,P [A30],R [A30],R [A30],,,,,R [A30],,,R [A30],,,,,P [A30],P [A30],,,,,,P [A30],P [A30],,,,,R [A30],P [A30],,Recent-Pleistocene assemblage with Neogene Reticulofenestrids (likely reworked),,,,356,U1458,A,1,H,CC,PAL
356-U1458A-2H-CC-PAL-NANNO,0,5,3.07,3.12,,,P [P33],R [A22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [A30],R [A30],,,,R [A30],,,,,,,,,,,,,,,,,,,,,,R [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,356,U1458,A,2,H,CC,PAL
356-U1458A-4F-CC-PAL-NANNO,0,5,9.9,9.95,,,M [P33],R [A22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C [A04],,,R [A30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G. caribbeanica ""dominance"", but nannos rare in micrite matrix",,,,356,U1458,A,4,F,CC,PAL
