Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1476,A,9,9-2,H,2,W,75/75-NANNO,0,0,74.45,74.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A,,,,,,,,,,,,A,A,,,,F,,,C,,,,,,,F,,,,,,,,,C,,,,,,,,,C,,R,,F,,A,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-9H-2-W 75/75-NANNO,26c49b03df906a4b7d5cfc11df6c9616
361,U1476,A,9,9-3,H,3,W,75/75-NANNO,0,0,75.95,75.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,F,,,C,,,,,,,,,,,,,,,,F,,,,,,,,,A,,F,,C,,A,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-9H-3-W 75/75-NANNO,4551ae13c4271ea03006b4a38c411cb5
361,U1476,A,9,9-4,H,4,W,75/75-NANNO,0,0,77.45,77.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,F,,,C,,,,,,,R,,,,,,,,,F,,,,,,,,,A,,F,,F,,A,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-9H-4-W 75/75-NANNO,3ee00e157ecd3b771429673bf5299d8f
361,U1476,A,9,9-5,H,5,W,75/75-NANNO,0,0,78.95,78.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,C,,,C,,,,,,,F,,,,,,,,,C,,,,,,,,,C,,F,,F,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-9H-5-W 75/75-NANNO,ddff9a49e8f48b85dd743b06c71ec239
361,U1476,A,9,9-6,H,6,W,75/75-NANNO,0,0,80.45,80.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,A,A,,,,F,,,C,,,,,,,,,,,,,,,,F,,,,,,,,,C,F,F,,F,,A,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-9H-6-W 75/75-NANNO,f002768c804a2733e2441de997f5f5af
361,U1476,A,9,9-CC,H,CC,PAL,NANNO,0,5,82.17,82.22,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,C,A,,,,C,,,C,,F,,,,C,,,,,,,,C,,F,C,C,C,,F,F,F,,C,F,F,,C,,C,,,P,,,,,,,,,C,P,,,,,F,,,,,F,,,,,,,,,,,A,,,R,,,,,361-U1476A-9H-CC-PAL-NANNO,3add6f7d169a2b13a0698ddd3764b9c2
361,U1476,A,10,10-1,H,1,W,75/75-NANNO,0,0,82.45,82.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,A,A,,,,F,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,C,F,C,,C,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-10H-1-W 75/75-NANNO,f1cce071b3a5edc97d20aee467324624
361,U1476,A,10,10-2,H,2,W,75/75-NANNO,0,0,83.95,83.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,A,A,,,,F,,,C,,,,,,,F,,,,,,,,,C,,,,,,,,,C,F,C,,F,,C,,,,,,,,,,,,,,,,P,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-10H-2-W 75/75-NANNO,3fe09ed25ceb819c714870f87c810d09
361,U1476,A,10,10-3,H,3,W,75/75-NANNO,0,0,85.45,85.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,A,A,,,,F,,,F,,,,,,,,,,,,,,,,F,,,,,,,,,C,F,F,,C,,A,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-10H-3-W 75/75-NANNO,81ef321cf0ebbd535c9391832d9cecdb
361,U1476,A,10,10-4,H,4,W,75/75-NANNO,0,0,86.95,86.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,A,C,,,,F,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,F,F,C,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-10H-4-W 75/75-NANNO,72be5ea99c3759d9f586851464b8665a
361,U1476,A,10,10-5,H,5,W,75/75-NANNO,0,0,88.45,88.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,,,A,A,,,,R,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,C,,F,,C,,A,,,,,,,,,,,,,,,,,,,,,,,C,,,,,F,,,,,,,,,,,,,,361-U1476A-10H-5-W 75/75-NANNO,39d144d2f811c032d03b80f2a8501587
361,U1476,A,10,10-6,H,6,W,75/75-NANNO,0,0,89.95,89.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,A,A,,,,R,,,F,,,,,,,F,,,,,,,,,F,,,,,,,,,C,,F,,F,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,361-U1476A-10H-6-W 75/75-NANNO,a637c59f096cc8a1567f4e00a992d303
361,U1476,A,10,10-CC,H,CC,PAL,NANNO,0,5,91.58,91.63,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,C,A,,F,,F,,C,C,F,,,,,C,F,,,,C,F,,C,,F,C,C,C,,C,,,,C,F,F,,C,,C,,,P,,,,,,P,,,C,P,,,,,F,,,,,F,,,P,,,,,,,,A,,,R,,,,,361-U1476A-10H-CC-PAL-NANNO,250f55da5245c53886de37b2b342bfc1
361,U1476,A,11,11-1,H,1,W,75/75-NANNO,0,0,91.95,91.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,,,F,A,,,,,,,F,,,,,,,F,,,,,,,,,F,,,,,,,,,C,F,F,,C,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,361-U1476A-11H-1-W 75/75-NANNO,05f880c0685ad37540a17e9e805cbcca
361,U1476,A,11,11-2,H,2,W,75/75-NANNO,0,0,93.45,93.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,,,C,A,,P,,R,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,C,C,F,,F,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,,361-U1476A-11H-2-W 75/75-NANNO,4bf95a1ead6f03e1e232a47025701377
361,U1476,A,11,11-3,H,3,W,75/75-NANNO,0,0,94.95,94.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,,,A,,,,,,,F,,,,,,,,,,,,,,,,R,,,,,,,,,C,C,C,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-11H-3-W 75/75-NANNO,0689436f70bb7979365146d4976112c3
361,U1476,A,11,11-4,H,4,W,75/75-NANNO,0,0,96.45,96.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A,,,,,,,,,C,,,C,A,,P,,,,,F,,,,,,,F,,,,,,,,,,,,,,,,,,C,C,P,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,361-U1476A-11H-4-W 75/75-NANNO,952c3dd3513e9d8c7b41b9faac6f8f40
361,U1476,A,11,11-5,H,5,W,75/75-NANNO,0,0,97.95,97.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,,,,A,,R,,,,,C,,,,,,,F,,,,,,,,,F,,,,,,,,,C,C,F,,C,,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-11H-5-W 75/75-NANNO,4651ad17e4845adc5eb9bc9ab9ff5173
361,U1476,A,11,11-6,H,6,W,75/75-NANNO,0,0,99.45,99.45,"T Sphenolithus spp. (Gradstein et al., 2012)",T,3.54,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,R,,,,,,,,,,,C,,,,,,,F,,,,,,,,,R,,,,,,,,,C,C,C,,C,,C,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-11H-6-W 75/75-NANNO,0b6e78d4a890509026f19b65f1424982
361,U1476,A,11,11-CC,H,CC,PAL,NANNO,0,5,101.14,101.19,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,F,A,A,,R,,,,C,C,F,F,,,,C,F,,,,F,,,,,F,C,C,C,,F,,F,,C,C,,,C,,C,,,,F,,,,,,,,F,C,,,,,F,,,,,F,,,,,,,,,,,A,,,,,,,,361-U1476A-11H-CC-PAL-NANNO,22e4804944fad2c79d153244090cb893
361,U1476,A,12,12-1,H,1,W,75/75-NANNO,0,0,101.45,101.45,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,,F,C,A,,,,,,,F,,,,,,,,,,,,,,,,R,,,,,,,,,C,C,F,,C,,C,,,,,,,,,,,,,,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-1-W 75/75-NANNO,4f84b774fa6237b98b576f37e8d70002
361,U1476,A,12,12-2,H,2,W,75/75-NANNO,0,0,102.95,102.95,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,,,,,,,,F,,,,,,,,,,,,,,,,R,,,,,,,,,C,C,,,C,,C,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-12H-2-W 75/75-NANNO,07e5c783cbcaf5af37b2817f1994c5af
361,U1476,A,12,12-3,H,3,W,75/75-NANNO,0,0,104.45,104.45,"T Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",T,3.7,NN15 - NN17,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012) to NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,C,,,,,F,,,,,,,,,,,,,,,,F,,,,,,,,,C,C,,,C,,C,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1476A-12H-3-W 75/75-NANNO,322784a5384bbcac9a4d77959491383f
361,U1476,A,12,12-4,H,4,W,75/75-NANNO,0,0,105.95,105.95,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,,A,,C,,F,,,C,,,,,,,,,,,,,,,,F,,,,,,,,,,C,F,,C,,C,,,,,,,,,,,,,,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-4-W 75/75-NANNO,56c782b3d11902b5abefe8bf47a62087
361,U1476,A,12,12-5,H,5,W,75/75-NANNO,0,0,107.45,107.45,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,,A,,C,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,F,,F,,,,,,,,,,,,,,,,A,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-5-W 75/75-NANNO,61e77694a694764819565027d4781a35
361,U1476,A,12,12-6,H,6,W,75/75-NANNO,0,0,108.95,108.95,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,,A,,A,,,,,F,,,,,,,F,,,,,,,,,,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,,,,,A,,,,,,,F,,,,,,,,,,,,,,,,,,,361-U1476A-12H-6-W 75/75-NANNO,2e0c372c71c10044b34d5cf1218d2bdc
361,U1476,A,12,12-CC,H,CC,PAL,NANNO,0,5,110.46,110.51,"T Amaurolithus tricorniculatus (Gradstein et al, 2012)",T,3.92,NN14 - NN15,"NN14 - Discoaster asymmetricus to NN15 - T Reticulofenestra pseudoumbilicus(Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,R,C,A,A,,C,,C,,C,C,F,C,,,,C,F,,,,C,,F,C,,F,F,C,C,,F,F,F,,C,,,,C,,C,,,,,,,,,,,,C,C,,,,,F,,,,,F,,,R,,,,,,,,A,,,,,,,,361-U1476A-12H-CC-PAL-NANNO,16f1170eefd6e2aa85c6782a79ea0fdd
361,U1476,A,13,13-1,H,1,W,75/75-NANNO,0,0,110.95,110.95,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,C,F,,,,C,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,F,,P,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,R,,,,,,,,,,,F,Reworked- C. coalitus; abundant small reticulofenestra,,,,361-U1476A-13H-1-W 75/75-NANNO,cc4db678cf1d39906134fd10c7ed2efb
361,U1476,A,13,13-2,H,2,W,75/75-NANNO,0,0,112.45,112.45,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,C,C,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,R,,,,,,,,,,,F,reworked- C. coalitus; abundant small reticulofenestra,,,,361-U1476A-13H-2-W 75/75-NANNO,307d511409ca7685420e3bff7d078172
361,U1476,A,13,13-3,H,3,W,75/75-NANNO,0,0,113.95,113.95,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,F,F,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,P,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,P,,,,,,,,,,,F,abundant small reticulofenestra,,,,361-U1476A-13H-3-W 75/75-NANNO,a0055ce7b5036eb816cf22917a1885b8
361,U1476,A,13,13-4,H,4,W,75/75-NANNO,0,0,115.45,115.45,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,F,F,,,,F,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,F,C,,,,,,,,,F,,,,P,,,,,,,,,,,F,abundant small reticulofenestra,,,,361-U1476A-13H-4-W 75/75-NANNO,af1d122fb3f59eff4d98e342ef86584e
361,U1476,A,13,13-5,H,5,W,75/75-NANNO,0,0,116.95,116.95,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,R,F,F,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,C,F,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,F,,,,,,,,,,,R,abundant small reticulofenestra,,,,361-U1476A-13H-5-W 75/75-NANNO,bec1802c3f99cdc55e00ba57f628404a
361,U1476,A,13,13-6,H,6,W,75/75-NANNO,0,0,118.45,118.45,"Bc Discoaster asymmetricus (Gradstein et al, 2012)",Bc,4.13,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,R,F,C,,,,C,,,,,C,,,,,,,F,,,,F,,,C,,F,,,,,,,,,C,C,P,,C,,C,,,,,,,,,,,,F,C,,,,,,,,,P,,,,P,,,,,,,,,,,R,NN14/13 boundary,,,,361-U1476A-13H-6-W 75/75-NANNO,52be7476e7cbac6e62160019b48edcc4
361,U1476,A,13,13-CC,H,CC,NANNO,,0,5,119.85,119.9,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,F,C,C,A,,A,,F,,C,C,F,F,,,,C,F,,,,C,F,F,C,,F,F,C,C,,F,F,F,,C,F,P,,C,,C,,,,F,,,,,,,,C,A,,,F,,C,,,,,,,,P,,,,,,,,A,,,R,,,,,361-U1476A-13H-CC-NANNO,d471a405ba3f6146ad50439cda6babf4
361,U1476,A,14,14-1,H,1,W,75/75-NANNO,0,0,120.45,120.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,R,F,F,,,,C,,,,,F,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,F,,,,R,,P,,,,,,,,,F,,,,,361-U1476A-14H-1-W 75/75-NANNO,392cde92fe6c7b44f5b0771098621922
361,U1476,A,14,14-2,H,2,W,75/75-NANNO,0,0,121.95,121.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,C,C,,,,C,,,,,C,,,,,,,F,,,,C,,,F,,F,,,,,,,,,F,F,,,C,,C,,,,,,,,,,,,C,C,,,F,,,,,,F,,,,R,,,,,,,,,,,F,eworked- C. coalitus,,,,361-U1476A-14H-2-W 75/75-NANNO,44bd5e8d728d8da091f9c4f1d8aac5c4
361,U1476,A,14,14-3,H,3,W,76/76-NANNO,0,0,123.46,123.46,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,F,F,,P,C,,C,,,,,,,,,,,,C,A,,,,,,,,,F,,,,,,,,,,,,,,,F,,,,,361-U1476A-14H-3-W 76/76-NANNO,ddd8f052f82133ad5bdfbfa3aa920c8b
361,U1476,A,14,14-4,H,4,W,75/75-NANNO,0,0,124.95,124.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,F,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,R,,,,,,,,,C,R,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,F,,,,P,,,,,,,,,,,R,,,,,361-U1476A-14H-4-W 75/75-NANNO,8643269bb5e792bfdbb4c83568c57eb9
361,U1476,A,14,14-5,H,5,W,75/75-NANNO,0,0,126.45,126.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,F,,,C,,C,,,,,,,,,,,,C,A,,,F,,,,,,F,,,,,,,,,,,,,,,F,,,,,361-U1476A-14H-5-W 75/75-NANNO,d423b799df94412c7d70f82fc31f15ea
361,U1476,A,14,14-6,H,6,W,75/75-NANNO,0,0,127.95,127.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,R,,,C,,C,,,,,,,,,,,,C,C,,,F,,,,,,R,,,,P,,,,,,,,,,,F,,,,,361-U1476A-14H-6-W 75/75-NANNO,962b005d08386f5116dcac3d0e0f629d
361,U1476,A,14,14-CC,H,CC,PAL,NANNO,0,5,129.67,129.72,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,C,,C,C,A,,A,,,,C,C,F,F,,,,C,,,,,,F,F,C,,F,C,C,C,,C,,,,C,,P,,C,,C,,,,,,,,,,,,C,C,,,C,,F,,,,,F,,,P,,,,,,,,A,,,F,,,,,361-U1476A-14H-CC-PAL-NANNO,014125b092cdd5b0caf6675b5663c09c
361,U1476,A,15,15-1,H,1,W,75/75-NANNO,0,0,129.95,129.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,R,P,P,F,,C,,,,,,,,,,,,C,C,,,F,,,,,,P,,,,P,P,,,,,,,,,,F,Few to common P. discopora,,,,361-U1476A-15H-1-W 75/75-NANNO,93ad2288ddea25e8b420fba20df8acef
361,U1476,A,15,15-2,H,2,W,75/75-NANNO,0,0,131.45,131.45,"T Amaurolithus primus (Gradstein et al, 2012)",T,4.5,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,F,,R,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,R,,,,,,P,,,,,P,,,,,,,,,,R,,,,,361-U1476A-15H-2-W 75/75-NANNO,4fd8dc903026e75b4d011f45066cb0b3
361,U1476,A,15,15-3,H,3,W,75/75-NANNO,0,0,132.95,132.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,,,,,,,P,,,,F,P,,,,,,,,,,,,,,,361-U1476A-15H-3-W 75/75-NANNO,7160a6aa0addb2fa156453bc18cb4d1f
361,U1476,A,15,15-4,H,4,W,75/75-NANNO,0,0,134.45,134.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,A,,,,,C,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,F,C,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,361-U1476A-15H-4-W 75/75-NANNO,9d8c96b7d4331a52e42c42108187e223
361,U1476,A,15,15-5,H,5,W,75/75-NANNO,0,0,135.95,135.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,R,,,,,,,,,,P,P,,,,,,,,,,,,,,,361-U1476A-15H-5-W 75/75-NANNO,ff50e4a159e0b783f5824f5dc343563b
361,U1476,A,15,15-6,H,6,W,75/75-NANNO,0,0,137.45,137.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,A,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,C,C,,,,,,,,,,,,,F,P,,,,,,,,,,,,,,,361-U1476A-15H-6-W 75/75-NANNO,e3fe075e7d9502bd6189e51a0c2b714a
361,U1476,A,15,15-CC,H,CC,PAL,NANNO,0,5,138.84,138.89,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,F,F,A,C,A,,A,,,,,,,,,,,C,,,,,F,,F,C,,F,F,C,C,,F,,,,C,,,,C,,A,,,,,,,,,,,,C,A,,,A,,F,,,,,F,,,F,,,,,,,,A,,,,,,,,361-U1476A-15H-CC-PAL-NANNO,8c9ba8b14e24375c2e33019899968842
361,U1476,A,16,16-1,H,1,W,75/75-NANNO,0,0,139.45,139.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,R,A,,,,A,P,,,,R,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,A,,,C,,,,,P,F,,,,P,P,,,,,,,,,,P,,,,,361-U1476A-16H-1-W 75/75-NANNO,b90e2fba6dd3e5045e2407cf463618b8
361,U1476,A,16,16-2,H,2,W,75/75-NANNO,0,0,140.95,140.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,R,C,,,,C,,,,,R,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,A,,,C,,,P,,F,F,,,,P,P,,,,,,,,,,F,Good photo of armatus,,,,361-U1476A-16H-2-W 75/75-NANNO,fdf49df7e232282b6645dcdd5f1cf890
361,U1476,A,16,16-3,H,3,W,75/75-NANNO,0,0,142.45,142.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,R,A,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,F,,,,C,,C,,,,,,,,,,,,C,A,,,F,,,F,P,P,F,,,,P,P,,,,,,,,,,F,can be T of acutus but only saw 3 specimens,,,,361-U1476A-16H-3-W 75/75-NANNO,8de8aec8fb0e91ed03ffa431b712bb94
