Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum name generic,Datum comment,Datum age average [Ma],Zone name (short),Zone name,Zone comment,Upper boundary age av. [Ma],Lower boundary age av. [Ma],Group abundance,Preservation,Fragmentation,Percentage of planktic forams in total foram assemblage [%],Fragmentation rank [auto-pop],Terrestrial organic matter,Pyrite,"Reworking comment (1= <1%, 2=light 1-10%, 3= >10%)",Aspect comment (etching),Comment (general),Acarinina alticonica,Acarinina bullbrooki,Acarinina collactea,Acarinina primitiva,Beella digitata,Candeina nitida,Cassigerinella chipolensis,Cassigerinella martinezpicoi,Catapsydrax dissimilis,Chiloguembelina cubensis,Clavatorella bermudezi,Cribrohantkenina inflata,Dentoglobigerina altispira,Dentoglobigerina baroemoenensis,Dentoglobigerina globularis,Dentoglobigerina juxtabinaiensis,Dentoglobigerina sp.,Dentoglobigerina tripartita,Dentoglobigerina venezuelana,Fohsella birnageae,Fohsella fohsi,Fohsella peripheroacuta,Fohsella peripheroronda,Fohsella praefohsi,Fohsella robusta,Globigeriantella insueta,Globigerina angulisuturalis,Globigerina bulloides,Globigerina ciperoensis,Globigerina euapertura,Globigerina falconensis,Globigerina rubescens,Globigerina woodi,Globigerinatella sp.,Globigerinatheka barri,Globigerinatheka index,Globigerinella aequilateralis,Globigerinella calida,Globigerinella praesiphonifera,Globigerinella radians,Globigerinella siphonifera,Globigerinita glutinata,Globigerinita uvula,Globigerinoides altiapertura,Globigerinoides bollii,Globigerinoides bulloideus,Globigerinoides conglobatus,Globigerinoides diminutus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides immaturus,Globigerinoides obliquus,Globigerinoides primordius,Globigerinoides pyramidalis,Globigerinoides quadrilobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber s.s.,"Globigerinoides ruber s.l. Wang, 2000",Globigerinoides sacculifer,Globigerinoides sacculifer (without sac),Globigerinoides seigliei,Globigerinoides subquadratus,Globigerinoides trilobus,Globoquadrina binaiensis,Globoquadrina dehiscens,Globorotalia archeomenardii,Globorotalia challengeri,Globorotalia cibaoensis,Globorotalia crassaformis,Globorotalia crassula,Globorotalia exilis,Globorotalia flexuosa,Globorotalia hirsuta,Globorotalia humerosa,Globorotalia incognita,Globorotalia inflata,Globorotalia juanai,Globorotalia lenguaensis,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia miozea,Globorotalia multicamerata,Globorotalia pertenuis,Globorotalia plesiotumida,Globorotalia praemenardii,Globorotalia praescitula,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia scitula,Globorotalia theyeri,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotalia ungulata,Globorotalia zealandica,Globorotaloides hexagona,Globorotaloides quadrocameratus,Globoturborotalita apertura,Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita rubescens,Globoturborotalita tenella,Globoturborotalita woodi,Neogloboquadrina acostaensis,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina nympha,Orbulina bilobata,Orbulina suturalis,Orbulina universa,Paragloborotalia kugleri,Paragloborotalia mayeri,Paragloborotalia sp.,Planorotalites palmerae,Planorotalites spp.,Praeorbulina circularis,Praeorbulina curva,Praeorbulina glomerosa,Praeorbulina sicana,Pulleniatina (D),Pulleniatina (S),Pulleniatina finalis,Pulleniatina obliquiloculata,Pulleniatina primalis,Pulleniatina spectabilis,Sphaeroidinella dehiscens,Sphaeroidinella excavata,Sphaeroidinellopsis kochi,Sphaeroidinellopsis seminulina,Sphaeroidinellopsis subdehiscens,Subbotina eocaena,Subbotina gortanii,Tenuitella gemma,Tenuitella munda,Tenuitellinata juvenilis,Turborotalita humilis,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1459A-1F-CC-PAL-FORAM-63-150,0,5,0.0,0.05,,,,,,,,,,F,,,40.0,M,,,,,"evidence of reworking (muddy colored specimens); recystallization; bryozoans present; 20% pteropods; 1.5% ostracodes. Planktonic highly abundant, studied only three rows of the 1/32 fraction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,A,,,,F,,,R,,,,,F,,,F,,,,,R,,,,,,,,,,,,,,,,,,A,,,,,,R,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728581 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728441 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728421 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728221 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728161 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728141 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728121 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728101 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728061 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29727981 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29727491,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728581 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728441 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728421 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728221 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728161 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728141 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728121 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728101 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728061 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29727981 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29727491,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29727491, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29727981, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728061, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728101, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728121, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728141, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728161, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728221, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728421, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728441, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728581,",356,U1459,A,1,F,CC,PAL
356-U1459A-2X-CC-PAL-FORAM-FORAM 63 150,0,5,0.57,0.62,,,,,,,,,,F,,,54.0,,,,,,Fraction 1/4 studied; 33.33% pteropods; 12% benthic and rest planktonics; pyrite and manganese present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,R,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728961 http://web.ship.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728801,http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728961 http://web.iodp.tamu.edu/resteasy-asman/re?service=getFile&recordId=29728801,"http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728801, http://web.ship.iodp.tamu.edu:80/resteasy-asman/re?service=getFile&recordId=29728961,",356,U1459,A,2,X,CC,PAL
356-U1459A-5X-CC-PAL-FORAM-150-2000,0,5,22.4,22.45,,,"trunc, tosaensis",0.61,PT1a,"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)","trunc, tosaensis",0.61,1.88,F,P [P39],,55.0,,,,,,"ostracods (R), sponge spicules (C), 1/32 split",,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,A,,,,,,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,P,F,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,U1459,A,5,X,CC,PAL
356-U1459A-6F-CC-PAL-FORAM-150-2000,0,5,34.94,34.99,,,trunc,1.93,PT1a,"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",trunc,0.61,1.88,F,M [P39],,58.0,,,,,,"1/16 split, few bryozoan",,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,A,,,P,A,,,,,,,,,P,,,,,,,P,,,,,F,,,,,,,,,,,,,F,P,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,356,U1459,A,6,F,CC,PAL
356-U1459A-7F-CC-PAL-FORAM-150-2000,0,5,35.31,35.36,,,,,,,,,,F,,,66.6,M,,,,,"highly corroded or recrystallized, difficult to identify; no direct evidence of reworking.",,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,A,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,U1459,A,7,F,CC,PAL
356-U1459A-9F-CC-PAL-FORAM-150-2000,0,5,46.46,46.51,,,,,,,,,,F,P [P39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,U1459,A,9,F,CC,PAL
356-U1459A-9F-CC-PAL-FORAM-150-2000,0,5,46.46,46.51,,,,,,,,,,F,,,71.0,M,,,,,Ostracodes and pteropods present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,A,,,,A,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,356,U1459,A,9,F,CC,PAL
356-U1459A-10F-CC-PAL-FORAM-FORAM 150 2000,0,5,51.42,51.47,,,,1.93,PT1a,"PT1a - Globorotalia tosaensis High-occurrence Zone (Gradstein et al., 2012)",,0.61,1.88,F,P [P39],,70.0,,,,,,lots of small scale cementation,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,A,,,P,A,,,P,,,,,,P,,,,,,,,,,,,F,,,,,,,,,,,,,P,,,,,,,,,,,,,F,,,,,R,,,,,,,,,,,,,P,,,P,,,,,,,,,,,,,,356,U1459,A,10,F,CC,PAL
356-U1459A-11F-CC-PAL-FORAM-FORAM 150 2000,0,5,53.91,53.96,,,,,,,,,,F,M [P39],,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,P,,P,,,,,,,,A,,,P,A,,,,,,,,,F,,,,,,,P,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,P,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,356,U1459,A,11,F,CC,PAL
