Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name,Group Preservation,Group Abundance,Unknown taxa,Exotic,Comments,Dinocysts,Foraminiferal test linings,Prasinophytes,Acritarchs,Sporomorphs,Black woody phytoclasts,Brown woody phytoclasts,Fungal spores,Insect remains,Amorphous organic matter,Areoligera-Glaphyrocysta Cpx.,Batiacasphaera spp.,Cleistosphaeridium spp.,Cordosphaeridium Cpx.,Cribroperidinioids,Dapsilidinium spp.,Enneadocysta Cpx.,Goniodomids,Impagidinium spp.,Lingulodinium spp.,Nematosphaeropsis spp.,Operculodinium spp.,Spiniferites Cpx.,Deflandrea spp. type phosphoritica,Deflandrea spp. endemics,Other P-cysts,Protoperidinioids,Senegalinium Cpx.,Vozzhennikovia-Spinidinium Cpx.,Achilleodinium biformoides,Achomosphaera alcicornu,Achomosphaera andalousiensis,Adnatosphaeridium multispinosum,Adnatosphaeridium vittanum,Alterbidinium? distinctum,Amiculosphaera umbraculum,Apectodinium augustum,Apectodinium homomorphum,Apteodinium australiense,Apteodinium spiridoides,Arachnodinium antarcticum,Areoligera circumsenonensis,Areoligera gippingensis,Areoligera semicirculata,Areosphaeridium diktyoplokum,Artemisiocysta cladodichotoma,Ataxiodinium choane,Ataxiodinium confusum,Axiodinium prearticulatum,Barssidinium evangelineae,Barssidinium graminosum,Barssidinium pliocenicum,Barssidinium spp.,Batiacasphaera micropapillata,Biconidinium longissimum,Cannosphaeropsis passio,Carpatella cornuta,Cerebrocysta bartonensis,Cerebrocysta poulsenii,Cerebrocysta waipawaensis,Cerodinium diebelii,Cerodinium glabrum,Cerodinium wardenense,Cerodinium speciosum,Charlesdowniea clathrata,Charlesdowniea columna,Charlesdowniea coleothrypta,Charlesdowniea crassiramosa,Charlesdowniea edwardsii,Chichaouadinium vestitum,Chiropteridium galea,Cleistosphaeridium ancyreum,Cleistosphaeridium diversispinosum,Cleistosphaeridium placacanthum,Cordosphaeridium cantharellus,Cordosphaeridium delimurum,Cordosphaeridium fibrospinosum,Cordosphaeridium funiculatum,Cordosphaeridium gracile,Corrudinium devernaliae,Corrudinium harlandii,Corrudinium incompositum,Corrudinium regulare,Cousteaudinium aubryae,Cyclapophysis monmouthensis,Damassadinium californicum,Damassadinium crassimuratum,Dapsilidinium pseudocolligerum,Deflandrea antarctica,Deflandrea convexa,Deflandrea cygniformis,Deflandrea eocenica,Deflandrea oebisfeldensis,Deflandrea phosphoritica,Dinogymnium spp.,Dinopterygium cladoides,Diphyes colligerum,Diphyes ficusoides,Disphaerogena carposphaeropsis,Distatodinium apenninicum,Distatodinium biffii,Distatodinium paradoxum,Dracodinium? Condylos,Dracodinium politum,Dracodinium rhomboideum,Dracodinium varielongitudum/waipawaense,Eatonicysta furensis,Eatonicysta ursulae,Ectosphaeropsis burdigalensis,Edwardsiella sexispinosa,Eisenackia circumtabulata,Eisenackia margarita,Eisenackia reticulata,Elytrocysta brevis,Elytrocysta druggii,Enneadocysta diktyostyla,Enneadocysta multicornuta,"Enneadocysta sp. B sensu Bijl, 2011",Enneadocysta pectiniformis,Eocladopyxis peniculata,Exochosphaeridium insigne,Filisphaera filifera,Galeacysta etrusca,Geonettia waltonensis,Gerdiocysta conopeum,Glaphyrocysta divaricata,Glaphyrocysta extensa,Glaphyrocysta exuberans,Glaphyrocysta intricata,Glaphyrocysta ordinata,Glaphyrocysta retiintexta,Glaphyrocysta semitecta,Gramocysta verricula,Habibacysta tectata,Hafniasphaera delicata,Hemiplacophora semilunifera,Heteraulacacysta porosa,Heteraulacacysta pustulata,Histrocysta palla,Homotryblium floripes,Homotryblium plectilum,Homotryblium tasmaniense,Homotryblium tenuispinosum,Hystrichokolpoma bullatum,Hystrichokolpoma bulbosum,Hystrichokolpoma cinctum,Hystrichokolpoma grimmertingenense,Hystrichokolpoma pusillum,Hystrichokolpoma rigaudiae,Hystrichokolpoma  reductum,Hystrichokolpoma truncatum,Hystrichosphaeridium truswelliae,Hystrichosphaeridium tubiferum,Hystrichosphaeropsis obscura,Hystrichostrogylon cf. membraniphorum,Impagidinium cantabrigiense,Impagidinium cassiculus,Impagidinium multiplexum,Impagidinium parvireticulatum,Impagidinium patulum,Invertocysta lacrymosa,Invertocysta tabulata,Isabelidinium viborgense,Kisselevia insolens,Labyrinthodinium truncatum,Lentinia serrata,Leptodinium italicum,Licracysta corymbus,Lingulodinium machaerophorum,Malvinia escutiana,Manumiella seelandica,Melitasphaeridium pseudorecurvatum,Membranilarnacia? Picena,Membranophoridium aspinatum,Membranophoridium perforatum,Membranophoridium sp. 1,Mendicodinium  robustum,Minisphaeridium latirictum,Nematosphaeropsis downiei,Nematosphaeropsis labyrinthus,Octodinium askiniae,Oligokolpoma galeottii,Oligokolpoma tubulus,Oligosphaeridium poculum,Oligosphaeridium pulcherrimum,Oligosphaeridium spp.,Operculodinium divergens,Operculodinium echigoense,Operculodinium? eirikianum,Operculodinium tegillatum,Palaeocystodinium bulliforme,Palaeocystodinium golzowense,Palaeocystodinium miocaenicum,Palaeocystodinium  striatogranulosum,Palaeocystodinium obesum,Palaeocystodinium teespinosum,Palaeocystodinium  ventricosum,Palaeoperidinium pyrophorum,Palynodinium grallator,Pentadinium alabamensis,Pentadinium sabulum,Pentadinium laticinctum,Phthanoperidinium amoenum,Phthanoperidinium comatum,Phthanoperidinium coreoides,Phthanoperidinium distinctum,Phthanoperidinium stockmansii,Polysphaeridium subtile,Pyxidinopsis fairhavenensis,Reticulatosphaera actinocoronata,Rhombodinium draco,Rhombodinium perforatum,Rhombodinium porosum,Rhombodinium rhomboideum,Rottnestia borussica,Samlandia delicata,Saturnodinium pansum,Saturnodinium perforatum,Schematophora obscura,Schematophora speciosa,Selenopemphix spp.,Selenopemphix armageddonensis,Selenopemphix armata,Selenopemphix dionaeacysta,Senoniasphaera inornata,Spinidinium  densispinatum,Spinidinium echinoideum,Spinidinium macmurdoense,Spinidinium schellenbergii,Spiniferites ovatus,Spiniferites sp.,Spongodinium delitiense,Stoveracysta kakanuiensis,Stoveracysta ornata,Sumatradinium druggii,Sumatradinium soucouyantiae,Surculosphaeridium? longifurcatum,Talladinium clathratum,Thalassiphora delicata,Thalassiphora pelagica,Trinovantedinium applanatum,Trinovantedinium glorianum,Trithyrodinium evittii,Unipontidinium aquaeductus,Vozzhennikovia apertura,Vozzhennikovia cf.,Vozzhennikovia stickleyae,Wetzeliella articulata,Wetzeliella caviarticulata,Wetzeliella gochtii,Wetzeliella meckelfeldensis,Wetzeliella samlandica,Wetzeliella simplex,Wetzeliella symmetrica,Wilsonidium echinosuturatum,Wilsonidium ornatum,Saccate pollen,Nothofagus pollen,Other pollen,trilete spores,Other spores,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
371-U1508C-13R-CC-PAL-PALY,0,10,491.6,491.7,,,,,,,C,C,C,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,13,R,CC,PAL,39dc56c14328c63921f9f0f4f5a5838f
371-U1508C-15R-CC-PAL-PALY,0,10,503.6,503.7,,,,,,,C,C,A,F,F,B,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,15,R,CC,PAL,d3763535086046f7aaa4d1fccd5903f6
371-U1508C-18R-CC-PAL-PALY,0,10,532.6,532.7,,,,,,,A,F,C,C,F,B,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,18,R,CC,PAL,0646cfba303300bab65ff5d0f17b9a19
371-U1508C-20R-CC-PAL-PALY,0,10,550.63,550.73,,,,,,,C,C,C,C,F,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,20,R,CC,PAL,188c04cb322f7fe65ea9096ff18adbd0
371-U1508C-22R-CC-PAL-PALY,0,10,567.57,567.67,,,,,,,C,F,F,F,F,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,22,R,CC,PAL,e066af90ecd586a07a55f0d276b38ad4
371-U1508C-24R-CC-PAL-PALY,0,10,589.15,589.25,,,,,,,C,R,F,C,F,B,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,24,R,CC,PAL,7158db7b982905b73f2a8e3db792cff1
371-U1508C-29R-CC-PAL-PALY,0,10,636.08,636.18,,,,,,,F,R,B,B,R,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,29,R,CC,PAL,c755d2f9b6c548b908276e26f17b8b3b
371-U1508C-36R-CC-PAL-PALY,0,10,685.82,685.92,,,,,,,B,B,B,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,C,36,R,CC,PAL,9042973f60752c7a4d94bc533015858f
