leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DACIN0100,Actinoptychus undulatus,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DACTI0140,Actinocyclus ingens,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DCHAE0010,Chaetoceros sp.,COMMON,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DCLAD0020,Cladogramma dubium,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DCOSC0490,Coscinodiscus marginatus,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DCOSC0860,Coscinodiscus symbolophorus,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DDICL0020,Dicladia norwegica,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DEUCA0010,Eucampia balaustium,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DGONI0040,Goniothecium odontella,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DMELO0160,Melosira sulcata,RARE,  ,1
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DPSEP0040,Pseudopyxilla directa,RARE,  ,2
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DRHAP0140,Rhaphoneis parallelica,RARE,  ,2
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DRHIZ0040,Rhizosolenia barboi,FEW,  ,2
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DRHIZ0120,Rhizosolenia hebetata,RARE,  ,2
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DRHIZ0300,Rhizosolenia styliformis,RARE,  ,2
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DSTEA0290,Stephanopyxis turris,RARE,  ,2
38,341,,4,2,101.0,103.0,28.50,31.02,19,"SCHRADER,H.;FENNER,J.",12/1976,38,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,960,DTHAA0280,Thalassiosira oestrupii,FEW,  ,2
