leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DACTI0140,Actinocyclus ingens,FEW,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DBOGO0010,Bogorovia veniamini,RARE,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DCHAR0010,Charcotia actinochilus,RARE,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DCOSC0250,Coscinodiscus elliptipora,RARE,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DCOSC0270,Coscinodiscus endoi,RARE,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DCOSC0440,Coscinodiscus lentiginosus,RARE,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DCOSC0950,Coscinodiscus vigilans,RARE,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DDENT0010,Denticula antarctica,FEW,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DDENT0080,Denticula lauta,RARE,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DETHM0005,Ethmodiscus sp.,COMMON,G ,1
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DGRAM0010,Grammatophora sp.,RARE,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DHEMD0010,Hemidiscus cuneiformis,RARE,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DHEMI0160,Hemiaulus polymorphus,COMMON,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DNITZ0330,Nitzschia kerguelensis,FEW,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DPYRU0080,Pyrgupyxis prolungata,COMMON,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DRHAP0010,Rhaphoneis sp.,FEW,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DSTEA0280,Stephanopyxis superba,RARE,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DSTEA0290,Stephanopyxis turris,FEW,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DTHAL0060,Thalassionema nitzschioides,RARE,G ,2
36,330,A,1,1,25.0,27.0,5.50,5.76,20,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DTHAS0005,Thalassiothrix sp.,ABUNDANT,G ,2
36,330,A,1,1,77.0,78.0,5.50,6.28,21,"GOMBOS,A.M.",01/1977,36,DIATOMS,ABUNDANT,,,GOOD,NO AGE GIVEN,586,DACIN0105,Actinoptychus undulatus s. l.,COMMON,G ,1
