Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 663,A,Initial Reports          ,      15.150,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
108, 663,A,Initial Reports          ,      47.050,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 663,A,Initial Reports          ,      64.900,    1.890000,LO Discoaster brouweri
,,,,,,
108, 663,A,Initial Reports          ,      72.250,    2.070000,FO Discoaster triradiatus acme
,,,,,,
108, 663,A,Initial Reports          ,      78.250,    2.200000,LO Globorotalia miocenica
,,,,,,
108, 663,A,Initial Reports          ,      85.500,    2.350000,LO Discoaster pentaradiatus
,,,,,,
108, 663,A,Initial Reports          ,      93.900,    2.650000,LO Discoaster tamalis
,,,,,,
