leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
18,172,,3,CC,0.0,18.00,27.37,   27.37,,BASALT FRAGMENTS,PCE NO PCE NUMBERS ASSIGNED,"FINE-GRAINED, 20% OF RECOVERED FRAGMENTS IS GLASS WITH ANGULAR EDGES AND CONCHOIDAL FRACTURE SURFACES",,,"FOR MORE INFORMATION REFER TO ""LITHOLOGIC SUMMARY"" IN THE SITE 172 CHAPTER OF THE INITIAL REPORTS",,,,,,
18,172,,4,CC,0.0,23.00,23.10,   23.10,,"BASALT AND ZEOLITE FRAGMENTS25% BASALTIC GLASS FRAGMENTS, 25-50% BASALT, 25-50% ZEOLITE FRAGMENTS",PCE NO PCE NUMBERS ASSIGNED,"GLASS FRAGMENTS TO 3-4MM, CONCHOIDAL FRACTURED ANGULAR FRAGMENTS, OCCASIONAL WHITE ZEOLITE CRUST, BASALT IS VERY FINE-GRAINED ANGULAR FRAGMENTS",,,"GLASS IS BLACK, FINE-GRAINED BASALT IS GRAY",,,,PALAG comments :  GLASS COMMONLY WITH ATTACHED PALAG | ZEOLITE comments :  OCCASIONAL ZEOLITE CRUST ON BASALTIC GLASS,,
