leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
18,172,,1,1,0.0,144.0,0.00,0.00,1.44,, RED CLAY, 5YR3/4-MODERATE BROWN, SPECKELED MOTTLING 1MM ACROSS,,, MN NODULES 0-5C M(1-2CM DIA),,, SOFT AND WATERY, 31210000,439b16e80ee421754e8970b0d44e0f15
18,172,,1,2,0.0,150.0,0.00,1.50,3.00,, RED CLAY, 5YR4/4-MODERATE BROWN," VERY SLIGHT SPE CKLED MOTTLING 1MM DARK SPECS,SOME 3-4MM LIGHT MOTTL ES AT 93CM",,,,,, SOFT, 31210000,b9c91a38396a09f9722320e58334869b
18,172,,1,3,0.0,150.0,0.00,3.00,4.50,, RED CLAY," 5YR3/4-MODERATE BROWN,10YR7/4-LIGHT GRE YISH ORANGE"," 0-84CM HAS VERY SLIGHT DARK SPECKLING, 84-147CM HAS LIGHT GREYISH ORANGE MOTTLING", 46-54CM SEVERELY DEFORMED,,,,," MOSTLY SOFT,147-150CM MODERATEL Y INDURATED", 31210000,1b139d2abc6983162b288f34972baddf
18,172,,1,4,0.0,150.0,0.00,4.50,6.00,, RED CLAY," -MODERATE BROWN,-BLACK", 0-25CM SLIGHTL Y MOTTLED, 25-35 AND 45-54CM MAYBE DEFORMED, 49-53CM IS A BLACK MANGANESE NODULE, MN,,, SOFT, 31210000,07724fa2a89fe0d0bf70e91e3a614d90
18,172,,1,5,0.0,150.0,0.00,6.00,7.50,, RED CLAY, 5YR3/4-MODERATE BROWN, 93-94CM IS SAND Y APPEARING PATCH,,,,,, SOFT, 31210000,c1b7c1324baa821c0ef7a8620f482867
18,172,,1,6,0.0,150.0,0.00,7.50,9.00,, RED CLAY," 5YR3/4-MODERATE BROWN,5YR3/2-GREYISH BR OWN"," 0-55CM IS MODERATE BROWN WAXY APPEARING,55-100 CM GRADUALLY DARKENS TO GREYISH BROWN AND IS MORE CO ARSE AND SLIGHTLY MOTTLED,100-150CM IS DISTINCTLY GR EYISH BROWN AND HAS SLIGHT DARK MOTTLING", 121-122CM DEFORMED,,,,," MOSTLY SO FT,100-150CM COMPACT", 31210000,d3e1fc87a543a4ab4c0e212e9826c9ed
18,172,,2,1,10.0,150.0,9.00,9.10,10.50,, RED CLAY," 10YR4/2-DARK YELLOWISH BROWN,5YR3/2-GRE YISH BROWN,5YR3/4-MODERATE BROWN,10YR7/6-YELLOW ORAN GE,10YR5/4-MODERATE YELLOWISH BROWN"," 10-25CM DARK Y ELLOWISH BROWN,25-73 116-136 AND 76-107CM GREYISH BR OWN,73-76 AND 107-116CM MODERATE BROWN,136-150CM MOD ERATE YELLOWISH BROWN,10-50CM STREAKED,TWO YELLOW OR ANGE MOTTLES NEAR 80CM", 10-30 AND 130-150CM BRECCIA TED BY DRILLING,, LOWER PART IS ZEOLITE RICH,,, SOFT BECOMING FIRM NEAR TOP AND BO TTOM, 31210000,ef55f794e6befd9401d2b291f8ace1c8
18,172,,2,2,0.0,20.0,9.00,10.50,10.70,, RED CLAY ZEOLITITE, 10YR7/3-MODERATE YELLOWISH BR OWN,, PARTIALLY BRECCIATED,,,,, FIRM, 31210000.3350,be1de64c3e53e5101f89f15e02b87a92
18,172,,2,2,20.0,70.0,9.00,10.70,11.20,, ZEOLITE RED CLAY, 5YR3/3-GREYISH BROWN,, MODERATE TO HIGHLY DEFORMED,,,,, SOFT, 31210000.3350,b4771a8baa9aa178144841a37f9d51d6
18,172,,2,2,70.0,80.0,9.00,11.20,11.30,, ZEOLITE RED CLAY, 5YR3/3-GREYISH BROWN,, MODERATE TO HIGHLY DEFORMED,,,,, SOFT, 31210000.3350,feb879c02b4fe9df48391391dda540cd
18,172,,2,2,80.0,105.0,9.00,11.30,11.55,, ZEOLITE RED CLAY, 5YR3/3-GREYISH BROWN,, MODERATE TO HIGHLY DEFORMED,,,,, SOFT, 31210000.3350,eb870184bf66dc767b50af594f6816dc
18,172,,2,2,105.0,150.0,9.00,11.55,12.00,, ZEOLITE RED CLAY, 5YR3/3-GREYISH BROWN,, MODERATE TO HIGHLY DEFORMED,,,,, SOFT, 31210000.3350,e6ee7ef76a252ea4d070f966c9c6744c
18,172,,2,3,0.0,12.0,9.00,12.00,12.12,, ZEOLITE RED CLAY, 10YR5/4-MODERATE YELLOWISH BROW N,, SEVERELY DEFORMED,,,,, COMPACTED TO SLIGHTLY INDURA TED, 31210000.3350,c59b35e2a7c77f6c46f9e89133b4b1cd
18,172,,2,3,12.0,19.0,9.00,12.12,12.19,, ASH LAYER," 10YR6/3-PALE YELLOWISH BROWN,10YR8/2-V ERY PALE ORANGE",, SLIGHTLY DISTURBED,,,,, FIRM, 00000000,164c14bf6a27bf786ba7b0280e5908d4
18,172,,2,3,19.0,150.0,9.00,12.19,13.50,, RED CLAY ZEOLITITE OR RED CLAY, 5YR3/4-MODERATE B ROWN," ZEOLITIC LAYERS AT 43-51 70-73 AND 135-141 CM ,LAYERS AND LENSES OF RED CLAY RICH ZEOLITE AND ZEOL ITITE"," SLIGHTLY DISTURBED,HOLE AT 135CM,LOCALLY BRE CCIATED",,,,," SOFT,COMPACTED LAYERS AT 43-51 70-73 AND 1 35-141 CM", 00000000,fe79622d305ef7f9a9c7821213a773b1
18,172,,2,4,0.0,150.0,9.00,13.50,15.00,, RED CLAY ZEOLITITE," 5YR3/4-MODERATE BROWN,10YR8/3 -PALE GREYISH ORANGE", LAYERS AND STREAKS OF ZEOLITI TE AT 27-32 AND 130-150CM, SLIGHTLY DISTURBED,,,,," FIR M,ZEOLITITE IS SEMI-INDURATED", 00000000,30546a60b448373132412cb2d3a9845a
18,172,,2,5,0.0,21.0,9.00,15.00,15.21,, RED CLAY ZEOLITITE, 10YR7/2-VERY PALE ORANGE,, SE VERELY DEFORMED,,,, DRY, FIRM, 00000000,eb4cf37f1c2f6f046bd9bfaf6d3efa1b
18,172,,2,5,21.0,72.0,9.00,15.21,15.72,, ZEOLITITE, 10YR7/2-VERY PALE ORANGE, SOME PARTIN G EVIDENT INCLINED AT 5 DEGREES,,,,,, FIRM, 00000000,eea7b75d0c7b8d2cc8a1f57cc90ff3fe
18,172,,2,5,72.0,114.0,9.00,15.72,16.14,, RED CLAY ZEOLITITE, 10YR7/2-VERY PALE ORANGE,, SL IGHTLY DEFORMED,,,, DRY, FIRM, 00000000,d72978ffa548e72df8337dc2cb2b2b9f
18,172,,2,6,0.0,150.0,9.00,16.50,18.00,, RED CLAY ZEOLITITE TO ZEOLITE RICH RED CLAY," -YEL LOWISH BROWN,5YR3/4-MODERATE BROWN,-GREYISH BROWN"," 0-26 AND 70-150CM MODERATE BROWN,26-56CM YELLOWISH B ROWN,56-76CM GREYISH BROWN"," 0-33 AND 70-91CM ARE SO UPY REST SHOWS SLIGHT TO MEDIUM DEFORMATION,30-40CM BRECCIATED",,,,, 30-40CM SEMI-INDURATED REST IS SOFT TO SOUPY, 00000000,6eb8d9da2e277e8a269e6649c0b41c8e
18,172,,3,1,0.0,113.0,18.00,18.27,19.40,, RED CLAY BEARING ZEOLITE," 5YR3/4-MODERATE BROWN,5 YR3/2-GREYISH BROWN,-YELLOW,-RED", SOME FEW YELLOW S TREAKS," 0-60CM MODERATELY DEFORMED,60-113CM SOUP AND FRAGMENTS,ZEO LITE FRAGMENTS ARE SEMI-INDURATED", SCATTERED ZEOLITE FRAGMENTS UPPER 60CM,,,," UP PER 60CM FIRM,BELOW 60CM SOUP AND FRAGMENTS", 00000000,cfab647dd58b96f82de0e1916119c8ef
18,172,,3,2,0.0,150.0,18.00,19.77,21.27,, ZEOLITIC RED CLAY," 5YR3/3-MODERATE BROWN,5YR3/2-G REYISH BROWN,-YELLOW -RED"," RARE YELLOW STREAKS,40-93CM I S MODERATE BROWN TO GREYISH BROWN"," 0-40 CM SOUPY,BELOW 40CM MODERATELY TO HIGHLY DEFORMED WI TH A VOID 92-96CM", ABUNDANT ZEOLITE BEARING FRAGMENTS SCATTERED THROUGHOUT SOME YELLOW AND SOME RED,,,," 0-40CM SOUPY,FRAGMENTS ARE SEM I-INDURATED ONE HARD ONE AT 36CM,REST IS SOFT", 00000000,5c94f05b3e909d2b6550e2752c6149f7
