Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 708,A,Initial Reports          ,       5.800,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 708,A,Initial Reports          ,      17.300,    1.450000,LO Calcidiscus macintyrei
,,,,,,
115, 708,A,Initial Reports          ,      20.300,    1.600000,FO Gephyrocapsa oceanica
,,,,,,
115, 708,A,Initial Reports          ,      27.650,    2.350000,LO Discoaster pentaradiatus
,,,,,,
115, 708,A,Initial Reports          ,      32.150,    2.450000,LO Discoaster surculus
,,,,,,
115, 708,A,Initial Reports          ,      34.500,    2.900000,FO Globigerinoides fistulosus
,,,,,,
115, 708,A,Initial Reports          ,      48.350,    4.600000,FO Ceratolithus rugosus
,,,,,,
115, 708,A,Initial Reports          ,      51.860,    5.000000,LO Discoaster quinqueramus
,,,,,,
115, 708,A,Initial Reports          ,      59.000,    5.100000,LO Thalassiosira miocenica
,,,,,,
115, 708,A,Initial Reports          ,      69.200,    5.600000,FO Nitzschia miocenica
,,,,,,
115, 708,A,Initial Reports          ,      74.200,    7.400000,FO Amaurolithus primus
,,,,,,
115, 708,A,Initial Reports          ,      77.600,    8.000000,FO Nitzschia reinholdii
,,,,,,
115, 708,A,Initial Reports          ,      82.350,    8.200000,FO Discoaster quinqueramus
,,,,,,
115, 708,A,Initial Reports          ,      89.700,    8.900000,LO Discoaster hamatus
,,,,,,
115, 708,A,Initial Reports          ,      94.050,   10.000000,FO Discoaster hamatus
,,,,,,
115, 708,A,Initial Reports          ,      95.150,   10.900000,FO Catinaster coalitus
,,,,,,
115, 708,A,Initial Reports          ,      98.850,   13.200000,LO Sphenolithus heteromorphus
,,,,,,
115, 708,A,Initial Reports          ,     113.950,   18.600000,FO Sphenolithus heteromorphus
,,,,,,
115, 708,A,Initial Reports          ,     141.450,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
115, 708,A,Initial Reports          ,     163.050,   28.100000,LO Sphenolithus distentus
,,,,,,
115, 708,A,Initial Reports          ,     169.700,   30.299999,FO Sphenolithus ciperoensis
,,,,,,
