path,type,expedition,site
NOAA/Janus_core_data/112/679d/sed_lith_112_679d_delimited_pre-janus.csv,lithology,112,679d
NOAA/Janus_core_data/112/679e/sed_lith_112_679e_delimited_pre-janus.csv,lithology,112,679e
NOAA/Janus_core_data/112/680a/sed_lith_112_680a_delimited_pre-janus.csv,lithology,112,680a
NOAA/Janus_core_data/112/680b/sed_lith_112_680b_delimited_pre-janus.csv,lithology,112,680b
NOAA/Janus_core_data/112/681a/sed_lith_112_681a_delimited_pre-janus.csv,lithology,112,681a
NOAA/Janus_core_data/112/681b/sed_lith_112_681b_delimited_pre-janus.csv,lithology,112,681b
NOAA/Janus_core_data/112/682a/sed_lith_112_682a_delimited_pre-janus.csv,lithology,112,682a
NOAA/Janus_core_data/112/683a/sed_lith_112_683a_delimited_pre-janus.csv,lithology,112,683a
NOAA/Janus_core_data/112/683b/sed_lith_112_683b_delimited_pre-janus.csv,lithology,112,683b
NOAA/Janus_core_data/112/684a/sed_lith_112_684a_delimited_pre-janus.csv,lithology,112,684a
NOAA/Janus_core_data/112/684b/sed_lith_112_684b_delimited_pre-janus.csv,lithology,112,684b
NOAA/Janus_core_data/112/684c/sed_lith_112_684c_delimited_pre-janus.csv,lithology,112,684c
NOAA/Janus_core_data/112/685a/sed_lith_112_685a_delimited_pre-janus.csv,lithology,112,685a
NOAA/Janus_core_data/112/686a/sed_lith_112_686a_delimited_pre-janus.csv,lithology,112,686a
NOAA/Janus_core_data/112/686b/sed_lith_112_686b_delimited_pre-janus.csv,lithology,112,686b
NOAA/Janus_core_data/112/687a/sed_lith_112_687a_delimited_pre-janus.csv,lithology,112,687a
NOAA/Janus_core_data/112/687b/sed_lith_112_687b_delimited_pre-janus.csv,lithology,112,687b
NOAA/Janus_core_data/112/688a/sed_lith_112_688a_delimited_pre-janus.csv,lithology,112,688a
NOAA/Janus_core_data/112/688c/sed_lith_112_688c_delimited_pre-janus.csv,lithology,112,688c
NOAA/Janus_core_data/112/688e/sed_lith_112_688e_delimited_pre-janus.csv,lithology,112,688e
NOAA/Janus_core_data/113/689a/sed_lith_113_689a_delimited_pre-janus.csv,lithology,113,689a
NOAA/Janus_core_data/113/689b/sed_lith_113_689b_delimited_pre-janus.csv,lithology,113,689b
NOAA/Janus_core_data/113/689c/sed_lith_113_689c_delimited_pre-janus.csv,lithology,113,689c
NOAA/Janus_core_data/113/689d/sed_lith_113_689d_delimited_pre-janus.csv,lithology,113,689d
NOAA/Janus_core_data/113/690a/sed_lith_113_690a_delimited_pre-janus.csv,lithology,113,690a
NOAA/Janus_core_data/113/690b/sed_lith_113_690b_delimited_pre-janus.csv,lithology,113,690b
NOAA/Janus_core_data/113/690c/sed_lith_113_690c_delimited_pre-janus.csv,lithology,113,690c
NOAA/Janus_core_data/113/691a/sed_lith_113_691a_delimited_pre-janus.csv,lithology,113,691a
NOAA/Janus_core_data/113/692a/sed_lith_113_692a_delimited_pre-janus.csv,lithology,113,692a
NOAA/Janus_core_data/113/692b/sed_lith_113_692b_delimited_pre-janus.csv,lithology,113,692b
NOAA/Janus_core_data/113/693a/sed_lith_113_693a_delimited_pre-janus.csv,lithology,113,693a
NOAA/Janus_core_data/113/693b/sed_lith_113_693b_delimited_pre-janus.csv,lithology,113,693b
NOAA/Janus_core_data/113/694a/sed_lith_113_694a_delimited_pre-janus.csv,lithology,113,694a
NOAA/Janus_core_data/113/694b/sed_lith_113_694b_delimited_pre-janus.csv,lithology,113,694b
NOAA/Janus_core_data/113/694c/sed_lith_113_694c_delimited_pre-janus.csv,lithology,113,694c
NOAA/Janus_core_data/113/695a/sed_lith_113_695a_delimited_pre-janus.csv,lithology,113,695a
NOAA/Janus_core_data/113/696a/sed_lith_113_696a_delimited_pre-janus.csv,lithology,113,696a
NOAA/Janus_core_data/113/696b/sed_lith_113_696b_delimited_pre-janus.csv,lithology,113,696b
NOAA/Janus_core_data/113/697a/sed_lith_113_697a_delimited_pre-janus.csv,lithology,113,697a
NOAA/Janus_core_data/113/697b/sed_lith_113_697b_delimited_pre-janus.csv,lithology,113,697b
NOAA/Janus_core_data/114/698a/sed_lith_114_698a_delimited_pre-janus.csv,lithology,114,698a
NOAA/Janus_core_data/114/699a/sed_lith_114_699a_delimited_pre-janus.csv,lithology,114,699a
NOAA/Janus_core_data/114/700a/sed_lith_114_700a_delimited_pre-janus.csv,lithology,114,700a
NOAA/Janus_core_data/114/700b/sed_lith_114_700b_delimited_pre-janus.csv,lithology,114,700b
NOAA/Janus_core_data/114/701a/sed_lith_114_701a_delimited_pre-janus.csv,lithology,114,701a
NOAA/Janus_core_data/114/701b/sed_lith_114_701b_delimited_pre-janus.csv,lithology,114,701b
NOAA/Janus_core_data/114/701c/sed_lith_114_701c_delimited_pre-janus.csv,lithology,114,701c
NOAA/Janus_core_data/114/702a/sed_lith_114_702a_delimited_pre-janus.csv,lithology,114,702a
NOAA/Janus_core_data/114/702b/sed_lith_114_702b_delimited_pre-janus.csv,lithology,114,702b
NOAA/Janus_core_data/114/703a/sed_lith_114_703a_delimited_pre-janus.csv,lithology,114,703a
NOAA/Janus_core_data/114/704a/sed_lith_114_704a_delimited_pre-janus.csv,lithology,114,704a
NOAA/Janus_core_data/114/704b/sed_lith_114_704b_delimited_pre-janus.csv,lithology,114,704b
NOAA/Janus_core_data/115/705a/sed_lith_115_705a_delimited_pre-janus.csv,lithology,115,705a
NOAA/Janus_core_data/115/706a/sed_lith_115_706a_delimited_pre-janus.csv,lithology,115,706a
NOAA/Janus_core_data/115/706b/sed_lith_115_706b_delimited_pre-janus.csv,lithology,115,706b
NOAA/Janus_core_data/115/706c/sed_lith_115_706c_delimited_pre-janus.csv,lithology,115,706c
NOAA/Janus_core_data/115/707a/sed_lith_115_707a_delimited_pre-janus.csv,lithology,115,707a
NOAA/Janus_core_data/115/707b/sed_lith_115_707b_delimited_pre-janus.csv,lithology,115,707b
NOAA/Janus_core_data/115/707c/sed_lith_115_707c_delimited_pre-janus.csv,lithology,115,707c
NOAA/Janus_core_data/115/708a/sed_lith_115_708a_delimited_pre-janus.csv,lithology,115,708a
NOAA/Janus_core_data/115/709a/sed_lith_115_709a_delimited_pre-janus.csv,lithology,115,709a
NOAA/Janus_core_data/115/709b/sed_lith_115_709b_delimited_pre-janus.csv,lithology,115,709b
NOAA/Janus_core_data/115/709c/sed_lith_115_709c_delimited_pre-janus.csv,lithology,115,709c
NOAA/Janus_core_data/115/710a/sed_lith_115_710a_delimited_pre-janus.csv,lithology,115,710a
NOAA/Janus_core_data/115/710b/sed_lith_115_710b_delimited_pre-janus.csv,lithology,115,710b
NOAA/Janus_core_data/115/711a/sed_lith_115_711a_delimited_pre-janus.csv,lithology,115,711a
NOAA/Janus_core_data/115/711b/sed_lith_115_711b_delimited_pre-janus.csv,lithology,115,711b
NOAA/Janus_core_data/115/712a/sed_lith_115_712a_delimited_pre-janus.csv,lithology,115,712a
NOAA/Janus_core_data/115/713a/sed_lith_115_713a_delimited_pre-janus.csv,lithology,115,713a
NOAA/Janus_core_data/116/717a/sed_lith_116_717a_delimited_pre-janus.csv,lithology,116,717a
NOAA/Janus_core_data/116/717b/sed_lith_116_717b_delimited_pre-janus.csv,lithology,116,717b
NOAA/Janus_core_data/116/717c/sed_lith_116_717c_delimited_pre-janus.csv,lithology,116,717c
NOAA/Janus_core_data/116/718a/sed_lith_116_718a_delimited_pre-janus.csv,lithology,116,718a
NOAA/Janus_core_data/116/718b/sed_lith_116_718b_delimited_pre-janus.csv,lithology,116,718b
NOAA/Janus_core_data/116/718c/sed_lith_116_718c_delimited_pre-janus.csv,lithology,116,718c
NOAA/Janus_core_data/116/718d/sed_lith_116_718d_delimited_pre-janus.csv,lithology,116,718d
NOAA/Janus_core_data/116/718e/sed_lith_116_718e_delimited_pre-janus.csv,lithology,116,718e
NOAA/Janus_core_data/116/719a/sed_lith_116_719a_delimited_pre-janus.csv,lithology,116,719a
NOAA/Janus_core_data/117/720a/sed_lith_117_720a_delimited_pre-janus.csv,lithology,117,720a
NOAA/Janus_core_data/117/721a/sed_lith_117_721a_delimited_pre-janus.csv,lithology,117,721a
NOAA/Janus_core_data/117/721b/sed_lith_117_721b_delimited_pre-janus.csv,lithology,117,721b
NOAA/Janus_core_data/117/721c/sed_lith_117_721c_delimited_pre-janus.csv,lithology,117,721c
NOAA/Janus_core_data/117/722a/sed_lith_117_722a_delimited_pre-janus.csv,lithology,117,722a
NOAA/Janus_core_data/117/722b/sed_lith_117_722b_delimited_pre-janus.csv,lithology,117,722b
NOAA/Janus_core_data/117/723a/sed_lith_117_723a_delimited_pre-janus.csv,lithology,117,723a
NOAA/Janus_core_data/117/723b/sed_lith_117_723b_delimited_pre-janus.csv,lithology,117,723b
NOAA/Janus_core_data/117/724a/sed_lith_117_724a_delimited_pre-janus.csv,lithology,117,724a
NOAA/Janus_core_data/117/724b/sed_lith_117_724b_delimited_pre-janus.csv,lithology,117,724b
NOAA/Janus_core_data/117/724c/sed_lith_117_724c_delimited_pre-janus.csv,lithology,117,724c
NOAA/Janus_core_data/117/725a/sed_lith_117_725a_delimited_pre-janus.csv,lithology,117,725a
NOAA/Janus_core_data/117/725b/sed_lith_117_725b_delimited_pre-janus.csv,lithology,117,725b
NOAA/Janus_core_data/117/725c/sed_lith_117_725c_delimited_pre-janus.csv,lithology,117,725c
NOAA/Janus_core_data/117/726a/sed_lith_117_726a_delimited_pre-janus.csv,lithology,117,726a
NOAA/Janus_core_data/117/727a/sed_lith_117_727a_delimited_pre-janus.csv,lithology,117,727a
NOAA/Janus_core_data/117/727b/sed_lith_117_727b_delimited_pre-janus.csv,lithology,117,727b
NOAA/Janus_core_data/117/728a/sed_lith_117_728a_delimited_pre-janus.csv,lithology,117,728a
NOAA/Janus_core_data/117/728b/sed_lith_117_728b_delimited_pre-janus.csv,lithology,117,728b
NOAA/Janus_core_data/117/729a/sed_lith_117_729a_delimited_pre-janus.csv,lithology,117,729a
NOAA/Janus_core_data/117/730a/sed_lith_117_730a_delimited_pre-janus.csv,lithology,117,730a
NOAA/Janus_core_data/117/731a/sed_lith_117_731a_delimited_pre-janus.csv,lithology,117,731a
NOAA/Janus_core_data/117/731b/sed_lith_117_731b_delimited_pre-janus.csv,lithology,117,731b
NOAA/Janus_core_data/117/731c/sed_lith_117_731c_delimited_pre-janus.csv,lithology,117,731c
NOAA/Janus_core_data/118/732b/sed_lith_118_732b_delimited_pre-janus.csv,lithology,118,732b
NOAA/Janus_core_data/118/732f/sed_lith_118_732f_delimited_pre-janus.csv,lithology,118,732f
NOAA/Janus_core_data/118/734b/sed_lith_118_734b_delimited_pre-janus.csv,lithology,118,734b
NOAA/Janus_core_data/118/734d/sed_lith_118_734d_delimited_pre-janus.csv,lithology,118,734d
NOAA/Janus_core_data/118/734g/sed_lith_118_734g_delimited_pre-janus.csv,lithology,118,734g
NOAA/Janus_core_data/119/736a/sed_lith_119_736a_delimited_pre-janus.csv,lithology,119,736a
NOAA/Janus_core_data/119/736b/sed_lith_119_736b_delimited_pre-janus.csv,lithology,119,736b
NOAA/Janus_core_data/119/736c/sed_lith_119_736c_delimited_pre-janus.csv,lithology,119,736c
NOAA/Janus_core_data/119/737a/sed_lith_119_737a_delimited_pre-janus.csv,lithology,119,737a
NOAA/Janus_core_data/119/737b/sed_lith_119_737b_delimited_pre-janus.csv,lithology,119,737b
NOAA/Janus_core_data/119/738a/sed_lith_119_738a_delimited_pre-janus.csv,lithology,119,738a
NOAA/Janus_core_data/119/738b/sed_lith_119_738b_delimited_pre-janus.csv,lithology,119,738b
NOAA/Janus_core_data/119/738c/sed_lith_119_738c_delimited_pre-janus.csv,lithology,119,738c
NOAA/Janus_core_data/119/739a/sed_lith_119_739a_delimited_pre-janus.csv,lithology,119,739a
NOAA/Janus_core_data/119/739b/sed_lith_119_739b_delimited_pre-janus.csv,lithology,119,739b
NOAA/Janus_core_data/119/739c/sed_lith_119_739c_delimited_pre-janus.csv,lithology,119,739c
NOAA/Janus_core_data/119/740a/sed_lith_119_740a_delimited_pre-janus.csv,lithology,119,740a
NOAA/Janus_core_data/119/740b/sed_lith_119_740b_delimited_pre-janus.csv,lithology,119,740b
NOAA/Janus_core_data/119/741a/sed_lith_119_741a_delimited_pre-janus.csv,lithology,119,741a
NOAA/Janus_core_data/119/742a/sed_lith_119_742a_delimited_pre-janus.csv,lithology,119,742a
NOAA/Janus_core_data/119/743a/sed_lith_119_743a_delimited_pre-janus.csv,lithology,119,743a
NOAA/Janus_core_data/119/744a/sed_lith_119_744a_delimited_pre-janus.csv,lithology,119,744a
NOAA/Janus_core_data/119/744b/sed_lith_119_744b_delimited_pre-janus.csv,lithology,119,744b
NOAA/Janus_core_data/119/744c/sed_lith_119_744c_delimited_pre-janus.csv,lithology,119,744c
NOAA/Janus_core_data/119/745a/sed_lith_119_745a_delimited_pre-janus.csv,lithology,119,745a
NOAA/Janus_core_data/119/745b/sed_lith_119_745b_delimited_pre-janus.csv,lithology,119,745b
NOAA/Janus_core_data/119/746a/sed_lith_119_746a_delimited_pre-janus.csv,lithology,119,746a
NOAA/Janus_core_data/120/747a/sed_lith_120_747a_delimited_pre-janus.csv,lithology,120,747a
NOAA/Janus_core_data/120/747b/sed_lith_120_747b_delimited_pre-janus.csv,lithology,120,747b
NOAA/Janus_core_data/120/747c/sed_lith_120_747c_delimited_pre-janus.csv,lithology,120,747c
NOAA/Janus_core_data/120/748a/sed_lith_120_748a_delimited_pre-janus.csv,lithology,120,748a
NOAA/Janus_core_data/120/748b/sed_lith_120_748b_delimited_pre-janus.csv,lithology,120,748b
NOAA/Janus_core_data/120/748c/sed_lith_120_748c_delimited_pre-janus.csv,lithology,120,748c
NOAA/Janus_core_data/120/749a/sed_lith_120_749a_delimited_pre-janus.csv,lithology,120,749a
NOAA/Janus_core_data/120/749b/sed_lith_120_749b_delimited_pre-janus.csv,lithology,120,749b
NOAA/Janus_core_data/120/749c/sed_lith_120_749c_delimited_pre-janus.csv,lithology,120,749c
NOAA/Janus_core_data/120/750a/sed_lith_120_750a_delimited_pre-janus.csv,lithology,120,750a
NOAA/Janus_core_data/120/750b/sed_lith_120_750b_delimited_pre-janus.csv,lithology,120,750b
NOAA/Janus_core_data/120/751a/sed_lith_120_751a_delimited_pre-janus.csv,lithology,120,751a
NOAA/Janus_core_data/121/752a/sed_lith_121_752a_delimited_pre-janus.csv,lithology,121,752a
NOAA/Janus_core_data/121/752b/sed_lith_121_752b_delimited_pre-janus.csv,lithology,121,752b
NOAA/Janus_core_data/121/753a/sed_lith_121_753a_delimited_pre-janus.csv,lithology,121,753a
NOAA/Janus_core_data/121/754a/sed_lith_121_754a_delimited_pre-janus.csv,lithology,121,754a
NOAA/Janus_core_data/121/754b/sed_lith_121_754b_delimited_pre-janus.csv,lithology,121,754b
NOAA/Janus_core_data/121/755a/sed_lith_121_755a_delimited_pre-janus.csv,lithology,121,755a
NOAA/Janus_core_data/121/756a/sed_lith_121_756a_delimited_pre-janus.csv,lithology,121,756a
NOAA/Janus_core_data/121/756b/sed_lith_121_756b_delimited_pre-janus.csv,lithology,121,756b
NOAA/Janus_core_data/121/756c/sed_lith_121_756c_delimited_pre-janus.csv,lithology,121,756c
NOAA/Janus_core_data/121/756d/sed_lith_121_756d_delimited_pre-janus.csv,lithology,121,756d
NOAA/Janus_core_data/121/757a/sed_lith_121_757a_delimited_pre-janus.csv,lithology,121,757a
NOAA/Janus_core_data/121/757b/sed_lith_121_757b_delimited_pre-janus.csv,lithology,121,757b
NOAA/Janus_core_data/121/757c/sed_lith_121_757c_delimited_pre-janus.csv,lithology,121,757c
NOAA/Janus_core_data/121/758a/sed_lith_121_758a_delimited_pre-janus.csv,lithology,121,758a
NOAA/Janus_core_data/121/758b/sed_lith_121_758b_delimited_pre-janus.csv,lithology,121,758b
NOAA/Janus_core_data/121/758c/sed_lith_121_758c_delimited_pre-janus.csv,lithology,121,758c
NOAA/Janus_core_data/122/759b/sed_lith_122_759b_delimited_pre-janus.csv,lithology,122,759b
NOAA/Janus_core_data/122/760a/sed_lith_122_760a_delimited_pre-janus.csv,lithology,122,760a
NOAA/Janus_core_data/122/760b/sed_lith_122_760b_delimited_pre-janus.csv,lithology,122,760b
NOAA/Janus_core_data/122/761a/sed_lith_122_761a_delimited_pre-janus.csv,lithology,122,761a
NOAA/Janus_core_data/122/761b/sed_lith_122_761b_delimited_pre-janus.csv,lithology,122,761b
NOAA/Janus_core_data/122/761c/sed_lith_122_761c_delimited_pre-janus.csv,lithology,122,761c
NOAA/Janus_core_data/122/762a/sed_lith_122_762a_delimited_pre-janus.csv,lithology,122,762a
NOAA/Janus_core_data/122/762b/sed_lith_122_762b_delimited_pre-janus.csv,lithology,122,762b
NOAA/Janus_core_data/122/762c/sed_lith_122_762c_delimited_pre-janus.csv,lithology,122,762c
NOAA/Janus_core_data/122/763a/sed_lith_122_763a_delimited_pre-janus.csv,lithology,122,763a
NOAA/Janus_core_data/122/763b/sed_lith_122_763b_delimited_pre-janus.csv,lithology,122,763b
NOAA/Janus_core_data/122/763c/sed_lith_122_763c_delimited_pre-janus.csv,lithology,122,763c
NOAA/Janus_core_data/122/764a/sed_lith_122_764a_delimited_pre-janus.csv,lithology,122,764a
NOAA/Janus_core_data/122/764b/sed_lith_122_764b_delimited_pre-janus.csv,lithology,122,764b
NOAA/Janus_core_data/123/765a/sed_lith_123_765a_delimited_pre-janus.csv,lithology,123,765a
NOAA/Janus_core_data/123/765b/sed_lith_123_765b_delimited_pre-janus.csv,lithology,123,765b
