leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
36,330,A,RECENT,EOCENE,5.5,6.3,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,    0, 53.5,26.75,DSDP INITIAL REPORTS
36,330,A,EOCENE,,6.3,15.0,,NO AGE GIVEN,,NO AGE GIVEN, 37.5, 53.5, 45.5,DSDP INITIAL REPORTS
