leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
42,372,,1,CC,0.0,0.0,112.00,118.10, 1,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,721,BBULI0220,Bulimina inflata,PRESENT,  ,1
42,372,,3,2,40.0,40.0,140.50,142.40, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,722,BCIBC0085,Cibicidoides kullenbergi,PRESENT,  ,1
42,372,,3,2,40.0,40.0,140.50,142.40, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,722,BCIBC0140,Cibicidoides robertsonianus,PRESENT,  ,1
42,372,,3,2,40.0,40.0,140.50,142.40, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,722,BGYRO0230,Gyroidina soldani,PRESENT,  ,1
42,372,,3,2,40.0,40.0,140.50,142.40, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,722,BORID0030,Oridorsalis umbonatus,PRESENT,  ,1
42,372,,3,3,62.0,62.0,140.50,144.12, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,721,BCASI0070,Cassidulina crassa,PRESENT,  ,1
42,372,,3,3,62.0,62.0,140.50,144.12, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,721,BORID0030,Oridorsalis umbonatus,PRESENT,  ,1
42,372,,3,3,62.0,62.0,140.50,144.12, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,721,BPLEU0030,Pleurostomella alternans,PRESENT,  ,1
42,372,,3,3,62.0,62.0,140.50,144.12, 4,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,721,BUVIG0030,Uvigerina auberiana,PRESENT,  ,1
42,372,,3,CC,0.0,0.0,140.50,145.10, 2,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,719,BASTR0060,Astronion umbilicatulum,PRESENT,  ,1
42,372,,3,CC,0.0,0.0,140.50,145.10, 2,"WRIGHT,R.",04/1978,42,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,719,BBOLI0158,Bolivina globulosa,PRESENT,  ,1
