Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
130, 803,C,Initial Reports          ,      19.000,    1.860000,Top section (top Core 1H)
,,,,,,
130, 803,C,Initial Reports          ,      27.500,    2.470000,Gauss (T)
,,,,,,
130, 803,C,Initial Reports          ,      40.500,    3.400000,Gauss (O)
,,,,,,
130, 803,C,Initial Reports          ,      69.900,    5.000000,LO D. quinqueramus (N)
,,,,,,
130, 803,C,Initial Reports          ,     173.400,    8.700000,LO D. hamatus (N)
,,,,,,
130, 803,C,Initial Reports          ,     220.250,   13.600000,LO S. heteromorphus (N)
,,,,,,
130, 803,C,Initial Reports          ,     237.500,   15.400000,Terminal depth
,,,,,,
