leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
121,752,A,001,Hydraulic (Advanced) Piston Core,01,OWN,000,,,150,,,foraminiferal ooze with nannofossils,very pale brown with white at 72-80 cm(0-92 cm); very pale brown(92-150 cm),10yr 7/3 with 10yr 8/2 at 72-80 cm(0-92 cm); 10yr 8/3(92-150 cm),moderate bioturbation,soupy(0-72 cm); highly disturbed(72-150 cm),,,forams; nannos,,,,H,-30.89120,93.57800,0000.00,0,150
121,752,A,001,Hydraulic (Advanced) Piston Core,02,OWN,000,,,150,,,foraminiferal ooze with nannofossils,very pale brown,"10yr 8/3 with 10yr 7/3 patches? from 12-16, 30-42, 98-108, 122-141 cm",moderate bioturbation,highly disturbed,,,forams; nannos,,,,H,-30.89120,93.57800,0001.50,150,300
121,752,A,001,Hydraulic (Advanced) Piston Core,03,DRI,000,,,150,,,foraminiferal ooze with nannofossils,"very pale brown grading down to white(at ~29 cm) grading down to light gray(at ~40 cm); very pale brown inclusions (73-81, 105-115, 142-150 cm)","10yr 8/4 grading down to 10yr 8/2(at ~29 cm) grading down to 10yr 7/2(at ~40 cm); 10yr 8/3(73-81 cm) and 10yr 8/4(105-115, 142-150 cm) inclusions",minor bioturbation,soupy(0-15 cm); slightly(15-60 cm) to moderately(60-150 cm) disturbed,,,forams; nannos,gradational contact (~40 cm),,,H,-30.89120,93.57800,0003.00,300,450
121,752,A,001,Hydraulic (Advanced) Piston Core,04,JAN,000,,,145,,,foraminiferal nannofossil ooze,"white(0-40, 95-145 cm); light gray(40-51 cm); white w/ grayish brown at 56-65 cm(51-95 cm)",whiter than 10yr 8/1(0-40cm); 10yr 7/1(40-51 cm); 10yr 8/1 w/ 10yr 5/2 at 56-65 cm(51-95 cm); 10yr 8/2(95-145 cm),minor bioturbation; highly distorted bedding planes,soupy(115-145 cm); highly(50-115 cm) to moderately(0-50 cm) disturbed,,,forams; nannos,,,,H,-30.89120,93.57800,0004.50,450,595
121,752,A,001,Hydraulic (Advanced) Piston Core,04,JAN,145,,,150,,,interstitial water sample,,,,,,,,,,,H,-30.89120,93.57800,0004.50,595,600
121,752,A,001,Hydraulic (Advanced) Piston Core,05,JAN,000,,,150,,,foraminiferal nannofossil ooze,"white(0-117, 143-150 cm); light gray(117-143 cm)",10yr 8/1(0-117 cm); 10yr 7/1(117-143 cm); 10yr 8/2(143-150 cm),minor bioturbation; mottling in the lower 30 cm of this section,slightly disturbed,,,forams; nannos,gradational contact(117 cm),,,H,-30.89120,93.57800,0006.00,600,750
121,752,A,001,Hydraulic (Advanced) Piston Core,06,JAN,000,,,060,,,foraminiferal nannofossil ooze,white,10yr 8/1 w/ 10yr 8/2 at 3-10 cm(0-20 cm); 10yr 8/2 and 10yr 8/1(20-60 cm),minor bioturbation,highly disturbed,,,forams; nannos,contacts generally sharp but distorted,,,H,-30.89120,93.57800,0007.50,750,810
121,752,A,001,Hydraulic (Advanced) Piston Core,CC,JAN,000,,,017,,,foraminiferal nannofossil ooze(0-14 cm); partial void(14-17 cm),white,10yr 8/2 w/ 10yr 8/1 at 5-8 cm,moderate bioturbation,soupy,,,forams; nannos,,,,H,-30.89120,93.57800,0008.10,810,827
121,752,A,002,Hydraulic (Advanced) Piston Core,02,OWN,000,,,150,,,foraminiferal ooze with nannofossils,whiter than white,10yr 8/2,moderate bioturbation,moderately disturbed,,,forams; nannos,,,,H,-30.89120,93.57800,0009.80,980,1130
121,752,A,002,Hydraulic (Advanced) Piston Core,03,DRI,000,,,150,,,foraminiferal ooze with nannofossils,whiter than white,10yr 8/1,moderate bioturbation,slightly disturbed,,,forams; nannos,,,,H,-30.89120,93.57800,0011.30,1130,1280
