taxon_group,genus name,check,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,family_taxon_id,family_taxon_name,phylum_taxon_id,phylum_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name,kingdom_taxon_id,kingdom_taxon_name,subclass_taxon_id,subclass_taxon_name,genus_taxon_id,genus_taxon_name
dinoflagellates,Apteodinium,True,276894,Apteodinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Arachnodinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Araneosphaera,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Areoligera,True,323962,Areoligera,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,
dinoflagellates,Areosphaeridium,True,443416,Areosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Artemisiocysta,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Ascodinium,True,277182,Ascodinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Ascostomocystis,True,443687,Ascostomocystis,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Ataxiodinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Atlantodinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Avellodinium,True,336720,Avellodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Bachmayerella,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Balcattia,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Barssidinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Batiacasphaera,True,276895,Batiacasphaera,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Batioladinium,True,276955,Batioladinium,genus,,,321578,Dinophyceae,322363,Pareodiniaceae,,,,,,,,,,
dinoflagellates,Belodinium,True,336187,Belodinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Bitectatodinium,True,443688,Bitectatodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Bitorus,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Blysmatodinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Bourkidinium,True,277054,Bourkidinium,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Brigantedinium,True,264634,Brigantedinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Broomea,True,336189,Broomea,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Bulbodinium,True,406042,Bulbodinium,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Caligodinium,True,276897,Caligodinium,genus,,,,,,,,,,,,,,,,
dinoflagellates,Callaoisphaeridium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Canningia,True,276985,Canningia,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,
dinoflagellates,Canninginopsis,True,277056,Canninginopsis,genus,,,,,,,7285,Problematica,,,325038,Animalia,,,,
dinoflagellates,Cannosphaeropsis,True,322132,Cannosphaeropsis,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Capillicysta,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Carduifolia,True,443689,Carduifolia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Carpodinium,True,336726,Carpodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Cassiculosphaeridia,True,277058,Cassiculosphaeridia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Cassiculosphaeridium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Cassidium,True,443690,Cassidium,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,
dinoflagellates,Cepadinium,True,328796,Cepadinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Cerebrocysta,True,443783,Cerebrocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Cernicysta,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Cerodinium,True,276898,Cerodinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Charlesdowniea,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Chatangiella,True,277061,Chatangiella,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Chichaouadinium,True,286033,Chichaouadinium,genus,,,321578,Dinophyceae,321605,Palaeoperidinioideae,,,,,,,,,,
dinoflagellates,Chiropteridium,True,406558,Chiropteridium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Chlamydophorella,True,286035,Chlamydophorella,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Chytroeisphaeridia,True,322350,Chytroeisphaeridia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Circulodinium,True,276964,Circulodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,
dinoflagellates,Cladopyxidium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Cleistosphaeridium,True,276883,Cleistosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Codoniella,True,406743,Codoniella,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Comasphaeridium,True,141162,Comasphaeridium,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Cometodinium,True,276962,Cometodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Conneximura,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Conosphaeridium,True,277189,Conosphaeridium,genus,,,,,,,,,,,,,,,,
dinoflagellates,Cordosphaeridium,True,323969,Cordosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Coronifera,True,286040,Coronifera,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Corrudinium,True,447217,Corrudinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Cousteaudinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Craspedodinium,True,325671,Craspedodinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Cribroperidinium,True,276900,Cribroperidinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Cristadinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Ctenidodinium,True,81763,Ctenidodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Cyclapophysis,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Cyclonephelium,True,276959,Cyclonephelium,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,
dinoflagellates,Cyclopsiella,True,277123,Cyclopsiella,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Cymatiosphaera,True,170215,Cymatiosphaera,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Cymososphaeridium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Dalella,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Damassadinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Danea,True,323980,Danea,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Dapcodinium,True,81765,Dapcodinium,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Dapsilidinium,True,323956,Dapsilidinium,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Deflandrea,True,277062,Deflandrea,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Diconodinium,True,276901,Diconodinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Dingodinium,True,276971,Dingodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Evittosphaerula,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Dinogymnium,True,276988,Dinogymnium,genus,322138,Ptychodiscales,321578,Dinophyceae,322137,Ptychodiscaceae,,,,,,,,,,
dinoflagellates,Dinopterygium,True,277064,Dinopterygium,genus,321606,Gonyaulacales,321578,Dinophyceae,321644,Goniodomaceae,,,,,,,,,,
dinoflagellates,Diphyes,True,326008,Diphyes,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Discorsia,True,325477,Discorsia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Dissiliodinium,True,336620,Dissiliodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Dissimulidinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Dissodium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Distatodinium,True,435349,Distatodinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Dollidinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Dracodinium,True,407902,Dracodinium,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Druggidium,True,336733,Druggidium,genus,321606,Gonyaulacales,321578,Dinophyceae,323989,Cladopyxiaceae,,,,,,,,,,
dinoflagellates,Dubridinium,True,453092,Dubridinium,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Eatonicysta,True,443785,Eatonicysta,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Echinidinium,True,436067,Echinidinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Egmontodinium,True,336735,Egmontodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Ellipsoidictyum,True,336738,Ellipsoidictyum,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Elytrocysta,True,336740,Elytrocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Emslandia,True,408030,Emslandia,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Endoceratium,True,277207,Endoceratium,genus,,,,,,,,,,,,,,,,
dinoflagellates,Enneadocysta,True,435001,Enneadocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,323989,Cladopyxiaceae,,,,,,,,,,
dinoflagellates,Eocladopyxis,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Epelidosphaeridia,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Epitricysta,True,336744,Epitricysta,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Erymnodinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Escharisphaeridia,True,327555,Escharisphaeridia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Eucladinium,True,277873,Eucladinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Eurydinium,True,443786,Eurydinium,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Exiguisphaera,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Exochosphaeridium,True,277067,Exochosphaeridium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Eyrea,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Fibradinium,True,323984,Fibradinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Fibrocysta,True,323982,Fibrocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Filisphaera,True,443788,Filisphaera,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Florentinia,True,278036,Florentinia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Foliactiniscus,True,443787,Foliactiniscus,genus,434216,Actiniscales,321578,Dinophyceae,434217,Actiniscaceae,,,,,,,,,,
dinoflagellates,Fromea,True,277068,Fromea,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Galeacysta,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Gardodinium,True,276981,Gardodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Geiselodinium,True,334828,Geiselodinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Gelatia,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Geonettia,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Gillinia,True,408786,Gillinia,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Glaphyrocapsa,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Glaphyrocysta,True,323971,Glaphyrocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,
dinoflagellates,Gonyaulacysta,True,278038,Gonyaulacysta,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Granodiscus,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Habibacysta,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Hafniasphaera,True,276904,Hafniasphaera,genus,,,,,,,,,,,,,,,,
dinoflagellates,Hapsocysta,True,323207,Hapsocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Heibergella,True,336623,Heibergella,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Hemiplacophora,True,447216,Hemiplacophora,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Herendeenia,True,277176,Herendeenia,genus,,,,,,,,,,,,,,,,
dinoflagellates,Heslertonia,True,277877,Heslertonia,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Heteraulacacysta,True,264637,Heteraulacacysta,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Heterosphaeridium,True,276990,Heterosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Histiocysta,True,278500,Histiocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,323989,Cladopyxiaceae,,,,,,,,,,
dinoflagellates,Homotryblium,True,443806,Homotryblium,genus,321606,Gonyaulacales,321578,Dinophyceae,321644,Goniodomaceae,,,,,,,,,,
dinoflagellates,Horologinella,True,286054,Horologinella,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Hystrichodinium,True,278039,Hystrichodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Hystrichokolpoma,True,323245,Hystrichokolpoma,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Hystrichosphaeridium,True,277883,Hystrichosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321644,Goniodomaceae,,,,,,,,,,
dinoflagellates,Hystrichosphaeropsis,True,409793,Hystrichosphaeropsis,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Hystrichostrogylon,True,443818,Hystrichostrogylon,genus,321606,Gonyaulacales,321578,Dinophyceae,443819,Hystrichosphaeridiaceae,,,,,,,,,,
dinoflagellates,Impagidinium,True,276906,Impagidinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Impletosphaeridium,True,323559,Impletosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Invertocysta,True,443823,Invertocysta,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Isabelidinium,True,276907,Isabelidinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Kaiwaradinium,True,336754,Kaiwaradinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Kallosphaeridium,True,278043,Kallosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Kenleyia,True,323977,Kenleyia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Kiokansium,True,276968,Kiokansium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Kisselouia,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Kleithriasphaeridium,True,277217,Kleithriasphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Laciniadinium,True,277220,Laciniadinium,genus,,,,,,,,,,,,,,,,
dinoflagellates,Lanterna,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Lanternosphaeridium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Leberidocysta,True,277080,Leberidocysta,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Leiosphaeridia,True,141164,Leiosphaeridia,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Leipokatium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Lejeunecysta,True,264642,Lejeunecysta,genus,277919,Peridiniales,321578,Dinophyceae,323951,Protoperidiniaceae,,,,,,,,,,
dinoflagellates,Lentinia,True,447215,Lentinia,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Leptodinium,True,277222,Leptodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Liesbergia,True,323987,Liesbergia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Lingulodinium,True,264647,Lingulodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Lisebergia,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Litosphaeridium,True,277224,Litosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Lophocysta,True,445153,Lophocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Maghrebinia,True,325674,Maghrebinia,genus,,,321578,Dinophyceae,325675,Ceratocoryaceae,,,,,,,,,,
dinoflagellates,Manumiella,True,276908,Manumiella,genus,,,,,,,,,,,,,,,,
dinoflagellates,Meiourogonyaulax,True,81762,Meiourogonyaulax,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Melitasphaeridium,True,445154,Melitasphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Membralinarlacia,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Membranophoridium,True,410851,Membranophoridium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Micrhystridium,True,170208,Micrhystridium,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Microdinium,True,277083,Microdinium,genus,321606,Gonyaulacales,321578,Dinophyceae,323989,Cladopyxiaceae,,,,,,,,,,
dinoflagellates,Millioudodinium,True,445340,Millioudodinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Muderongia,True,277174,Muderongia,genus,321606,Gonyaulacales,321578,Dinophyceae,276945,Ceratiaceae,,,,,,,,,,
dinoflagellates,Multispinula,True,26514,Multispinula,genus,82434,Siphonotretida,26323,Lingulata,82433,Siphonotretidae,26322,Brachiopoda,,,325038,Animalia,,,,
dinoflagellates,Nannoceratopsis,True,277230,Nannoceratopsis,genus,,,321578,Dinophyceae,322383,Nannoceratopsiaceae,,,,,,,,,,
dinoflagellates,Nelsoniella,True,277085,Nelsoniella,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Nematosphaeropsis,True,264649,Nematosphaeropsis,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Noricysta,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Nummus,True,276982,Nummus,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Obliquipithonella,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Occisucysta,True,278045,Occisucysta,genus,,,,,,,,,,,,,,,,
dinoflagellates,Octodinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Odontochitina,True,277090,Odontochitina,genus,321606,Gonyaulacales,321578,Dinophyceae,276945,Ceratiaceae,,,,,,,,,,
dinoflagellates,Oligosphaeridium,True,276924,Oligosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Omatia,True,286047,Omatia,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Operculodinium,True,264651,Operculodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,
dinoflagellates,Orthopithonella,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Ovoidinium,True,277239,Ovoidinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Palaeocystodinium,True,276928,Palaeocystodinium,genus,277919,Peridiniales,321578,Dinophyceae,321581,Deflandreaceae,,,,,,,,,,
dinoflagellates,Palaeohystrichophora,True,277242,Palaeohystrichophora,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Palaeoperidinium,True,277244,Palaeoperidinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,
dinoflagellates,Palaeostomocystis,True,323190,Palaeostomocystis,genus,,,,,,,,,28595,Life,,,,,,
dinoflagellates,Palaeotetradinium,True,277892,Palaeotetradinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,
dinoflagellates,Palambages,True,277122,Palambages,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Paleostomocystis,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Papuadinium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Paralecaniella,True,286056,Paralecaniella,genus,,,,,,,277918,Myzozoa,,,,,,,,
dinoflagellates,Pareodinia,True,81761,Pareodinia,genus,,,321578,Dinophyceae,322363,Pareodiniaceae,,,,,,,,,,
dinoflagellates,Paucilobimorpha,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Paucisphaeridium,True,,,,,,,,,,,,,,,,,,,
dinoflagellates,Pediastrum,True,264972,Pediastrum,genus,,,54452,Chlorophyceae,,,54811,Chlorophyta,28595,Life,,,,,,
dinoflagellates,Pentadinium,True,412407,Pentadinium,genus,,,,,,,277918,Myzozoa,,,,,,,,
