taxon_group,genus name,check,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,family_taxon_id,family_taxon_name,phylum_taxon_id,phylum_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name,kingdom_taxon_id,kingdom_taxon_name,subclass_taxon_id,subclass_taxon_name,genus_taxon_id,genus_taxon_name,_merge
dinoflagellates,Labyrinthodinium,True,443826,Labyrinthodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,,,,,,,,,,,,,both
dinoflagellates,Maduradinium,True,325673,Maduradinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,,both
dinoflagellates,Pyxidiella,True,336773,Pyxidiella,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,,both
dinoflagellates,Andalusiella,True,276893,Andalusiella,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,,both
dinoflagellates,Abratopdinium,True,477210,Abratopdinium,genus,277919,Peridiniales,321578,Dinophyceae,321581,Deflandreaceae,277918,Myzozoa,,,,,,,477210,Abratopdinium,both
dinoflagellates,Acanthaulax,True,276986,Acanthaulax,genus,,,,,,,277918,Myzozoa,,,,,,,276986,Acanthaulax,both
dinoflagellates,Achilleodinium,True,323991,Achilleodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,,both
dinoflagellates,Achomosphaera,True,277048,Achomosphaera,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,,both
dinoflagellates,Actiniscus,True,434218,Actiniscus,genus,434216,Actiniscales,321578,Dinophyceae,434217,Actiniscaceae,,,,,,,,,,,both
dinoflagellates,Adnatosphaeridium,True,286028,Adnatosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,,both
dinoflagellates,Aireiana,True,477216,Aireiana,genus,277919,Peridiniales,321578,Dinophyceae,,,277918,Myzozoa,,,,,,,477216,Aireiana,both
dinoflagellates,Aldorfia,True,381125,Aldorfia,genus,,,,,,,277918,Myzozoa,,,,,,,,,both
dinoflagellates,Algidasphaeridium,True,477217,Algidasphaeridium,genus,,,321578,Dinophyceae,,,277918,Myzozoa,,,,,,,477217,Algidasphaeridium,both
dinoflagellates,Alisocysta,True,443415,Alisocysta,genus,321606,Gonyaulacales,321578,Dinophyceae,321644,Goniodomaceae,,,,,,,,,,,both
dinoflagellates,Alisogymnium,True,477224,Alisogymnium,genus,322138,Ptychodiscales,321578,Dinophyceae,322137,Ptychodiscaceae,277918,Myzozoa,,,,,,,477224,Alisogymnium,both
dinoflagellates,Alterbidinium,True,276891,Alterbidinium,genus,,,,,,,,,,,,,,,276891,Alterbidinium,both
dinoflagellates,Amiculosphaera,True,477225,Amiculosphaera,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,277918,Myzozoa,,,,,,,477225,Amiculosphaera,both
dinoflagellates,Amphidiadema,True,277050,Amphidiadema,genus,,,,,,,277918,Myzozoa,,,,,,,,,both
dinoflagellates,Amphorosphaeridium,True,477238,Amphorosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,277918,Myzozoa,,,,,,,477238,Amphorosphaeridium,both
dinoflagellates,Amphorula,True,477226,Amphorula,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,277918,Myzozoa,,,,,,,477226,Amphorula,both
dinoflagellates,Angustidinium,True,477227,Angustidinium,genus,277919,Peridiniales,321578,Dinophyceae,,,277918,Myzozoa,,,,,,,477227,Angustidinium,both
dinoflagellates,Apectodinium,True,317821,Apectodinium,genus,,,,,,,277918,Myzozoa,,,,,,,,,both
dinoflagellates,Aprobolocysta,True,276954,Aprobolocysta,genus,,,321578,Dinophyceae,322363,Pareodiniaceae,,,,,,,,,,,both
dinoflagellates,Apteodinium,True,276894,Apteodinium,genus,,,321578,Dinophyceae,,,,,,,,,,,,,both
dinoflagellates,Arachnodinium,True,477228,Arachnodinium,genus,277919,Peridiniales,321578,Dinophyceae,,,277918,Myzozoa,,,,,,,477228,Arachnodinium,both
dinoflagellates,Araneosphaera,True,477229,Araneosphaera,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,277918,Myzozoa,,,,,,,477229,Araneosphaera,both
dinoflagellates,Areoligera,True,323962,Areoligera,genus,321606,Gonyaulacales,321578,Dinophyceae,321604,Areoligeraceae,,,,,,,,,,,both
dinoflagellates,Areosphaeridium,True,443416,Areosphaeridium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,,both
dinoflagellates,Artemisiocysta,True,477230,Artemisiocysta,genus,,,,,,,,,,,,,,,477230,Artemisiocysta,both
dinoflagellates,Ascodinium,True,277182,Ascodinium,genus,277919,Peridiniales,321578,Dinophyceae,277915,Peridiniaceae,,,,,,,,,,,both
dinoflagellates,Ascostomocystis,True,443687,Ascostomocystis,genus,,,,,,,,,28595,Life,,,,,,,both
dinoflagellates,Ataxiodinium,True,477231,Ataxiodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,277918,Myzozoa,,,,,,,477231,Ataxiodinium,both
dinoflagellates,Atlantodinium,True,477232,Atlantodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,277918,Myzozoa,,,,,,,477232,Atlantodinium,both
dinoflagellates,Avellodinium,True,336720,Avellodinium,genus,321606,Gonyaulacales,321578,Dinophyceae,321603,Gonyaulacaceae,,,,,,,,,,,both
dinoflagellates,Bachmayerella,True,477233,Bachmayerella,genus,,,,,,,,,,,,,,,477233,Bachmayerella,both
dinoflagellates,Balcattia,True,477237,Balcattia,genus,321606,Gonyaulacales,321578,Dinophyceae,,,277918,Myzozoa,,,,,,,477237,Balcattia,both
dinoflagellates,Barssidinium,True,477239,Barssidinium,genus,277919,Peridiniales,321578,Dinophyceae,,,277918,Myzozoa,,,,,,,477239,Barssidinium,both
