leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
73,521,,1,1,0.0,150.0,0.00,0.00,1.50,HW, FORAM NANNO OOZE," YELLOWISH BROWN,BROWN", BURROWS,,  *,,,, SOFT,
73,521,,1,2,10.0,132.0,0.00,1.60,2.82,HW, FORAM NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,521,,1,CC,0.0,14.0,0.00,2.92,2.96,HW, FORAM NANNO OOZE, PALE BROWN,,,  *,,,, SOFT,
73,521,,2,1,0.0,71.0,3.00,3.00,3.71,HW, FORAM NANNO OOZE," YELLOWISH BROWN,PALE BROWN", BURROWS,,  *,,,, SOFT,
73,521,,2,1,88.0,150.0,3.00,3.88,4.50,HW, FORAM NANNO OOZE," YELLOWISH BROWN,PALE BROWN",, SLIGHTLY DISTURBED,  *,,,, SOFT,
73,521,,2,2,10.0,150.0,3.00,4.60,6.00,KAP, FORAM NANNO OOZE, PALE BROWN, BURROWS,,  *, PYRITE,,, SOFT,
73,521,,2,3,10.0,150.0,3.00,6.10,7.50,KAP, FORAM NANNO OOZE, PALE BROWN,,,  *, ORGANIC MATTER,,, SOFT,
73,521,,3,1,8.0,150.0,7.50,7.58,9.00,HW, NANNO OOZE," PALE BROWN,GRAY", BURROWS,,  *, PYRITE,,, SOFT,
73,521,,3,2,5.0,150.0,7.50,9.05,10.50,HW, FORAM NANNO OOZE," WHITE,PALE BROWN"," CONTACTS,BURROWS",,  *,,,, SOFT,
73,521,,3,3,0.0,121.0,7.50,10.50,11.71,HW, FORAM NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,521,,3,CC,0.0,11.0,7.50,11.82,11.83,HW, FORAM NANNO OOZE," PALE BROWN,WHITE",,,  *,,,, SOFT,
