Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
114, 702,A,Initial Reports          ,       1.440,    0.620000,Base Coscinodiscus lentiginosus zone
,,,,,,
114, 702,A,Initial Reports          ,       2.480,    2.490000,LO Cosmodiscus insignus
,,,,,,
114, 702,A,Initial Reports          ,       4.100,    4.020000,FO Nitzschia interfrigidaria
,,,,,,
114, 702,A,Initial Reports          ,       4.110,    4.480000,LO Denticulopsis  hustedtii
,,,,,,
114, 702,A,Initial Reports          ,       5.580,    8.700000,LO Denticulopsis lauta
,,,,,,
114, 702,A,Initial Reports          ,      21.460,    9.100000,L common Nitzschia denticuloides
,,,,,,
