leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
77,535,,1,1,0.0,29.0,0.00,0.00,0.29,HAL, CALCAREOUS SANDY MUD, MODERATE YELLOWISH BROWN, CONTACTS, MODERATELY DISTURBED,,," FORAMINIFERS,PTEROPODS",, SOFT, 33212000,fba168774353348bd418d5896aedb071
77,535,,1,1,30.0,60.0,0.00,0.30,0.60,HAL, CALCAREOUS SANDY MUD, LIGHT BROWNISH GRAY," BANDING,CONTACTS", MODERATELY DISTURBED,,," FORMAINIFERS, PTEROPODS",, SOFT, 33212000,dfbb394180b7ab411b91436eb744602c
77,535,,1,1,61.0,150.0,0.00,0.61,1.50,HAL, TERRIGENOUS CLAY, OLIVE GRAY,, MODERATELY DISTURBED,,,,, FIRM, 33211000,961745ef7d14459ac32f09e4dc143ed8
77,535,,1,2,0.0,92.0,0.00,1.50,2.42,HAL, TERRIGENOUS CLAY, OLIVE GRAY," LAMINAE,BURROWS", MODERATELY DISTURBED,,,,, FIRM, 33211000,26a66c652ded0201076f8d4d218e5258
77,535,,1,CC,0.0,3.0,0.00,2.53,2.46,HAL, TERRIGENOUS CLAY, OLIVE GRAY,, MODERATELY DISTURBED,,,,, FIRM, 33211000,2862b99134b5986549e4bcbe7773559b
77,535,,2,1,0.0,150.0,2.50,2.50,4.00,HAL, TERRIGENOUS CLAY, OLIVE GRAY, BURROWS, MODERATELY DISTURBED,,,,, FIRM, 33211000,f9410209e1cb341d143cdee8b6cc17a7
77,535,,2,2,0.0,104.0,2.50,4.00,5.04,HAL, TERRIGENOUS CLAY, OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,, PLANT DEBRIS,, FIRM, 33211000,e349242f7a885db76bbc7f753b3c780d
77,535,,2,3,0.0,140.0,2.50,5.50,6.90,HAL, TERRIGENOUS CLAY, OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,, PLANT DEBRIS,, FIRM, 33211000,5037ec0efc41832b5d8b49e139f00f06
77,535,,2,CC,0.0,5.0,2.50,7.00,6.95,HAL, TERRIGENOUS CLAY, OLIVE GRAY,, MODERATELY DISTURBED,,,,, FIRM, 33211000,6c76969ed2173f02ea68ee45274180b2
77,535,,3,1,0.0,150.0,12.00,12.00,13.50,HAL, TERRIGENOUS CLAY, OLIVE GRAY, LAMINAE, MODERATELY DISTURBED,,,,, FIRM, 33211000,10ed3771aaa0caf6cb72ef808f7b89a6
