Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
125, 782,A,Initial Reports          ,       9.800,    0.260000,FO Emiliania huxleyi
,,,,,,
125, 782,A,Initial Reports          ,      28.800,    0.400000,LO Pseudoemiliania lacunosa
,,,,,,
125, 782,A,Initial Reports          ,      33.200,    1.450000,LO Calcidiscus macintyrei
,,,,,,
125, 782,A,Initial Reports          ,      38.300,    1.660000,FO Geophyrocapsa oceanica
,,,,,,
125, 782,A,Initial Reports          ,      57.300,    1.980000,LO Discoaster brouweri
,,,,,,
125, 782,A,Initial Reports          ,      76.300,    2.400000,LO D. surculus
,,,,,,
125, 782,A,Initial Reports          ,     115.000,    3.400000,LO Reticulofenestra pseudoumbilica
,,,,,,
125, 782,A,Initial Reports          ,     124.600,    3.500000,FO P. lacunosa
,,,,,,
125, 782,A,Initial Reports          ,     134.400,    3.600000,LO Amaurolithus tricorniculatus
,,,,,,
125, 782,A,Initial Reports          ,     163.200,    5.600000,LO D. quinqueramus
,,,,,,
125, 782,A,Initial Reports          ,     221.000,    8.300000,LO D. neohamatus
,,,,,,
125, 782,A,Initial Reports          ,     251.100,   10.800000,LO D. kugleri
,,,,,,
125, 782,A,Initial Reports          ,     280.500,   13.000000,LO C. floridanus
,,,,,,
125, 782,A,Initial Reports          ,     313.100,   14.400000,LO Sphenolithus heteromorphus
,,,,,,
125, 782,A,Initial Reports          ,     332.100,   23.700001,LO D. bisectus
,,,,,,
125, 782,A,Initial Reports          ,     363.500,   30.100000,FO S. ciperoensis
,,,,,,
125, 782,A,Initial Reports          ,     387.600,   39.599998,LO C. grandis
,,,,,,
125, 782,A,Initial Reports          ,     389.800,   42.200001,LO D. bifax
,,,,,,
