Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 854,B,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,       4.090,    0.730000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,       5.370,    0.910000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,       5.860,    0.980000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,       6.560,    1.100000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      10.610,    1.660000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      11.500,    1.880000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      13.360,    2.470000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      17.390,    2.920000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      17.500,    2.990000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      17.660,    3.080000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      17.860,    3.180000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      19.000,    3.400000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      19.500,    3.500000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      19.930,    5.350000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      21.120,    5.530000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      21.920,    5.680000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      23.080,    5.890000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      25.270,    6.370000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      27.490,    6.500000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      30.720,    6.700000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      33.270,    6.850000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      39.780,    7.280000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      41.050,    7.350000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      42.300,    7.410000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      43.730,    7.900000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      45.320,    8.210000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      46.540,    8.410000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      47.470,    8.500000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      48.660,    8.710000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      49.210,    8.800000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
138, 854,B,Initial Reports          ,      49.520,    8.920000,By site only; depth=mcd; Leg 138 IR vol 2 p 1081
,,,,,,
