Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
121, 758,A,Initial Reports          ,       6.700,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
121, 758,A,Initial Reports          ,      16.300,    1.370000,LO Helicosphaera sellii
,,,,,,
121, 758,A,Initial Reports          ,      25.900,    1.900000,LO Discoaster brouweri
,,,,,,
121, 758,A,Initial Reports          ,      34.000,    2.200000,LO Discoaster pentaradiatus
,,,,,,
121, 758,A,Initial Reports          ,      38.500,    2.900000,LO Discoaster variabilis
,,,,,,
121, 758,A,Initial Reports          ,      45.100,    3.500000,LO Reticulofenestra pseudoumbilica
,,,,,,
121, 758,A,Initial Reports          ,      57.700,    3.800000,FO Discoaster tamalis
,,,,,,
121, 758,A,Initial Reports          ,      70.400,    5.600000,LO Discoaster quinqueramus
,,,,,,
121, 758,A,Initial Reports          ,      83.800,    6.500000,FO Amaurolithus primus
,,,,,,
121, 758,A,Initial Reports          ,     103.100,    8.200000,FO Discoaster quinqueramus
,,,,,,
121, 758,A,Initial Reports          ,     117.300,    8.850000,LO Discoaster hamatus
,,,,,,
121, 758,A,Initial Reports          ,     144.700,   17.400000,LO Sphenolithus belemnos
,,,,,,
121, 758,A,Initial Reports          ,     151.400,   19.900000,FO Thalassiosira fraga
,,,,,,
121, 758,A,Initial Reports          ,     165.200,   20.700001,LO Melosira architecturalis
,,,,,,
121, 758,A,Initial Reports          ,     185.800,   22.700001,FO Rossiella paleacea
,,,,,,
121, 758,A,Initial Reports          ,     196.000,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
121, 758,A,Initial Reports          ,     213.500,   26.500000,FO Bogorovia veniamini
,,,,,,
121, 758,A,Initial Reports          ,     219.000,   30.200001,FO Sphenolithus ciperoensis
,,,,,,
121, 758,A,Initial Reports          ,     238.400,   34.200001,FO Sphenolithus distentus
,,,,,,
121, 758,A,Initial Reports          ,     264.700,   59.200001,FO Discoaster multiradiatus
,,,,,,
121, 758,A,Initial Reports          ,     271.800,   60.400002,FO Discoaster mohleri
,,,,,,
121, 758,A,Initial Reports          ,     291.000,   62.000000,FO Fasciculithus tympaniformis
,,,,,,
121, 758,A,Initial Reports          ,     293.900,   64.800003,FO Chiasmolithus danicus
,,,,,,
121, 758,A,Initial Reports          ,     295.800,   69.000000,FO Nephrolithus frequens
,,,,,,
