leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
73,524,A,1,1,0.0,20.0,28.50,28.50,28.70,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,524,A,1,1,32.0,48.0,28.50,28.82,28.98,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,524,A,1,1,60.0,82.0,28.50,29.10,29.32,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,524,A,1,1,90.0,150.0,28.50,29.40,30.00,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,524,A,1,2,5.0,150.0,28.50,30.05,31.50,JM, NANNO OOZE, PALE BROWN, MOTTLES,,  *,,,, SOFT,
73,524,A,1,3,0.0,150.0,28.50,31.50,33.00,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,524,A,1,4,13.0,150.0,28.50,33.13,34.50,AMK, NANNO OOZE," PALE BROWN,WHITE"," BURROWS,MOTTLES",,  *,,,, SOFT,
73,524,A,1,5,5.0,135.0,28.50,34.55,35.85,AMK, NANNO OOZE," WHITE,PALE BROWN"," BURROWS,MOTTLES",,  *,,,, SOFT,
73,524,A,1,CC,0.0,15.0,28.50,35.95,36.00,AMK, NANNO OOZE,,,,, CHERT*,,, SOFT,
73,524,A,2,1,0.0,141.0,38.00,38.00,39.41,JM, NANNO OOZE, PALE BROWN," BURROWS,MOTTLES",,, CHERT*,,, SOFT,
73,524,A,2,1,142.0,150.0,38.00,39.42,39.50,JM, QUARTZ SANDSTONE,,,,, CHERT*,,, HARD,
73,524,A,2,2,46.0,51.0,38.00,39.96,40.01,JM, LIMESTONE, PALE BROWN,,,, CHERT*,,, HARD,
73,524,A,2,2,52.0,109.0,38.00,40.02,40.59,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,524,A,2,2,110.0,116.0,38.00,40.60,40.66,JM, FORAM OOZE, PALE BROWN,,,  *,,,, SOFT,
73,524,A,2,2,117.0,145.0,38.00,40.67,40.95,JM, NANNO OOZE, PALE BROWN,,,  *,,,, SOFT, 11111210
73,524,A,2,2,145.0,150.0,38.00,40.95,41.00,JM, LIMESTONE, PALE BROWN, BURROWS,,  *,,,, HARD, 12130000
