leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
119,736,B,001,Hydraulic (Advanced) Piston Core,01,HAM,000,,,150,,,diatom ooze,olive,5y 5/4,,soupy,,,diatoms,slurry surface water(60-110 cm),very soft,,H,-49.40282,71.66147,0000.00,0,150
119,736,B,001,Hydraulic (Advanced) Piston Core,02,HAM,000,,,150,,,diatom ooze,olive,5y 4/3 with diffuse 7x4 cm oval patch of 5y 5/6 at 20 cm,,slightly disturbed,,,diatoms,,very soft,,H,-49.40282,71.66147,0001.50,150,300
119,736,B,001,Hydraulic (Advanced) Piston Core,03,HAM,000,,,150,,,diatom ooze,olive,5y 4/3,mm-sized broken shell fragments(61 cm),slightly disturbed,,,diatoms; mm-sized broken shell fragments (at 61 cm),,"soft, jelly-like",,H,-49.40282,71.66147,0003.00,300,450
119,736,B,001,Hydraulic (Advanced) Piston Core,04,HAM,000,,,150,,,diatom ooze,olive(0-~95 cm); dark olive gray(~95-150 cm),5y 4/3(0-~95 cm); 5y 3/2(~95-150 cm),"pull-apart structure and hole originally occupied by a clast or shell?, hydrate mould? (from 138-141 cm)",slightly disturbed; highly disturbed(138-141 cm),basaltic pebbles (up to 3 mm in diameter) from 30-40 cm; volcanic sand and silt grains(85-150 cm),"volcanic detritus(30-40, 85 cm to bottom of section)",diatoms,"faint uneven boundary(~95 cm); ""pull-apart structure & 2.5 cm round hole originally occupied by a clast or shell?"" from 138-141 cm",,Y,H,-49.40282,71.66147,0004.50,450,600
119,736,B,001,Hydraulic (Advanced) Piston Core,05,HAM,000,,,150,,,diatom ooze,dark olive gray,5y 3/2,,slightly disturbed,"basaltic pebbles(up to 5 mm in diameter) at ~32,~66,~130 cm)","volcanic detritus(basaltic pebbles up to 5 mm, scattered)",diatoms,silt pocket (68-70 cm),,,H,-49.40282,71.66147,0006.00,600,750
119,736,B,001,Hydraulic (Advanced) Piston Core,06,HAM,000,,,070,,,diatom ooze,dark olive gray,5y 3/2,,slightly disturbed(0-50 cm); soupy(50-70 cm),basaltic pebbles(12 cm; subangular and 1 cm in diameter at 24 cm; scattered throughout)),"volcanic detritus(basaltic pebbles at 12, 24, 43 cm and scattered throughout)",diatoms,,,,H,-49.40282,71.66147,0007.50,750,820
119,736,B,001,Hydraulic (Advanced) Piston Core,CC,HAM,000,,,014,,,diatom ooze,dark olive gray,5y 3/2,,soupy,volcanic detritus,volcanic detritus,diatoms,,,,H,-49.40282,71.66147,0008.19,818,832
119,736,B,002,Hydraulic (Advanced) Piston Core,01,,000,,,150,,,diatom ooze with volcanic detritus(0-130 cm); partial void(0-20 cm); diatom ooze(130-150 cm),dark olive gray,5y 3/2,,highly(0-95 cm) to moderately(95-150 cm) disturbed,"volcanic silt, sand, and pebbles(<5 mm in diameter); basaltic pebble 3cm in diameter(125 cm)","volcanic silt, sand, and pebbles(<5 mm in diameter); 3 cm in diameter basaltic pebble(125 cm)",diatoms,,,,H,-49.40282,71.66147,0008.40,839,989
119,736,B,002,Hydraulic (Advanced) Piston Core,02,,000,,,150,,,"diatom ooze(0-50, 98-140 cm);mixture of diatom ooze and volcanic sand(50-98 cm); diatom ooze with volcanic detritus(140-150 cm)","dark olive gray with patches of olive(~30-45, ~58, ~70, ~85-100 cm)",5y 3/2 with patches of 5y 4/4,volcanic silt layer(53 cm),moderately disturbed,"pebbles of volcanic material(98-150 cm); volcanic sand and silt(50-98, 140-150 cm); volcanic silt layer(53 cm)","volcanic sand and silt(50-98, 140-150 cm) and pebbles(98-150 cm); volcanic silt layer(53 cm)",diatoms,variable sand content (up to 60%) from 50-98 cm,,,H,-49.40282,71.66147,0009.90,989,1139
119,736,B,002,Hydraulic (Advanced) Piston Core,03,,000,,,150,,,"diatom ooze with volcanic detritus(23-34 cm); diatom ooze(0-23, 34-150 cm)",dark olive gray,5y 3/2,,moderately disturbed,volcanic sand and silt(~23-34 cm),volcanic sand and silt (from ~23-34 cm),diatoms,,,,H,-49.40282,71.66147,0011.40,1140,1290
119,736,B,002,Hydraulic (Advanced) Piston Core,04,,000,,,150,,,"diatom ooze with volcanic detritus(100-104 cm); diatom ooze(0-100, 104-150 cm)",dark olive gray,5y 3/2,calcareous bivalve-lamellibranch fragments (from 88-96 cm),slightly disturbed(0-35 cm),"volcanic sand, silt, and minor pebbles (from 100-104 cm)",volcanic sand and silt and minor pebbles (from 100-104 cm),diatoms; calcareous bivalve-lamellibranch fragments (from 88-96 cm),,,,H,-49.40282,71.66147,0012.90,1290,1440
119,736,B,002,Hydraulic (Advanced) Piston Core,05,,000,,,150,,,"diatom ooze(0-100, 114-135, 145-150 cm); diatom ooze with volcanic detritus(100-114, 135-145 cm)",dark olive gray(0-145 cm) with a patch of olive(~116-125 cm); olive(145-150 cm),5y 3/2(0-145 cm) with a patch of 5y 4/4; 5y 4/4(145-150 cm),,,"volcanic sand, silt(100-114, 135-145 cm) and pebbles (100-114 cm)","volcanic sand, silt(100-114, 135-145 cm) and pebbles (100-114 cm)",diatoms,,,,H,-49.40282,71.66147,0014.40,1440,1590
119,736,B,002,Hydraulic (Advanced) Piston Core,06,,000,,,150,,,"diatom ooze (0-46, 73-150 cm); diatom ooze with volcanic detritus (46-73 cm)",olive with darker patches,"5y 5/4; 5y 4/3 patches(0-10, 10-46, 100-110 cm); 5y 5/3(46-76 cm)",irregular mottling (water escape?),,pebbles (< 0.5 cm) from 46-73 cm; volcanic sand and silt,"volcanic sand, silt; <0.5 cm volcanic pebbles(46-73 cm)",diatoms,,,,H,-49.40282,71.66147,0015.90,1590,1740
119,736,B,002,Hydraulic (Advanced) Piston Core,07,,000,,,069,,,diatom ooze,olive,5y 5/4 with 5y 4/4 patch at (~35-50 cm),,,,,diatoms,,,,H,-49.40282,71.66147,0017.40,1740,1809
119,736,B,002,Hydraulic (Advanced) Piston Core,CC,,000,,,016,,,diatom ooze,olive,5y 4/4,,,,,diatoms,,,,H,-49.40282,71.66147,0018.07,1807,1823
119,736,B,003,Hydraulic (Advanced) Piston Core,01,,000,,,150,,,diatom ooze w/ volcanic detritus(6-58 cm); void(0-6 cm); mixed diatom ooze and volcanic sand and pumice(58-75 cm); diatom ooze(100-150 cm),"dark olive gray(0-58, 75-150 cm); olive(58-75 cm)","5y 3/2(0-58, 75-150 cm); 5y 4/3(58-75 cm)",,moderately(0-95 cm)to slightly(95-150 cm)disturbed,"basalt (pebbles-<1.5cm in size, 5cm in size at 87 cm; sand grains, 0-100 cm); granitic pebble(93 cm); pumice","volcanic(pumice grains,basaltic sand grains,basalt pebbles at 0-100 cm))",diatoms,one granitic pebble (0.5 cm at 93 cm); inclined contact(75 cm),,,H,-49.40282,71.66147,0017.90,1790,1940
119,736,B,003,Hydraulic (Advanced) Piston Core,02,,000,,,038,,,diatom ooze(0-20 cm); diatom ooze with volcanic detritus(20-28 cm); volcanic sand(28-38 cm),dark olive gray(0-28 cm); gray/light gray w/ white-gray grains(28-38 cm),5y 3/2(0-28 cm); 2.5y 6/0(28-38 cm),pumice layer (28-38 cm),,pumice grains(20-28 cm); poorly sorted pumice silt and sand(up to 0.5 cm in size) at 28-38 cm,pumice grains(20-28 cm); poorly sorted pumice silt and sand(up to 0.5 cm in size) at 28-38 cm,diatoms,,,,H,-49.40282,71.66147,0019.40,1940,1978
119,736,B,003,Hydraulic (Advanced) Piston Core,02,,038,,,150,,,diatom ooze(38-128 cm); diatom ooze w/ volcanic detritus(128-150 cm),dark olive gray,5y 3/2,,,basalt pebble(1.5 cm in size) & some smaller pebbles and pumice grains(89 cm); pumice grains(128-150 cm),1.5 cm basaltic pebble and some smaller pebbles and pumice grains(89 cm); pumice grains(128-150 cm),diatoms,,,,H,-49.40282,71.66147,0019.40,1978,2090
119,736,B,003,Hydraulic (Advanced) Piston Core,03,,000,,,053,,,diatom ooze w/ volcanic detritus,olive gray,5y 4/2,,,few scattered basaltic pebbles (from 0-15 cm); pumice grains(34-53 cm),volcanic pumice (10%) grains(34-53 cm); scattered basaltic pebbles(0-15 cm),diatoms,,,,H,-49.40282,71.66147,0020.90,2090,2143
119,736,B,003,Hydraulic (Advanced) Piston Core,03,,053,,,150,,,volcanic sand(53-57 cm); diatom ooze(57-150 cm),light gray(53-57 cm) to olive gray(57-150 cm),2.5y 7/0(53-57 cm); 5y 4/2(57-150 cm),"infilled burrows(97-101, 122-126 cm); pumice layer(53-57 cm)",,"basaltic pebbles(57-150 cm); volcanic pumice layer(53-57 cm); burrows filled w/ puice(97-101, 122-126 cm)","volcanic pumice layer(53-57 cm); burrows filled w/ pumice(97-101,122-126 cm);small basaltic pebbles(57-150 cm)",diatoms,well sorted(53-57 cm),,,H,-49.40282,71.66147,0020.90,2143,2240
119,736,B,003,Hydraulic (Advanced) Piston Core,04,,000,,,150,,,diatom ooze w/ volcanic detritus(0-~20 cm); diatom ooze w/ pocket of volcanic sand at 32 cm(20-150 cm)diatom ooze with pocket of basalt sand & pumice(at 32 cm),olive gray(0-~20 cm); dark olive gray(~20-150 cm); dark pocket(32 cm),5y 4/2(0-~20 cm); 5y 3/2(~20-150 cm),calcareous shell fragments(116-119 cm),slighlty disturbed(20-50 cm),volcanic pebbles(2 cm in size at 40 cm) and pumice; 3 cm diameter pocket w/ basaltic sand and pumice(32 cm),volcanic pebbles(2 cm in size at 40 cm) and pumice; 3 cm in diameter pocket w/ basaltic sand and pumice(32 cm),diatoms; calcareous shell fragments(116-119 cm),inclined contact(~20 cm),,,H,-49.40282,71.66147,0022.40,2240,2390
119,736,B,003,Hydraulic (Advanced) Piston Core,05,,000,,,150,,,diatom ooze w/ some volcanic detritus,dark olive gray,5y 3/2,"infilled burrow (5 cm; spreiten?, 50-60 cm)",,basaltic pebbles(< 1 cm in size); silt size pumice in burrow(5 cm);sand & silt size pumice in burrow(50-60 cm),basaltic pebble(< 1 cm in size); silt size pumice in burrow(5 cm); sand & silt size pumice in burrow(50-60 cm),diatoms,,,,H,-49.40282,71.66147,0023.90,2390,2540
119,736,B,003,Hydraulic (Advanced) Piston Core,06,,000,,,150,,,diatom ooze(0-84 cm); diatom ooze w/ volcanic detritus(84-150 cm),dark olive gray,5y 3/2,,,basalt pebbles(0-84 cm; 1.5 cm in size at 23 cm); up to 1 cm basalt and pumice pebbles(84-150 cm),basalt pebbles(0-84 cm; 1.5 cm in size at 23 cm); up to 1 cm basalt and pumice pebbles(84-150 cm),diatoms,,,,H,-49.40282,71.66147,0025.40,2540,2690
119,736,B,003,Hydraulic (Advanced) Piston Core,07,,000,,,046,,,diatom ooze,olive gray,5y 4/2,infilled burrows(~13-21 cm),,scattered basalt pebbles; volcanic fine-grained to sand-sized pumice filling burrow(~13-21 cm),volcanic fine-grained to sand-sized pumice filling burrow (from ~13-21 cm); scattered basalt pebbles,diatoms,,,,H,-49.40282,71.66147,0026.90,2690,2736
119,736,B,003,Hydraulic (Advanced) Piston Core,CC,,000,,,015,,,diatom ooze,olive gray,5y 4/2,,,"basaltic pebbles(4 cm & 3 cm in size at top), & other smaller ones","volcanic detritus (basalt pebbles, 4 cm & 3 cm in size at top)",diatoms,,,,H,-49.40282,71.66147,0027.37,2737,2752
