leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DACTI0170,Actinocyclus octonarius,1%,  ,1,c258d8bccf16fb23d30ce84acc290449,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DAULC0020,Aulacosira granulata,3%,  ,1,e607a0f89ee92e483abe43f70807efdd,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DCOSC0580,Coscinodiscus nodulifer,1%,  ,1,17d2044fca58becab82e501655040c34,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DCOSC0959,Coscinodiscus wailesii,TRACE,  ,1,3d5ddb1fc46234fab665111389985a76,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DCYCL0045,Cyclotella striata,2%,  ,1,27e459d1ab9e952242e0208a1e60c909,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DCYMB0010,Cymbella sp.,1%,  ,1,aee3f66797d95f2610e28533cd8f1ba6,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DDIPL0010,Diploneis sp.,TRACE,  ,1,b9ed80dd44e850e9962cc45519350bdb,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DGOMP0010,Gomphonema sp.,1%,  ,1,8d3264d88b1459f2c9f129c9d6417e96,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DNAVI0010,Navicula sp.,3%,  ,1,543f6a68eabef8f2a683bab17e224052,87-583F-6-1
87,583,F,6,1,60.0,62.0,198.70,199.31,18,AKIBA,,87,DIATOMS,RARE,,,POOL,NO AGE GIVEN,402,DNITZ0380,Nitzschia marina,TRACE,  ,1,217283720922b2b27b29f532d02e2343,87-583F-6-1
