leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NCALD0010,Calcidiscus leptoporus,FEW,  ,1,fcdf089705f4e62786d1f7c23b532760,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NDISL0215,Discolithina sp.,PRESENT,  ,1,95d40916e677cc2b772d4284fe1b45fe,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NEMIL0030,Emiliania ovata,PRESENT,  ,1,714ae20a3c0a95d98a1c94e3e7302624,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NGEPH0010,Gephyrocapsa aperta,RARE,  ,1,80b1ef16854545195cf91909306c8e0d,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NGEPH0020,Gephyrocapsa caribbeanica,COMMON,  ,1,e2054cd949d5ca0e031c531f79a4b42b,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NGEPH0060,Gephyrocapsa oceanica,FEW,  ,1,2eb8327b7689087f177d91fbc211d12b,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NGEPH0095,Gephyrocapsa sinuosa,PRESENT,  ,1,5555ea1881f020088d49799409acd5bd,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NHELC0020,Helicosphaera carteri,RARE,  ,1,10d31f2a228895bcbeeaf84e0783e38e,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NHELC0170,Helicosphaera wallichi,PRESENT,  ,1,fa20903202625bc8f61e3b3400c989ef,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NOOLI0010,Oolithotus antillarum,PRESENT,  ,1,20cecfc55f90845f27861de27fa986bf,94-611D-1-CC
94,611,D,1,CC,0.0,0.0,5.50,14.78,15,TAKAYAMA,,94,NANNOFOSSILS,,,,MODERATE,NO AGE GIVEN,686,NPSEU0010,Pseudoemiliania lacunosa,RARE,  ,2,887b59905d22c47985ed64680fca4664,94-611D-1-CC
