leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FBEEL0010,Beella digitata,RARE,  ,1,76e814a5d3e1807734d26de43a576d6c
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0118,Globorotalia crassaformis,RARE,  ,1,b72a90db5c94d88104eed538c66d9cb3
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0486,Globorotalia scitula,FEW,  ,1,b27eb5a7422fd83fb9bac52c95ad0879
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOD0590,Globigerinoides trilobus,RARE,  ,1,669d6732ee6e7a1c6444f61242dab41d
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0105,Globigerina bulloides,COMMON,  ,1,fc77f207671feda5d9e30168f9bd6cae
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0670,Globigerina quinqueloba,COMMON,  ,1,9ae9285a55cb7786f202a11c17b37744
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOT0100,Globigerinita glutinata,FEW,  ,1,459200a029cd20324fa4c4baf7d75ed3
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0112,Neogloboquadrina pachyderma (right-coiling),RARE,  ,1,1988d5e67ef49fee300e22302894b75e
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0114,Neogloboquadrina pachyderma (left-coiling),COMMON,  ,1,43b5b77705add4930d62cd4cfb7aab45
94,611,D,1,CC,0.0,0.0,5.50,14.78,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FORBU0040,Orbulina universa,COMMON,  ,1,7d1a730c3cf4dd8bb11757c36c3bb1a0
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0118,Globorotalia crassaformis,RARE,  ,1,aae4d88952577362fa4226669a80ee73
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0246,Globorotalia inflata,FEW,  ,1,29c74c04fb57911c8dd448041f22ac5c
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0486,Globorotalia scitula,RARE,  ,1,51c5c40ac0791442c99b8af6921e6f46
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOD0410,Globigerinoides ruber,RARE,  ,1,3e1b7dddccfa83d52f52b363a0257cef
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOD0590,Globigerinoides trilobus,RARE,  ,1,f65f215dacf2987a99eb628308b0d2cf
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0009,Globigerina aequilateralis,RARE,  ,1,700a71be7b6e2f19152cd9d5fd81914c
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0105,Globigerina bulloides,COMMON,  ,1,5dbc7f6e7e8bbe7299a8a940734578b1
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0290,Globigerina falconensis,RARE,  ,1,e8676f136dfc99804edb7f89c4ba150a
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOT0100,Globigerinita glutinata,RARE,  ,1,e21d190626129beed5bfecf664997ccc
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0010,Neogloboquadrina acostaensis,RARE,  ,1,714ac3d6d55ba8ea67589833369afd3b
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0024,Neogloboquadrina atlantica (right-coiling),COMMON,  ,2,5805855e520247ab5655d7d200538cfe
94,611,D,2,CC,0.0,0.0,128.90,138.54,12,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0114,Neogloboquadrina pachyderma (left-coiling),COMMON,  ,2,7a45d13720867e7f54f73eb6c6d0cfbc
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOA0118,Globorotalia crassaformis,RARE,  ,1,d0491542e1e19af91543dc61c663c20c
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOA0246,Globorotalia inflata,COMMON,  ,1,dada8ae989034f2c6fbb0feb6fe39d87
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOA0486,Globorotalia scitula,RARE,  ,1,dee51722e64334979b4f3c2ff6c87637
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOD0590,Globigerinoides trilobus,RARE,  ,1,9c145aae4a84138c906d76468dafcc40
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOG0009,Globigerina aequilateralis,RARE,  ,1,9dc03f7a3ec637a696e4874f85903656
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOG0105,Globigerina bulloides,COMMON,  ,1,468f36cd7038b6e06616c47d626e1c2b
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOG0290,Globigerina falconensis,RARE,  ,1,82d6c79953c7c28caa872ce27fe9d4ad
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOT0100,Globigerinita glutinata,RARE,  ,1,bff6a4d2544560f00effaccad72b926a
94,611,D,3,CC,0.0,0.0,138.50,147.94, 9,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FNEOG0024,Neogloboquadrina atlantica (right-coiling),COMMON,  ,1,6c083ea7bc94e9f9f14547b9f04d497e
94,611,D,4,CC,0.0,0.0,148.10,157.75,11,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOA0118,Globorotalia crassaformis,RARE,  ,1,898bc2b4c3a7b0e581d9e9e34c1757e6
94,611,D,4,CC,0.0,0.0,148.10,157.75,11,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOA0246,Globorotalia inflata,COMMON,  ,1,edd47a90ae99ca98afffd3e1b73d9b96
94,611,D,4,CC,0.0,0.0,148.10,157.75,11,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOA0486,Globorotalia scitula,RARE,  ,1,dd32a61e48532aaa444624296817f7d0
94,611,D,4,CC,0.0,0.0,148.10,157.75,11,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOD0590,Globigerinoides trilobus,RARE,  ,1,e99843d4835170530c3a4a86f642a086
94,611,D,4,CC,0.0,0.0,148.10,157.75,11,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOG0009,Globigerina aequilateralis,RARE,  ,1,9eaf8e4bc376fc5a06d0912b1161756c
94,611,D,4,CC,0.0,0.0,148.10,157.75,11,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOG0105,Globigerina bulloides,FEW,  ,1,80169b9679ad1dfe81c911945f16e6f0
94,611,D,4,CC,0.0,0.0,148.10,157.75,11,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,MODERATE,NO AGE GIVEN,721,FGLOG0670,Globigerina quinqueloba,RARE,  ,1,363d8d96d963adaa74c436068343264c
