leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
15,150,,1,1,0.0,150.0,49.00,49.00,50.50,, FORAM NANNO MARL, 5Y5/2-LIGHT OLIVE GRAY,, QUITE DISTURBED THROUGHOUT, HYDROTROILITE SPECKLING OCCUR S SCATHERED THROUGHOUT, HYDROTROILITE,, SMOOTH THRO UGHOUT, VERY SOFT, 12210000,2a7fd2a2eb7df863de6c775e787a4f68,15-150-1-1
15,150,,1,2,0.0,150.0,49.00,50.50,52.00,, NANNO CLAY," 5Y4/2-MODERATE OLIVE GRAY,5GY4/2-GRAY ISH OLIVE GREEN",,, HYDROTROILITE IS QUITE ABUNDANT TH ROUGHOUT,,, BETWEEN MODERATE OLIVE GRAY AND GRAYISH O LIVE GREEN, SOFT BECOMING FIRMER TOWARD BOTTOM, 33211000.1210,f30f5b0688548bce37dab0f804941335,15-150-1-2
15,150,,1,3,0.0,150.0,49.00,52.00,53.50,, NANNO CLAY," 5Y4/2-MODERATE OLIVE GRAY,5GY4/2-GRAY ISH OLIVE GREEN",,, ABUNDANT HYDROTROILITE SPECKLING, HYDROTROILITE,," BETWEEN MODERATE OLIVE GRAY AND GRA YISH OLIVE GREEN,QUITE HOMOGENEOUS", FIRM, 33211000.1210,61836e1726664257a3739fe15719e149,15-150-1-3
15,150,,1,4,15.0,150.0,49.00,53.65,55.00,, NANNO CLAY," 5Y4/2-OLIVE GRAY,5GY4/2-GRAYISH OLIVE GREEN",,, HYDROTROILITE OCCURS THROUGHOUT SOME APPEAR ING AS THIN OXIDIZED LAMINAE, HYDROTROILITE,," BETWE EN OLIVE GRAY AND GRAYISH OLIVE GREEN,HOMOGENEOUS,0- 15 CM VOID GEOCHEM SAMPLE"," FIRM,PLASTIC", 33211000.1210,1842de452a7428fee72e663d76336203,15-150-1-4
15,150,,2,1,0.0,150.0,77.00,77.00,78.50,, CLAY, 10YR5/4-MODERATE YELLOWISH BROWN,, EXTENSIV E DISTURBANCES OCCUR THROUGHOUT,,,," APPROXIMATELY MODE RATE YELLOWISH BROWN,QUITE HOMOGENEOUS WITH VERY FAI NTLY GREENISH SPOTS AT SCATTERED INTERVALS", MODERAT ELY FIRM AND PLASTIC, 33211000,eccd3c1b916e3ff0864653bc6da3087c,15-150-2-1
15,150,,2,2,0.0,150.0,77.00,78.50,80.00,, CLAY," 10YR4/4-DARK YELLOWISH BROWN,5G8/1-LIGHT GR EENISH GRAY", FEW LIGHT GREENISH GRAY ASSOCIATED WIT H BURROWS AND PYRITE CONCRETIONS OCCUR AT SCATTERED INTERVALS,,, PYRITE,, HOMOGENEOUS THROUGHOUT," MODERA TELY SOFT,PLASTIC THROUGHOUT", 33211000,3eb1417f7f31ef7b4375d0f677f050e2,15-150-2-2
15,150,,2,3,15.0,150.0,77.00,80.15,81.50,, CLAY," 10YR4/4-DARK YELLOWISH BROWN,5G8/1-LIGHT GR EENISH GRAY", LIGHT GREENISH GRAY BLOTCHES SOME FILL ED UP WITH SULFIDE OCCUR INTERMITTERLY FROM TOP TO B OTTOM,,,,," HOMOGENEOUS,0-15 CM GEOCHEM SAMPLE"," FIRM,PL ASTIC", 33211000,622d7dce9f5dcee08cb437f62a78bfb4,15-150-2-3
15,150,,3,1,95.0,150.0,86.00,86.95,87.50,, CLAY, 10YR4/4-DARK YELLOWISH BROWN,, VERY DISTURB ED,,,,," SOFT,PLASTIC", 33211000,be6b84cb159a12791f1a469b03cd1b1e,15-150-3-1
15,150,,3,2,0.0,150.0,86.00,87.50,89.00,, CLAY, 10YR5/4-DARK YELLOWISH BROWN,, QUITE DISTUR BED THROUGHOUT,,,,," MODERATELY SOFT,PLASTIC", 33211000,3e58f26b1445faa5324a7cf575a5b635,15-150-3-2
15,150,,3,3,0.0,120.0,86.00,89.00,90.20,, CLAY, 10YR5/4-DARK YELLOWISH BROWN,, DISTURBED TH ROUGHOUT,,,, 120-150 GEO CHEM SAMPLE," FIRM,PLASTIC", 33211000,0439fc59d5f24c44ee4354d95559b6ef,15-150-3-3
