leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
41,366,,1,2,5.0,150.0,0.00,2.05,3.50,, FORAM NANNO OOZE," 10YR5/4-MODERATE YELLOWISH BROW N,10YR4/2-DARK YELLOWISH BROWN,-DUSKY YELLOWISH BROW N", INTENSE 3-COLOR MOTTLING AT 74-80 AND 123-150 CM, INTENSELY DISTURBED,,,,, SOFT, 00000000 00000000,cde3606aec064fc168ecb322c20ba7b2
41,366,,1,3,0.0,150.0,0.00,3.50,5.00,,,,,,,,, VOID,, 00000000 00000000,51702bc980134d7b08bb7fe53d688a2f
41,366,,1,4,0.0,150.0,0.00,5.00,6.50,,,,,,,,, VOID,, 00000000 00000000,99567df571bab6daef3132869de2c5ac
41,366,,1,5,60.0,101.0,0.00,7.10,7.51,, FORAM NANNO OOZE," 10YR5/4-MODERATE YELLOWISH BROW N,10YR4/2-DARK YELLOWISH BROWN",, INT ENSELY DISTURBED,,,, VOID 72-74 CM, SOFT, 00000000 00000000,e8697061cb28f765811a1032f825de1c
41,366,,1,5,138.0,150.0,0.00,7.88,8.00,, FORAM NANNO OOZE, 10YR4/2-DARK YELLOWISH BROWN,, INTENSELY DISTURBED,,,,, SOFT, 00000000 00000000,52793517540e99edda4939f8535330b3
41,366,,1,6,0.0,31.0,0.00,8.00,8.31,, FORAM NANNO OOZE, 10YR4/2-DARK YELLOWISH BROWN,, INTENSELY DISTURBED,,,, VOID 12-16 CM, SOFT, 00000000 00000000,4e96af15e6609a54c1edd29ea576b9d7
41,366,,2,1,0.0,150.0,5.00,5.50,7.00,, FORAM NANNO OOZE," 10YR8/2-VERY PALE ORANGE,10YR5/ 4-MODERATE YELLOWISH BROWN", INTENSELY MOTTLED, INT ENSELY DISTURBED,,,,, SOFT, 00000000 00000000,b3aee4b411a4b836dd940db0582bbada
41,366,,2,2,0.0,150.0,5.00,7.00,8.50,, DIATOM-BEARING FORAM NANNO OOZE," 10YR6/6-DARK YEL LOWISH ORANGE,10YR5/4-MODERATELY YELLOWISH BROWN", I NTENSELY MOTTLED, INTENSELY DEFORMED,,,,, SOFT, 00000000 00000000,ac0a2b32a513603113a84ced902f9362
41,366,,2,3,0.0,150.0,5.00,8.50,10.00,,,,,,,,, VOID,, 00000000 00000000,8576927a85695e763a2e2454506e427a
41,366,,2,4,0.0,63.0,5.00,10.00,10.63,, DIATOM-BEARING FORAM NANNO OOZE," 10YR5/4-MODERATE YELLOWISH BROWN,10YR6/6-DARK YELLOWISH BROWN", INTE NSELY MOTTLED, INTENSELY DISTURBED,,,,, SOFT, 00000000 00000000,8f389c313d7aa3fb9758dec91c260116
41,366,,2,5,0.0,150.0,5.00,11.50,13.00,, DIATOM-BEARING FORAM NANNO OOZE," 10YR5/6-MODERATE YELLOWISH BROWN,10YR5/4-MODERATE YELLOWISH BROWN,10 YR6/6-DARK YELLOWISH ORANGE", INTENSELY MOTTLED," IN TENSELY DISTURBED 0-86 CM,SOUPY 86-150 CM",,,,," SOFT 0-8 6 CM,SOUPY 86-150 CM", 00000000 00000000,05fea8b73f9079a0b213277de6417733
41,366,,2,6,0.0,150.0,5.00,13.00,14.50,, DIATOM-BEARING FORAM NANNO OOZE," 10YR5/6-MODERATE YELLOWISH BROWN,10YR5/4-MODERATE YELLOWISH BROWN,10 YR6/6-DARK YELLOWISH ORANGE", INTENSELY MOTTLED, IN TENSELY DISTURBED,,,,, SOFT BUT SOUPY 62-71 CM, 00000000 00000000,2528c52e9f9ed7a246c6b515472814a7
41,366,,3,1,0.0,150.0,119.00,119.30,120.80,, FORAM-BEARING NANNO OOZE," 10YR7/4-GREYISH ORANGE, 10YR8/2-VERY PALE ORANGE", BURROWED 52-150 CM, MODE RATELY DISTURBED,,,,, SOFT, 00000000 00000000,9601ca86acbe28a5d91b90c92701628f
41,366,,3,2,0.0,150.0,119.00,120.80,122.30,, FORAM-BEARING NANNO OOZE, 10YR8/2-VERY PALE ORANG E, OCCASIONAL BURROWING," INTENSELY DISTURBED 0-18 AND 115-150 CM,MODERATELY DISTURBED 18-115 CM",,,,, STIF F, 00000000 00000000,467ad1bb4f45a912293de400fca2f446
41,366,,3,3,0.0,136.0,119.00,122.30,123.66,, FORAM-BEARING NANNO OOZE," 10YR7/4-GREYISH ORANGE, 10YR8/2-VERY PALE ORANGE", BURROWED THROUGHOUT, MOD ERATELY DISTURBED,,,,, STIFF, 00000000 00000000,2cdd56ce2927e78ec6ad0a92f3e0944d
41,366,,3,4,0.0,150.0,119.00,123.80,125.30,, FORAM-BEARING NANNO OOZE," 10YR8/2-VERY PALE ORANG E,10YR6/6-DARK YELLOWISH ORANGE", BURROWED THROUGHOU T, MODERATELY DISTURBED,,,,, STIFF, 00000000 00000000,3ee3a37b77228a316addb351572139ad
41,366,,3,5,0.0,150.0,119.00,125.30,126.80,, FORAM-BEARING NANNO OOZE," 10YR7/4-GREYISH ORANGE, 10YR8/2-VERY PALE ORANGE", BURROWED THROUGHOUT, SLI GHTLY DISTURBED,,,,, STIFF, 00000000 00000000,b2723f19a6bbbae4389eebca11a4f915
41,366,,3,6,0.0,150.0,119.00,126.80,128.30,, FORAM-BEARING NANNO OOZE," 10YR8/2-VERY PALE ORANG E,10YR7/4-GREYISH ORANGE", BURROWED THROUGHOUT, MOD ERATELY DISTURBED,,,,, STIFF, 00000000 00000000,91373a9f0e206c5e6a9abd13bd43380f
41,366,,4,1,0.0,38.0,242.50,242.50,242.88,, FORAM-BEARING NANNO OOZE, 10YR8/2-VERY PALE ORANG E,, INTENSELY DISTURBED,,,,, FIRM, 00000000 00000000,7ae144cd9cadb246bec01765614dd57b
41,366,,4,1,38.0,54.0,242.50,242.88,243.04,, FORAM-BEARING NANNO CHALK, N9-WHITE,, INTENSELY D ISTURBED,,,,, STIFF, 00000000 00000000,70d5bd2bd1793d69b8ca5dfb6822bf76
41,366,,4,2,0.0,145.0,242.50,244.00,245.45,, FORAM NANNO CHALK," N8-VERY LIGHT GREY,5Y8/1-PINKI SH GREY,10YR7/4-GREYISH ORANGE"," FAINT BEDDING IN N8 AND 10YR7/4 0-22 CM,BURROWED 0-55 CM,FAINT BEDDING IN 5Y8/1 AND N7 120-145 CM", SLIGHTLY DISTURBED,,,,, FI RM, 00000000 00000000,f96ce0cc6d03a9b582433115c09e8516
41,366,,4,3,0.0,150.0,242.50,245.50,247.00,, RAD-BEARING FORAM NANNO CHALK," 5GY8/1-LIGHT GREEN ISH GREY,5GY6/1-GREENISH GREY,5YR8/1-PINKISH GREY"," FAINT INTERBEDS AND EXCELLENT BURROWS 12-38 CM,FAINT LAMINATIONS 38-72 CM,BURROWED 72-150 CM", SLIGHTLY DISTURBED,,,,, FIRM, 00000000 00000000,599d8c4155a7337beca537c0a6febb84
41,366,,5,1,0.0,150.0,366.00,366.50,368.00,, RAD-BEARING FORAM NANNO CHALK," 5GY8/1-LIGHT GREEN ISH GREY,5G8/1-LIGHT GREENISH GREY"," 0-32 CM FAINT L AMINATIONS AND BURROWING,35-108 CM MASSIVE,108-125 C M EXCELLENT BURROWING,125-150 CM MASSIVE", SLIGHTLY DISTURBED,,,, VOID 32-3 5 CM, FIRM, 00000000 00000000,284330ea01d93cbaa1e920386f962878
41,366,,5,2,0.0,150.0,366.00,368.00,369.50,, RAD-BEARING FORAM NANNO CHALK," 5GY8/1-LIGHT GREEN ISH GREY,5G8/1-LIGHT GREENISH GREY", BURROWED AND MO TTLED, SLIGHTLY DISTURBED,,,,, FIRM, 00000000 00000000,cc875158dcd7d7604862c85ab93aeff2
41,366,,5,3,0.0,111.0,366.00,369.50,370.61,, RAD-BEARING FORAM NANNO CHALK, 5GY8/1-LIGHT GREEN ISH GREY," FAINTLY BURROWED,2 BEDS OF SLIGHTLY DARKE R MORE INTENSELY BURROWED MATERIAL 5-15 AND 46-55 CM", SLIGHTLY DISTURBED,,,,, FIRM, 00000000 00000000,6deddd192926653abf09efa44b283965
41,366,,5,3,111.0,150.0,366.00,370.61,371.00,, FORAM NANNO CHALK, 5B7/1-LIGHT BLUISH GREY,, SLIG HTLY DISTURBED,,,,, FIRM, 00000000 00000000,f5bce848a8e8a3f1a58a1bd2ebe825e0
