Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
166,1004,A,Initial Reports          ,      19.430,    0.250000,FO Emiliania huxleyi (Nannofossil)
,,,,,,
166,1004,A,Initial Reports          ,      38.560,    0.410000,LO Pseudoemiliania lacunosa (Nannofossil)
,,,,,,
166,1004,A,Initial Reports          ,      81.160,    0.850000,LO Reticulofenestra asanoi (Nannofossil)
,,,,,,
166,1004,A,Initial Reports          ,     109.060,    1.300000,LO Globigerinoides obliquus (Planktonic Foraminife
,,,,,,
166,1004,A,Initial Reports          ,     152.030,    1.720000,FO Gephyrocapsa caribbeanica (Nannofossil)
,,,,,,
166,1004,A,Initial Reports          ,     186.430,    2.600000,LO Globorotalia pertenuis (Planktonic Foraminifer)
,,,,,,
166,1004,A,Initial Reports          ,     186.435,    2.750000,LO Discoaster tamalis (Nannofossil) (+.005 m)
,,,,,,
