leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
8,70,,1,1,30.0,150.0,0.00,0.30,1.50,, RAD OOZE," 10YR3/2-V ERY DK GRAYISH BROWN,10YR7/4-VERY PALE BROWN", MODERATELY MOTTLED 76- 138 CM WITH VERY PALE BROWN, MODER ATELY TO STRONGLY DISTURBED,,,,, SOUP 40-45/60-70/120-135 CM SOFT, 00000000,10c560709da0fbf1ba18d605e70a2a05
8,70,,1,2,0.0,150.0,0.00,1.50,3.00,, RAD OOZE," 10YR4/2-DK GRAYISH BROWN,10 YR7/3-VERY PALE BROWN"," MODERATELY MOTTLED WITH VERY PALE BROWN,15-3 0 CM VERY PALE BROWN WITH DK GRAYISH BROWN MOTTLES", DISTURBED,,,, RARE CLAY IN DARKER PORTIONS ONLY, SOFT, 00000000,25be0a6c17bc3c0a11fbb5ccb5688160
8,70,,1,3,0.0,150.0,0.00,3.00,4.50,, RAD OOZE," 10YR4/2-DK GRAYISH BROWN,10YR7/3-VERY P ALE BROWN", MODERATELY MOTTLED WITH VERY PALE BROWN, DISTURBED CORE,,,,, SOFT, 00000000,da8e4f80e9787ef54dfb97b19e1ffa0a
8,70,,1,4,0.0,150.0,0.00,4.50,6.00,, RAD OOZE," 10YR3/2-VERY DK GRAYISH BROWN,10YR7/3-V ERY PALE BROWN", MODERATELY M OTTLED WITH VERY PALE BROWN, MODERATELY DISTURBED,,,,, SOFT, 00000000,7df59f445c1600049affafcf78eeb28a
8,70,,1,5,0.0,150.0,0.00,6.00,7.50,, RAD OOZE," 10YR4/2-DK GRAYISH BROWN,10YR7/3-VERY P ALE BROWN", MODERATELY MOTTLED WITH VERY PALE BROWN, DISTURBED,,,,, SOFT, 00000000,c928937b3ca329eb15ba72089c8c62bc
8,70,,1,6,0.0,150.0,0.00,7.50,9.00,, RAD OOZE," 10YR3/2-VERY DK GRAYISH BROWN,10YR7/4-V ERY PALE BROWN", MODERATELY M OTTLED WITH VERY PALE BROWN, MODERATELY DISTURBED,,,, 101-114 CM RAD JELLY, SOFT, 00000000,6032ffcaab4ebed538a4c04302d83303
8,70,,2,1,15.0,150.0,9.00,9.15,10.50,, RAD OOZE," 10YR7/4-VERY PALE BROWN,10YR4/1-DK GRAY"," 15-75 CM SLIG HTLY MOTTLED WITH VERY PALE BROWN,75-150 CM MODERATE LY MOTTLED WITH DK GRAY", CORE LINER CRUSHED AND COMPRESSED CORE IS PROBABLY SHORTENED,,, LIGHTER COLORED PORTIONS H AVE UP TO 5% NANNOS,, S OFT, 00000000,9e54222f36356dfadda191dca27d83a8
8,70,,2,2,0.0,150.0,9.00,10.50,12.00,, RAD OOZE," 10YR6/1-GRAY,10YR7/3-VERY PALE BROWN,2. 5Y4/2-GRAYISH BROWN,2.5Y7/4-PALE YELLOW", MODERATELY MOTTLED 0-90 CM WITH VERY PALE BROWN ON GRAY AND 90-150 CM WITH P ALE YELLOW ON DK GRAYISH BROWN," CORE LINER WAS COMPRESSED,CORE IS PROBABLY SHORTENED,0-25/65-9 5 CM MODERATELY DISTURBED",,,,, SOFT, 00000000,98a23e113b8d83b647c72db8b1a01d38
8,70,,3,1,0.0,150.0,17.00,17.00,18.50,, RAD OOZE," 10YR3/2-VERY DK GRAYISH BROWN,10YR7/3-V ERY PALE BROWN", SLIGHTLY MOTTLED WITH VERY PALE BROWN, MODERATELY DISTURBED,,,,, SOFTER LAYER 48-50 CM SOFT, 00000000,23fb230d45f117032f55af6ff90f79b2
8,70,,3,2,0.0,150.0,17.00,18.50,20.00,, RAD OOZE," 10YR4/2-DK GRAYISH BROWN,10YR7/4-VERY P ALE BROWN,N7/0-LT GRAY"," MODERATELY MOTT LED WITH VERY PALE BROWN,LT GRAY REGIONS 120-135/137 -150 CM", DISTURBED,,, HIGH CONCENTRATION OF NANNOS IN LT GRAY RE GIONS,, SOFT, 21112210,3779e4134c927281e1fd55b2e03fe835
8,70,,3,3,0.0,10.0,17.00,20.00,20.10,, NANNO CHALK OOZE, 10YR8/1- WHITE,, MODERATELY DISTORTED,,,,, SOFT, 00000000,bbcdbea41c2c5b7b313c30304f5d3c7b
8,70,,3,3,10.0,22.0,17.00,20.10,20.22,, RAD NANNO OOZE, 10YR7/1-LT GRAY,, MODERATELY DISTORTED,,,,, SOFT, 11111210.2210,bb458f4f8b933e63552f534dd4c993c8
8,70,,3,3,22.0,60.0,17.00,20.22,20.60,, RAD OOZE," 10YR3/2-VERY DK GRAYISH BROWN,10YR8/ 1-WHITE", MODERATELY MOTTL ED WITH WHITE, MODERATELY DISTORTED,,,,, SOFT, 00000000,b563b95d5adc87cfb876e6133bbf4383
8,70,,3,3,60.0,150.0,17.00,20.60,21.50,, RAD NANNO OOZE," 10YR6/2-LT BROWNISH GRAY,10YR7/1-LT GRAY,10YR8/1-WHITE"," 60-12 0 CM LT BROWNISH GRAY WITH WHITE MOTTLES,120-150 CM LT GRAY WITH WHITE MOTTLES", MODERATELY DISTORTED,,,,, SOFT, 00000000,9326511dbf9c83086d5f4d8870489f55
8,70,,3,4,0.0,150.0,17.00,21.50,23.00,, RAD NANNO OOZE," 2.5Y5/2-GR AYISH BROWN,2.5Y6/2-LT BROWNISH GRAY,10YR7/1-LT GRAY"," MODERATELY MOTTLED 0-140 CM WITH LT BROWNISH GRAY ,140-150 CM IS LT GRAY", MODERATELY DISTURBED,,,,, SOFT, 11111210.2210,cb2bd6389c9ebf63116f8a78599e3a49
8,70,,3,5,0.0,137.0,17.00,23.00,24.37,, RAD NANNO OOZE," 10YR7/1 -LT GRAY,10YR8/1-WHITE,10YR6/2-LT BROWNISH GRAY"," NO T MOTTLED,0-37 CM WHITE,37-58 CM LT BROWNISH GRAY,58 -137 CM LT GRAY", SLIGHTLY DISTURBED,,,, IN GENERAL T HE LIGHTER THE COLOR THE GREATER THE % C03, SOFT, 11111210.2210,44cc5bd64b946f7af2fe3937754f8a00
8,70,,3,5,137.0,150.0,17.00,24.37,24.50,, NANNO RAD OOZE, 10YR5/2-GRAYISH BROWN, NOT MOTTLED, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,edbc396a1436a15c95ecb942093d95f3
8,70,,3,6,0.0,150.0,17.00,24.50,26.00,, NANNO RAD OOZE TO RAD NANNO OOZE," 10YR5/2-GRAYISH BROWN,10YR7/3-VERY PALE BROWN, 10YR8/3-VERY PALE BROWN"," MODERATE MOTTLING WITH 10Y R8/3,TOP HALF MOSTLY GRAYISH BROWN,BOTTOM HALF MOSTL Y 10YR7/3", SLIGHTLY DISTUR BED,,,,, SOFT, 11111210.2210,e64676e0717a7432a074a73cd1a47bff
8,70,,4,1,0.0,25.0,26.00,26.00,26.25,, NANNO CHALK OOZE, 10YR8/1-WHITE, MODERATELY MOTTLED, MODERATELY DIST URBED,,,,, SOFT, 00000000,557b3dbe7079f728634c10da9200ed30
8,70,,4,1,25.0,95.0,26.00,26.25,26.95,, RAD OOZE," 10YR5/2-GRAYISH BROWN,10YR4/2-DK GRAYIS H BROWN"," MODERATELY MOTTLED, GRAYISH BROWN 25-48/65-95 CM,DK GRAYISH BROWN 48-65 CM", MODERATELY DISTURBED,,,,, SOFT, 00000000,0cc97522c2c14de337c5ff0092b2bc7c
8,70,,4,1,95.0,105.0,26.00,26.95,27.05,, NANNO CHALK OOZE, 10YR8/1-WHITE, MODERATELY MOTTLED, MODERATELY DIST URBED,,,,, SOFT, 11121210,460156fdff902dde2df11a52b7db4cd6
8,70,,4,1,105.0,150.0,26.00,27.05,27.50,, RAD NANNO OOZE, 10YR6/2-LT BROWNISH GRAY, MODERATELY MOTTLED, MODERA TELY DISTURBED,,,,, SOFT, 00000000,9efe31bc6e12254d48fbbfbae4842e0d
8,70,,4,2,0.0,150.0,26.00,27.50,29.00,, RAD NANNO OOZE," 10YR7/1-LT GRAY,10YR8/1-WHITE", WHITE PATCHES AT 25/30-40 CM, D ISTURBED CORE,,,,, SOFT, 00000000,12e453f5811854d97a716086576f3241
8,70,,4,3,0.0,150.0,26.00,29.00,30.50,, RAD NANNO OOZE," 10YR7/1-LT GRAY,10YR6/2-LT BROWNI SH GRAY",, VERY DISTURBED,,,,, SOFT, 00000000,1080765d9b817b9a53317a2e7c2eaa9a
8,70,,4,4,0.0,150.0,26.00,30.50,32.00,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, VERY D ISTURBED,,,,, SOFT, 00000000,33e2024f9bc803f254382653f8c5ef76
8,70,,4,5,0.0,150.0,26.00,32.00,33.50,, RAD NANNO OOZE AND RAD OOZE," 2. 5Y6/2-LT BROWNISH GRAY,2.5Y4/2-DK GRAYISH BROWN", BO UDINAGE STRUCTURE WITH DK GRAYISH BROWN RAD OOZE BOU DINS, QUITE DISTURBED,,,,, SOFT, 00000000,c00e75ea7ae0c8c9e1abff55010ba532
8,70,,5,1,0.0,150.0,35.00,35.00,36.50,, RAD NANNO OOZE," 2.5Y6/2-LT BROWNISH GRAY,10YR8/1- WHITE", LT BROWNISH GRAY WITH WHITE PATC H 30-50 CM, DISTURBED,,,,, SOFT, 21112210.2220,3272227581486b03141a72b8d81e9ded
8,70,,5,2,0.0,85.0,35.00,36.50,37.35,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, DISTUR BED,,,,, SOFT, 00000000,c2fa1d32f990cd4e21ae391479808dc8
8,70,,5,2,85.0,93.0,35.00,37.35,37.43,, RAD OOZE, -DK GRAYISH BROWN,, DISTURBED,,,,, SOFT, 21112210,9af161153ac83a54279ef0c95c3c885e
8,70,,5,2,93.0,112.0,35.00,37.43,37.62,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, DISTUR BED,,,,, SOFT, 21112210.2220,c83c9e5a361fc6fa93652eff2fc009e9
8,70,,5,2,112.0,123.0,35.00,37.62,37.73,, RAD OOZE, -DK GRAYISH BROWN,, DISTURBED,,,,, SOFT, 21112210.1210,f70e301f5f85f6c95ac329a82dbad770
8,70,,5,2,123.0,150.0,35.00,37.73,38.00,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, DISTUR BED,,,,, SOFT, 21112210.2220,59ba99c7226f8cdc267901502fda613d
8,70,,5,3,0.0,15.0,35.00,38.00,38.15,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, DISTUR BED,,,,, SOFT, 21112210.2220,bf99c95c2af54861057bd371545e45b0
8,70,,5,3,15.0,30.0,35.00,38.15,38.30,, RAD OOZE, 2.5Y4/2-DK GRAYISH BROWN,, DISTURBED,,,,, SOFT, 21112210,885cd37fb20394bef53d88512e66c365
8,70,,5,3,30.0,55.0,35.00,38.30,38.55,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, DISTUR BED,,,,, SOFT, 21112210.2210,32692e1094c74210ce20580316a998c2
8,70,,5,3,55.0,80.0,35.00,38.55,38.80,, RAD OOZE, 2.5Y4/2-DK GRAYISH BROWN,, DISTURBED,,,,, SOFT, 21112210,2ff92a511a818534da04a72484d7d7dc
8,70,,5,3,80.0,125.0,35.00,38.80,39.25,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, DISTUR BED,,,,, SOFT, 00000000,07dc90ef3b2a437f2e10774d93ba4663
8,70,,5,3,125.0,135.0,35.00,39.25,39.35,, RAD OOZE, 2.5Y4/2-DK GRAYISH BROWN,, DISTURBED,,,,, SOFT, 00000000,9b7a132849dd8925ec122935ac9c5074
8,70,,5,3,135.0,150.0,35.00,39.35,39.50,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY,, DISTUR BED,,,,, SOFT, 00000000,a393882235baee646d7cdf5ce6b594bf
8,70,,5,4,0.0,35.0,35.00,39.50,39.85,, RAD NANNO OOZE, 2.5Y7/2-LT GRAY, VERY SLIGHTLY M OTTLED, NOT DISTURBED,,,,, SOFT, 00000000,d05cee98f43a57732853da31da537cac
8,70,,5,4,35.0,150.0,35.00,39.85,41.00,, RAD OOZE, 2.5Y4/2-DK GRAYISH BROWN, VERY SLIGHTLY MOTTLED, NOT DISTURBE D,,,,, SOFT, 00000000,6e4abe49774f4683d3797b9db726282c
8,70,,5,5,0.0,150.0,35.00,41.00,42.50,, RAD OOZE," 2.5Y4/2-DK GRAYISH BROWN,10YR8/4-VERY P ALE BROWN", VERY SLIGHTLY MOTTLED WI TH VERY PALE BROWN, NOT DISTURBED,,,,, SOFT, 00000000,91475136ffe802776ca31dd746585dba
8,70,,5,6,0.0,5.0,35.00,42.50,42.55,, RAD NANNO OOZE, 2.5Y6/2-LT BROWNISH GRAY, MODERATELY MOTTLED, MODERA TELY DISTURBED,,,,, SOFT, 21112210.2220,b3f1a819ae31e6bfbe75ffb8d28d9930
8,70,,5,6,5.0,15.0,35.00,42.55,42.65,, RAD OOZE, 2.5Y4/2-DK GRAYISH BROWN, MODERATELY MOTTLED, MODERATELY D ISTURBED,,,,, SOFT, 00000000,7ac5ffd11c701154a224a35307d028c2
