leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCOCO0100,Coccolithus eopelagicus,RARE,  ,1
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCOCO0302,Coccolithus pelagicus s. ampl.,FEW,  ,1
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCYCO0080,Cyclococcolithina leptopora,FEW,  ,1
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCYCO0110,Cyclococcolithina macintyrei,RARE,  ,1
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NGEPH0101,Gephyrocapsa sp. small,FEW,  ,1
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NHELI0090,Helicopontosphaera intermedia,RARE,  ,1
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NPSEU0010,Pseudoemiliania lacunosa,RARE,  ,1
29,281,A,1,1,40.0,40.0,0.00,0.40, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NSYRA0050,Syracosphaera histrica,RARE,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCOCO0100,Coccolithus eopelagicus,RARE,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCOCO0302,Coccolithus pelagicus s. ampl.,FEW,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCRUI0041,Cruciplacolithus neohelis (q),RARE,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCYCO0080,Cyclococcolithina leptopora,FEW,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NGEPH0060,Gephyrocapsa oceanica,RARE,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NGEPH0101,Gephyrocapsa sp. small,FEW,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NHELI0090,Helicopontosphaera intermedia,RARE,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NRHAO0010,Rhabdosphaera clavigera,RARE,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NSYRA0050,Syracosphaera histrica,FEW,  ,1
29,281,A,1,1,145.0,145.0,0.00,1.45,10,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NSYRA0070,Syracosphaera pulchra,FEW,  ,1
29,281,A,1,2,130.0,130.0,0.00,2.80, 4,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCOCO0302,Coccolithus pelagicus s. ampl.,FEW,  ,1
29,281,A,1,2,130.0,130.0,0.00,2.80, 4,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCYCO0080,Cyclococcolithina leptopora,RARE,  ,1
29,281,A,1,2,130.0,130.0,0.00,2.80, 4,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NHELI0090,Helicopontosphaera intermedia,FEW,  ,1
29,281,A,1,2,130.0,130.0,0.00,2.80, 4,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NPSEU0010,Pseudoemiliania lacunosa,RARE,  ,1
29,281,A,1,2,145.0,145.0,0.00,2.95, 7,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,488,NCOCO0302,Coccolithus pelagicus s. ampl.,FEW,  ,1
29,281,A,1,2,145.0,145.0,0.00,2.95, 7,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,488,NCYCO0110,Cyclococcolithina macintyrei,FEW,  ,1
29,281,A,1,2,145.0,145.0,0.00,2.95, 7,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,488,NGEPH0101,Gephyrocapsa sp. small,ABUNDANT,  ,1
29,281,A,1,2,145.0,145.0,0.00,2.95, 7,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,488,NHELI0090,Helicopontosphaera intermedia,FEW,  ,1
29,281,A,1,2,145.0,145.0,0.00,2.95, 7,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,488,NPSEU0010,Pseudoemiliania lacunosa,RARE,  ,1
29,281,A,1,2,145.0,145.0,0.00,2.95, 7,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,488,NRETI0180,Reticulofenestra pseudoumbilica,PRESENT,  ,1
29,281,A,1,2,145.0,145.0,0.00,2.95, 7,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,488,NSYRA0070,Syracosphaera pulchra,PRESENT,  ,1
29,281,A,1,3,110.0,110.0,0.00,4.10, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCOCO0100,Coccolithus eopelagicus,RARE,  ,1
29,281,A,1,3,110.0,110.0,0.00,4.10, 8,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,488,NCOCO0302,Coccolithus pelagicus s. ampl.,FEW,  ,1
