leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
17,166,,2,1,0.0,150.0,1.00,1.23,2.73,, RAD OOZE," 10YR4/2-DARK YELLOWISH BROWN, 10YR7/4-G REYISH ORANGE", IRREGULAR MOTTLES OF GREY ORANGE FRO M 13 TO 30 CM, INTENSE DEFORMATION,,, SCATTERED PLAN TONIC FORAM TESTS FROM 68 TO 150 CM,, VERY SOUPY FRO M 68 TO 150 CM, 00000000,f187845c6f30c1c2c5fa09df7bb50333,17-166-2-1
17,166,,2,2,0.0,150.0,1.00,2.73,4.23,, RAD OOZE," 10YR4/2-DARK YELLOWISH BROWN, 10YR7/4-G REYISH ORANGE, -BLACK"," GREYISH ORANGE MOTTLES AT 80 CM AND FROM 100 TO 120 CM, BLACK STREAKS THROUGHOUT (POWDERY MANGANESE)", INTENSE DEFORMATION,,, PLANKTO NIC FORAM TESTS PRESENT,,, 00000000,1e89178e59f60721bd868e5bb2734d7d,17-166-2-2
17,166,,2,3,0.0,150.0,1.00,4.23,5.73,, RAD OOZE," 10YR6/2-DARK YELLOWISH BROWN, 10YR5/4-M ODERATE YELLOWISH BROWN, 10YR7/4-GREYISH ORANGE", GR EYISH ORANGE MOTTLED THROUGHOUT, INTENSE DEFORMATIO N,,," PLANKTONIC FORAM TESTS SCATTERED THROUGHOUT, SME AR SLIDE SHOWS FORAM SHELL FRAGMENTS AND FISH TOOTH", DARK TO MODERATE YELLOWISH BROWN OOZE BASICALLY,, 00000000,6ec4f9006b9aa56d74088abc4ef96279,17-166-2-3
17,166,,2,4,0.0,150.0,1.00,5.73,7.23,, RAD OOZE," 10YR4/2-DARK YELLOWISH BROWN, -PALE YEL LOWISH ORANGE", STREAKED OUT AREA OF PALE YELLOWISH ORANGE WHICH WAS PROBABLY BEDDING LAMINATIONS, INTE NSE DEFORMATION,,,,, FIRM, 21112210,1a35f0d681da3bea3034a1e62f500f79,17-166-2-4
17,166,,2,5,0.0,150.0,1.00,7.23,8.73,, RAD OOZE," 10YR5/4-MODERATE YELLOWISH BROWN, 10YR4 /2-DARK YELLOWISH BROWN, 10YR8/6-PALE YELLOWISH ORAN GE, 10YR2/2-DUSKY YELLOWISH BROWN", ALTERNATING DIST ORTED LAMINAE 1 CM THICK OF PALE YELLOWISH ORANGE AN D DUSKY YELLOWISH BROWN FROM 0 TO 30 CM AND 130 TO 1 50 CM," MODERATE DEFORMATION FROM 0 TO 42 CM AND 113 TO 150 CM, INTENSE DEFORMATION FROM 42 TO 113 CM",,,, MODERATE TO DARK YELLOWISH BROWN BASICALLY,, 00000000,c63f3ec63fc70e173f4971f59c86cd6e,17-166-2-5
17,166,,2,6,0.0,150.0,1.00,8.73,10.23,, RAD OOZE," 10YR4/2-DARK YELLOWISH BROWN, 10YR2/2-D USKY YELLOWISH BROWN, 10YR7/4-GREYISH ORANGE", STREA KS AND DEFORMED LAMINAE ALTERNATING DUSKY YELLOWISH BROWN AND GREYISH ORANGE, INTENSE DEFORMATION,,,, DAR K YELLOWISH BROWN BASICALLY,, 21112210,dcce62472c2862cadd1495ccf61573a6,17-166-2-6
17,166,,3,2,0.0,150.0,11.00,12.50,14.00,, RAD OOZE," 10YR4/2-DARK YELLOWISH BROWN, 10YR7/4-G REYISH ORANGE", GREYISH ORANGE STREAKS AND MOTTLES, INTENSE DEFORMATION,,,," DARK YELLOWISH BROWN MAINLY, CORE 3 SECTIONS 1 AND 4 ARE UNOPENED",, 21112210,0493b3f2f9e9020b7536ab06a6531489,17-166-3-2
17,166,,3,3,0.0,150.0,11.00,14.00,15.50,, RAD OOZE," 10YR4/2-DARK YELLOWISH BROWN, 10YR2/2-D USKY YELLOWISH BROWN, 10YR8/6-PALE YELLOWISH ORANGE", STREAKS OF DUSKY YELLOWISH BROWN AND PALE YELLOWIS H ORANGE WHICH APPEAR TO BE DISTURBED LAMINAE AND PE RHAPS ORIGINAL BEDDING, INTENSE DEFORMATION,,,, DARK YELLOWISH BROWN MAINLY,, 00000000,0de3eb836a2390cad0258dfc556d142f,17-166-3-3
17,166,,4,1,0.0,150.0,20.00,20.00,21.50,, NANNO RICH RAD OOZE," 10YR4/2-DARK YELLOWISH BROWN , 10YR2/2-DUSKY YELLOWISH BROWN, 10YR8/6-PALE YELLOW ISH ORANGE", STREAKS OF DUSKY YELLOWISH BROWN AND PA LE YELLOWISH ORANGE, INTENSE DEFORMATION,,,, DARK YEL LOWISH BROWN MAINLY,, 00000000,24d46658ee5f25c5cbc1ae78fde1ea23,17-166-4-1
17,166,,4,2,0.0,150.0,20.00,21.50,23.00,, NANNO BEARING RAD OOZE," -DARK YELLOWISH BROWN, 10 YR5/4-MODERATE YELLOWISH BROWN, 10YR2/2-DUSKY YELLOW ISH BROWN, 10YR7/4-GREYISH ORANGE", STREAKS OF DISTU RBED DUSKY YELLOWISH BROWN AND GREYISH ORANGE LAMINA TIONS FROM 38 TO 59 CM AND 96 TO 118 CM, INTENSE DE FORMATION,,, NANNO S ARE DISCOASTERS, DARK TO MODERATE YELLOWISH BROWN,, 00000000,37b9892aed2a752dda562f06da6a0481,17-166-4-2
