leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
70,506,H,1,CC,0.0,26.10,26.37,   26.40,"BORELLA, P. E.",SEDIMENT (FORAM NANNO OOZE),,,,,,,,,,,
70,506,H,1,CC,13.0,26.10,26.40,   26.47,"BORELLA, P. E.",APHYRIC BASALT,PCES NO PCE NUMBERS ASSIGNED,APHYRIC BASALT FRAGMENTS,,,BLACK,"                                        CIRCULAR comments : SMALL VESICLES, UNDER THE MICROSCOPE VESICLES ARE VOID AND CIRCULAR, A FEW ARE POSSIBLY RIMMED WITH MATERIAL",,,,,
