Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 726,A,Initial Reports          ,      12.580,    0.190000,FO Emiliania huxleyi
,,,,,,
117, 726,A,Initial Reports          ,      26.030,    0.490000,LO Pseudoemiliania lacunosa
,,,,,,
117, 726,A,Initial Reports          ,      34.140,    0.820000,LO Reticulofenestra sp. A
,,,,,,
117, 726,A,Initial Reports          ,      39.100,    0.980000,Bottom Jaramillo
,,,,,,
117, 726,A,Initial Reports          ,      62.440,    1.450000,LO Calcidiscus macintyrei
,,,,,,
117, 726,A,Initial Reports          ,      64.190,    1.660000,FO Gephyrocapsa caribbeanica
,,,,,,
117, 726,A,Initial Reports          ,      64.200,    1.900000,LO Discoaster brouweri
,,,,,,
117, 726,A,Initial Reports          ,      71.920,    2.400000,LO Discoaster pentaradiatus
,,,,,,
117, 726,A,Initial Reports          ,      73.790,    3.470000,LO Sphenolithus abies
,,,,,,
117, 726,A,Initial Reports          ,      77.480,    3.500000,LO Reticulofenestra pseudoumbilica
,,,,,,
117, 726,A,Initial Reports          ,      99.830,    5.200000,FO Globorotalia tumida tumida
,,,,,,
