leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NCOCO0090,Coccolithus doronicoides,FEW,  ,1,fbfb4f4a15932aa3a28777d87613f043,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NCOCO0300,Coccolithus pelagicus,ABUNDANT,  ,1,14069c8dc71af14ff2d2c159c13a2a13,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NCYCC0100,Cyclococcolithus leptoporus,FEW,  ,1,2ada0eafa2a1a48ad9eb80886097458e,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NCYCC0130,Cyclococcolithus macintyrei,FEW,  ,1,8d080cadbe5a76613858e975ac3b31f2,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NDISC0215,Discoaster intercalaris,PRESENT,  ,1,e19dbb14d1cea7d704184ec253b0d78a,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NDISC0350,Discoaster pentaradiatus,PRESENT,  ,1,bac41d743ccad2dab050a0e74b3ef6d0,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NDISC0465,Discoaster surculus,PRESENT,  ,1,2b189271345027551fb80ceda48289af,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NDISL0215,Discolithina sp.,FEW,  ,1,43c8d19d7d2b622d05be2c292a5bfb50,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NGEPH0020,Gephyrocapsa caribbeanica,COMMON,  ,1,78d28dbe1c5f95977e308b8589e754d6,47-398A-1-1
47,398,A,1,1,75.0,75.0,172.50,173.25,14,"BLECHSCHMIDT,G.",11/1979,47,NANNOFOSSILS,,,2,,NO AGE GIVEN,354,NHELI0100,Helicopontosphaera kamptneri,RARE,  ,1,39abbcdf6eb04b551d215d6678b7204c,47-398A-1-1
