leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
17,169,,1,1,67.0,150.0,103.00,103.67,104.50,, MUDSTONE," 10YR4/3-DARK YELLOWISH BROWN,5YR2/1-BRO WNISH BLACK,5YR5/6-LIGHT BROWN,5YR2/2-DUSKY BROWN,5Y R4/2-LIGHT BROWN,10YR4/2-MODERATE YELLOWISH BROWN"," FAINTLY LAMINATED 67-70 CM,BLACK VEINLETS 74-102 CM, GRADED BED FROM CAVING OPERATIONS 93-150 CM", INTENS E DEFORMATION," 3 MANGANESE NODULES (2-2.5 CM DIAMET ER) KNOBBY TO MAMMIFORM AT 70-74 CM,SEVERAL CHERT FR AGMENTS THROUGHOUT,SUBLONCHOIDAL FRACTURE 74-102 CM WAXY TO SUBVITREOUS LUSTER RESEMBLING PORCELANITES MORE THAN GLOSSY FLINTY CHERT"," ZEOLITE,CHERT",, VOID 0-67 CM, SOFT MUDSTONE 67-70 CM, 00000000
17,169,,2,CC,0.0,0.0,107.00,107.10,107.10,, PORCELANITE CHERT AND ZEOLITIC MUDSTONE," 7.5YR5/4 -MODERATE YELLOWISH BROWN TO 10YR5/4-YELLOWISH BROWN ,10YR2/2-DUSKY YELLOWISH BROWN",,, SPOTTED DUSKY YELLO W BROWN,,,," SOFT MUD,BLOCKY TO SUBLONCHOIDALLY FRACTUR ED WAXY TO DULL LUSTER PORCELLANIC HARD CHERT", 00000000
17,169,,3,CC,0.0,0.0,144.00,144.10,144.10,, CHERT," 10YR2.5/1-BLACK,7.5YR5/4-BROWN,10YR7/4-PAL E BROWN,5Y2.5/2-BLACK,-TAN", SAND TO SILT SIZE,,, ZEO LITES," NANNOS,POORLY PRESERVED RADS", ALL FRAGMENTS,, 00000000
17,169,,5,1,0.0,150.0,181.00,181.00,182.50,, DIABASE," N3-DARK GRAY,N2-GRAYISH BLACK", THIN CAL CITE VEINS 11-16 CM AND 140 CM,,, CALCITE,," NON-VESIC ULAR,BOTTOM 26 CM TAKEN FROM CORE CATCHER",, 00000000
17,169,,6,1,0.0,150.0,190.00,190.00,191.50,, DIABASE," N3-DARK GRAY,N2-GRAYISH BLACK,5G8/1-GREE NISH GRAY"," 2 PIECES,VEINS (ZEOLITE?) AT 67-68 CM AN D 149 CM",,, ZEOLITE,," 149 CM PIECE  BROKE ALONG VEIN, GRAYISH BLACK ZONES NET,DARK GRAY IS DRY",, 00000000
17,169,,6,2,0.0,150.0,190.00,191.50,193.00,, DIABASE," N3-DARK GRAY,N2-GRAYISH BLACK,5G8/1-LIGH T GREENISH GRAY", THIN VEINS 1-4 CM AND 87-109 CM AN D 136-137 CM,,,,, 2 PIECES,, 00000000
17,169,,6,3,0.0,150.0,190.00,193.00,194.50,, DIABASE," N3-DARK GRAY,N2-GRAYISH BLACK,N9-WHITE,5 G8/1-GREENISH GRAY", THIN VEINS AT 10 CM AND 44-45 C M AND 110 CM AND 113 AND 136 CM,,,,, 2 PIECES,, 00000000
17,169,,6,4,0.0,150.0,190.00,194.50,196.00,, DIABASE," N3-DARK GRAY,N2-GRAYISH BLACK", VEINS AT 13 AND 15 AND 28 AND 59 AND 68 AND 74 AND 76 AND 84 AND 94-95 AND 132 AND 135 AND 144 CM,,, ZEOLITE VEIN S,," DARK GRAY DRY,GRAYISH BLACK WET",, 00000000
17,169,,6,5,91.0,145.0,190.00,196.91,197.45,, DIABASE," N3-DARK GRAY,N2-GRAYISH BLACK,10G6/2-PAL E GREEN,N9-WHITE"," 94-96 CM THICK VEIN OF BLUISH WHI TE TO GREEN AND PARTLY CALCAREOUS,PALE GREEN VEINS AT 115-117 AND 119 AND 121 CM AND BROKEN INTO FRAGME NTS 115-117 CM,WHITE CALCITE VEINS 125 AND 131 AND 141-142 CM",,, CALCITE,," DARK GRAY DRY,GRAYISH BLACK WET",, 00000000
17,169,,6,5,145.0,150.0,190.00,197.45,197.50,, VOLCANOGENIC CLAYSTONE, N5-MEDIUM GRAY,, BROKEN AND SOFTENED BY DRILLING,,,,,, 00000000
17,169,,6,CC,0.0,0.0,190.00,197.60,197.60,, VOLCANO CLASTIC CLAYSTONE," 5Y5/1-GRAY TO 10YR5/1- GRAY,10YR5/4-YELLOWISH BROWN,7.5YR5/4-BROWN,7.5YR6/2 -PINKISH GRAY,5B5/1-MEDIUM BLUISH GRAY"," TOP PIECE LAMINATED RICH IN PLAGIOGLASE,BOTTOM PIECE HEAVILY BURROWED,DISCONTINUOUS BEDS AT 15 CM OF BROWN AND BL UISH GRAY",,,,,,, 33211000.2210.3350
17,169,,7,1,30.0,121.0,200.00,200.30,201.21,, NANNO ZEOLITIC CLAY," 7.5YR5/4-BROWN,5YR5/4-REDDIS H BROWN,10YR8/4-VERY PALE BROWN,N2-GRAYISH BLACK,10Y R3/1-VERY DARK GRAY,10YR4/2-DARK GRAYISH BROWN"," THI N PALE BROWN BEDS AT 97 CM,LAMINATED GRADATION FROM BROWN TO GRAYISH BLACK WITH DARKEST BEDS AT 71 CM AN D 72 AND 74 AND 84 AND 107 CM,SHARP CONTACT AT 121 C M",, MANGANESE ENRICHED? MICRONODULE,,, VOID 0-30 CM,, 00000000
17,169,,7,1,121.0,135.0,200.00,201.21,201.35,, CLAYEY NANNO CHALK," 10YR7/3-VERY PALE BROWN,7.5YR 5/2-BROWN"," SHARP CONTACT AT 130 CM,GRADATIONAL CONT ACT AT 135 CM",,,,, VOID 124-126 CM,, 31230000.3350.3651
17,169,,7,1,135.0,150.0,200.00,201.35,201.50,, NANNO CHALK," 10YR7/2-LIGHT GRAY,2.5Y7/2-LIGHT GRA Y,5BG8/2-VERY PALE BLUE GREEN", VERY PALE BLUE GREEN IRREGULAR BED AT 145 CM,,,,,,, 00000000
17,169,,8,CC,0.0,0.0,209.00,209.10,209.10,, CHERT WITH NANNO CHALK," 2.5YR3/4-DARK REDDISH BRO WN,5YR2,5/2-DARK REDDISH BROWN,7.5YR7/4-PINK,5B9/1-B LUISH WHITE"," CHALK IN LOCALIZED PATCHES IS PINK TO BLUISH WHITE,LARGE PIECES OF CHERT",,,,,,, 00000000
17,169,,9,CC,0.0,0.0,218.00,218.10,218.10,, CHERT AND NANNO CHALK OOZE," 2.5YR2.5/4-DARK REDDI SH BROWN,2.5YR3/2-DUSKY RED,5YR4/3-REDDISH  BROWN,10 YR7/1-WHITE,N7-LIGHT GRAY",, SOFTNESS OF OOZE POSSIBL Y DUE TO ENTRY OF WATER DURING DRILLING,,,," 1 LARGE PIECE AND 2 SMALL (10 AND 30 CC) OF CHERT SAND TO GR AVEL SIZED OF REDDISH BROWN AND 1 40 CC PIECE OF DUS KY RED AND 1 20 CC PIECE WITH WHITE FORAM NANNO CHAL K COATING,1 PIECE NANNO CHALK 25CC AND 30 CC OF NANN O CHALK OOZE", SOFT OOZE, 00000000
17,169,,10,CC,0.0,0.0,227.00,227.10,227.10,, NANNO BEARING ZEOLITIC CLAYSTONE," 7.5YR3/2-DARK BROWN,7.5YR6/4-LIGHT BROWN,5YR3/4-DARK REDDISH BROWN ,10YR7/4-VERY PALE BROWN"," FAINTLY LAMINATED CHERT,W HITE VEIN PROBABLY QUARTZ",,," SEVERAL LARGE PIECES OF CHERT OF BROWN AND REDDISH BROWN,VEIN OF QUARTZ?",,, H ARD BUT EASILY SCRATCHED CLAYSTONE, 00000000
17,169,,11,1,0.0,5.0,233.00,233.00,233.05,, BASALT, N3-DARK,,,,,," 5 PIECES,PARTIALLY VOID EXCEPT FOR 5 PIECES",, 00000000
17,169,,11,1,50.0,150.0,233.00,233.50,234.50,, PHILLIPSTIE RICH CLAYSTONE WITH GLASS," 7.5YR5/4-B ROWN,N3-DARK GRAY,N9-WHITE,5GY2/1-GREENISH BLACK,5G2 /1-GREENISH BLACK TO N1-BLACK", NUMEROUS WHITE AND GREENISH BLACK VEINS OF CALCITE,,," GLASS 123-129 CM, CALCITE VEINS,PHILLIPSTIE PIECE AT 50 CM",,,, 33231000.3651
