leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
6,57,,2,1,81.0,327.70,328.51,  329.20,,DIABASE,PCE NO PCE NUMBERS ASSIGNED,"HOLOXTLINE, PORPHYRITIC",DENSE,"FRESH RK GRAY (N4), VERY HARD",,,,PYX comments : NUMEROUS XTLS | PLAG comments : LATHS,,,
6,57,,2,2,0.0,327.70,329.20,  330.70,,DIABASE,PCE NO PCE NUMBERS ASSIGNED,"HOLOXTLINE, PORPHYRITIC",DENSE,"FRESH RK GRAY (N4), VERY HARD",,,,PYX comments : NUMEROUS XTLS | PLAG comments : LATHS,,,
6,57,,3,1,0.0,330.70,330.70,  331.20,,DIABASE,PCE NO PCE NUMBERS ASSIGNED,"HOLOXTLINE, PORPHYRITIC",DENSE,FRESH FRESH BASALTIC GLASS SELVAGE,"DARK GRAY (N4), VERY HARD, SAME AS CORE 2-1 AND -2",,,PYX comments : NUMEROUS XTLS | PLAG comments : LATHS,,,
