leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
73,524,B,1,1,0.0,150.0,0.00,0.00,1.50,JM, NANNO OOZE," PALE BROWN,YELLOWISH BROWN"," BURROWS,MOTTLES",,  *,,,, SOFT,
73,524,B,1,2,0.0,135.0,0.00,1.50,2.85,JM, NANNO OOZE, VERY PALE BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,524,B,1,CC,6.0,16.0,0.00,2.91,3.01,JM, NANNO OOZE, BROWNISH YELLOW, BURROWS,,  *,,,, SOFT, 11111210
73,524,B,2,1,10.0,150.0,3.00,3.10,4.50,KAP, NANNO OOZE," PALE BROWN,YELLOWISH BROWN"," BURROWS,MOTTLES",,, PHOSPHORITE*,,, SOFT,
73,524,B,2,2,0.0,150.0,3.00,4.50,6.00,HW, NANNO OOZE, YELLOWISH BROWN, BURROWS,,  *,,,, SOFT,
73,524,B,2,3,0.0,90.0,3.00,6.00,6.90,KAP, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,524,B,2,CC,0.0,10.0,3.00,7.01,7.01,KAP, NANNO OOZE,,,,  *,,,, SOFT,
73,524,B,3,1,0.0,150.0,7.50,7.50,9.00,KAP, NANNO OOZE, PALE BROWN, MOTTLES,,, PYRITE*,,, SOFT,
73,524,B,3,2,15.0,150.0,7.50,9.15,10.50,KAP, NANNO OOZE, YELLOWISH BROWN, BURROWS,, VOLCANOGENIC DEPOSITS*,,,, SOFT,
73,524,B,3,3,10.0,130.0,7.50,10.60,11.80,KAP, NANNO OOZE," PALE BROWN,YELLOWISH BROWN"," BURROWS,MOTTLES",,  *,,,, SOFT, 11111210
73,524,B,3,CC,0.0,10.0,7.50,11.90,11.90,KAP, NANNO OOZE,,,,  *,,,, SOFT, 11111210
73,524,B,4,1,7.0,44.0,12.00,12.07,12.44,KAP, NANNO OOZE, PALE BROWN, MOTTLES,,  *,,,, SOFT, 11111210
73,524,B,4,CC,0.0,17.0,12.00,12.54,12.61,KAP, NANNO OOZE, LIGHT GREY,,,  *,,,, SOFT,
73,524,B,5,1,0.0,150.0,16.00,16.00,17.50,HW, NANNO OOZE," BROWN,DARK YELLOWISH BROWN", BURROWS,,  *,,,, SOFT,
73,524,B,5,2,6.0,150.0,16.00,17.56,19.00,HW, NANNO OOZE, PALE BROWN,,,  *,,,, SOFT,
73,524,B,5,3,0.0,72.0,16.00,19.00,19.72,HW, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT,
73,524,B,5,3,73.0,100.0,16.00,19.73,20.00,HW, FORAM SAND,," GRADED BEDDING,CONTACTS",,  *,,,, SOFT,
73,524,B,5,CC,0.0,16.0,16.00,20.41,20.47,HW, NANNO OOZE, PALE BROWN,,,  *,,,, SOFT, 11111210
73,524,B,7,1,30.0,46.0,25.00,25.30,25.46,KAP, NANNO OOZE, PALE BROWN, MOTTLES,,  *,,,, SOFT, 11111210
73,524,B,7,1,60.0,150.0,25.00,25.60,26.50,KAP, NANNO OOZE,,,,  *,,,, SOFT, 11111210
73,524,B,7,2,0.0,150.0,25.00,26.50,28.00,KAP, NANNO OOZE,,,,  *,,,, SOFT, 11111210
73,524,B,7,3,0.0,112.0,25.00,28.00,29.12,KAP, NANNO OOZE, PALE BROWN,,,  *,,,, SOFT, 11111210
73,524,B,7,CC,0.0,7.0,25.00,29.22,29.19,KAP, NANNO OOZE,,,,  *,,,, SOFT, 11111210
