Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
119, 746,A,Post Moratorium          ,     166.140,    5.800000,FO Thalassiosira miocenica
,,,,,,
119, 746,A,Post Moratorium          ,     166.150,    6.110000,FO Thalassiosira convexa aspinosa
,,,,,,
119, 746,A,Post Moratorium          ,     170.400,    6.310000,FO Thalassiosira praeconvexa
,,,,,,
119, 746,A,Post Moratorium          ,     172.150,    6.410000,FO Thalassiosira cf. jacksonii
,,,,,,
119, 746,A,Post Moratorium          ,     173.600,    6.750000,FO Nitzschia miocenica
,,,,,,
119, 746,A,Post Moratorium          ,     177.150,    7.010000,LO Thalassiosira burckliana
,,,,,,
119, 746,A,Post Moratorium          ,     184.100,    7.220000,LO Actinocyclus ingens var. ovalis
,,,,,,
119, 746,A,Post Moratorium          ,     204.150,    7.410000,FO Nitzschia marina-reinholdii
,,,,,,
119, 746,A,Post Moratorium          ,     205.650,    7.920000,FO Actinocyclus ingens var. ovalis
,,,,,,
119, 746,A,Post Moratorium          ,     207.200,    7.550000,FO Nitzschia marina-cylindrica
,,,,,,
119, 746,A,Post Moratorium          ,     220.650,    7.900000,FO Cosmiodiscus intersectus
,,,,,,
119, 746,A,Post Moratorium          ,     235.100,    8.200000,FO Thalassiosira burckliana
,,,,,,
119, 746,A,Post Moratorium          ,     238.500,    7.100000,LO Asteromphalus kennettii
,,,,,,
119, 746,A,Post Moratorium          ,     257.200,    9.600000,FO Asteromphalus kennettii
,,,,,,
119, 746,A,Post Moratorium          ,     272.400,    9.900000,LCO Denticulopsis dimorpha
,,,,,,
