leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
60,456,A,1,1,0.0,150.0,0.00,0.00,1.50,PK," VITRIC MUD,MARLY CALCAREOUS OOZE", OLIVE GREY,, MODERATELY DEFORMED*,,,,, SOFT, 33213000.3651
60,456,A,1,2,0.0,150.0,0.00,1.50,3.00,PK," VITRIC MUD,MARLY CALCAREOUS OOZE", OLIVE GREY,, GREATLY DEFORMED*,,,,, SOFT, 33213000.3651
60,456,A,1,3,0.0,100.0,0.00,3.00,4.00,PK," VITRIC MUD,MARLY CALCAREOUS OOZE", OLIVE GREY,, GREATLY DEFORMED*,,,,, SOFT,
60,456,A,1,3,111.0,150.0,0.00,4.11,4.50,PK," VITRIC MUD,MARLY CALCAREOUS OOZE", OLIVE GREY TO OLIVE BLACK,, GREATLY DEFORMED*,,,,, SOFT, 33213000.3651
60,456,A,1,4,2.0,144.0,0.00,4.52,5.94,PK," VITRIC MUD,MARLY CALCAREOUS OOZE", OLIVE GREY TO YELLOWISH BROWN TO OLIVE BLACK,,,, VOLCANIC ASH*,,, SOFT, 33213000.3651
60,456,A,1,5,2.0,25.0,0.00,6.02,6.25,PK," VITRIC MUD,MARLY CALCAREOUS OOZE", OLIVE GREY,, GREATLY DEFORMED*,,,,, SOFT, 33213000.3651
60,456,A,1,5,31.0,150.0,0.00,6.31,7.50,PK," VITRIC MUD,MARLY SILICEOUS OOZE", OLIVE GREY,, GREATLY DEFORMED*,, VOLCANIC ASH,,, SOFT,
60,456,A,1,6,0.0,150.0,0.00,7.50,9.00,PK," VITRIC MUD,MARLY CALCAREOUS OOZE,MARLY SILICEOUS OOZE", OLIVE GREY,, GREATLY DEFORMED*,, VOLCANIC ASH,,, SOFT,
60,456,A,1,7,0.0,36.0,0.00,9.00,9.36,PK," VITRIC MUD,MARLY CALCAREOUS OOZE", OLIVE GREY,, GREATLY DEFORMED*,,,,, SOFT, 33213000.3651
60,456,A,1,CC,0.0,10.0,0.00,9.60,9.60,PK, VITRIC MUD, OLIVE GREY,, GREATLY DEFORMED*,,,,, SOFT, 33213000.3651
60,456,A,2,CC,0.0,15.0,28.50,28.60,28.65,PK, VITRIC MUD, GREYISH OLIVE,, GREATLY DEFORMED*,,,,, SOFT, 33213000.3651
60,456,A,3,1,0.0,150.0,38.00,38.00,39.50,PK, VITRIC MUD, OLIVE GREY,, GREATLY DEFORMED*,, VOLCANIC ASH,,, SOFT,
60,456,A,3,2,0.0,141.0,38.00,39.50,40.91,PK," VITRIC MUD,SILTY VITRIC ASH", OLIVE GREY TO DUSKY YELLOW GREEN, BANDING, MODERATELY DEFORMED*,, VOLCANIC ASH,,, SOFT,
60,456,A,3,3,0.0,42.0,38.00,41.00,41.42,PK, VITRIC MUD," YELLOW GREEN,OLIVE BLACK", BANDING, MODERATELY DEFORMED*,, VOLCANIC ASH,,, SOFT,
60,456,A,3,CC,0.0,20.0,38.00,41.52,41.62,PK, VITRIC MUD WITH RARE FORAMS, DUSKY YELLOW GREEN,, GREATLY DEFORMED*,,, FORAMINIFERS,, SOFT, 33213000.3651
60,456,A,4,1,0.0,58.0,47.50,47.50,48.08,PK, MUDSTONE, GREYISH GREEN, BURROWS, SLIGHTLY DEFORMED*, PEBBLES,,,," SEMI-LITHIFIED,SOFT", 33233000
60,456,A,4,CC,0.0,20.0,47.50,48.18,48.28,PK, VITRIC MARLY NANNO OOZE, GREYISH GREEN, BURROWS, SLIGHTLY DEFORMED*,,,,," SOFT, SEMI-LITHIFIED",
60,456,A,5,1,0.0,150.0,57.00,57.00,58.50,PK," VITRIC MUDSTONE,VITRIC NANNO CHALK,SILTY VITRIC TUFF", GREENISH GREY," BURROWS, BANDING,LAMINAE", SLIGHTLY DEFORMED*," PEBBLES,VOLCANOGENIC DEPOSITS", ZEOLITES,,, SEMI-LITHIFIED (HARDER THAN CORE 4), 33233000.3651
60,456,A,5,2,0.0,150.0,57.00,58.50,60.00,PK, MUDSTONE, GREENISH GREY," BURROWS,LAMINAE,GRADED BEDDING", SLIGHTLY DEFORMED*,,,,, SEMI-LITHIFIED (AS SECT. 1),
60,456,A,5,3,0.0,57.0,57.00,60.00,60.57,PK, VITRIC MUDSTONE, GREENISH GREY, BURROWS, UNDEFORMED*,,,,, SEMI-LITHIFIED (AS PER SECT.1), 33233000.3651
60,456,A,5,CC,0.0,20.0,57.00,60.73,60.83,PK, VITRIC MUDSTONE, GREENISH GREY, BURROWS, UNDEFORMED*,,,,, SEMI-LITHIFIED (AS PER SECT 1), 33233000.3651
60,456,A,6,1,0.0,150.0,66.50,66.50,68.00,PK," VITRIC MUDSTONE,SANDSTONE", GREENISH GREY*," SLUMP STRUCTURES, BEDDING,BOUDINAGE",,,, NANNOFOSSILS,, HARD, 33233000.3651
60,456,A,6,2,0.0,5.0,66.50,68.00,68.05,PK, SANDSTONE, GREENISH GREY, BANDING, UNDEFORMED*,,,,, HARD, 33234000
60,456,A,6,2,5.0,20.0,66.50,68.05,68.20,PK, MUDSTONE, GREENISH GREY,, UNDEFORMED*, PEBBLES,,,, HARD, 33233000
60,456,A,6,2,20.0,30.0,66.50,68.20,68.30,PK, SILTSTONE-SANDSTONE, GREENISH GREY,, UNDEFORMED*,, FELDSPARS,,, HARD, 33234000
60,456,A,6,2,30.0,40.0,66.50,68.30,68.40,PK, VITRIC MUDSTONE, GREENISH BLACK,, UNDEFORMED*,,,,, HARD, 33233000.3651
60,456,A,6,2,40.0,45.0,66.50,68.40,68.45,PK, SILT, GREENISH GREY," SLUMP STRUCTURES,BEDDING", UNDEFORMED*,,,,, FIRM, 33215000
60,456,A,6,2,45.0,60.0,66.50,68.45,68.60,PK, SILTY MUDSTONE, GREENISH GREY,, UNDEFORMED*,, FELDSPARS,,, HARD, 33213000
60,456,A,6,2,60.0,65.0,66.50,68.60,68.65,PK, SILTY VITRIC TUFF, GREENISH GREY, BURROWING, UNDEFORMED*, VOLCANOGENIC DEPOSITS,,,," HARD,FIRM",
60,456,A,6,2,65.0,78.0,66.50,68.65,68.78,PK, MUDSTONE, GREENISH GREY, BURROWS, UNDEFORMED*,,,,, HARD, 33213000
60,456,A,6,2,78.0,138.0,66.50,68.78,69.38,PK," MUDSTONE,SILTSTONE", GREENISH GREY," LAMINAE,BURROWS", UNDEFORMED*,,,,, HARD, 33213000
60,456,A,6,2,138.0,150.0,66.50,69.38,69.50,PK, MUDSTONE, BROWNISH GREY, BURROWS, UNDEFORMED*,,,,, HARD,
60,456,A,6,3,0.0,27.0,66.50,69.50,69.77,PK," VITRIC MUDSTONE,TUFF", GREENISH BLACK, LAMINAE, MODERATELY DEFORMED*,,,,, HARD, 33233000.3651
60,456,A,6,CC,0.0,15.0,66.50,69.87,69.92,PK," SANDSTONE,SILTY MUDSTONE", GREENISH BLACK," LAMINAE,BURROWS*",,,,,, HARD, 33234000
60,456,A,7,1,0.0,150.0,76.00,76.00,77.50,PK, MUDSTONE, OLIVE BLACK TO GREENISH GREY," BURROWS, LAMINAE", UNDEFORMED*,,,,, HARD, 33233000
60,456,A,7,2,0.0,150.0,76.00,77.50,79.00,PK," VITRIC MUDSTONE,SANDSTONE,SILTSTONE"," GREENISH BLACK,GREENISH GREY"," BURROWS,GRADED BEDDING", UNDEFORMED*,,,,, HARD, 33233000.3651
60,456,A,7,CC,0.0,35.0,76.00,79.10,79.35,PK," SANDSTONE,SILTSTONE,MUDSTONE", GREENISH BLACK, BURROWS, UNDEFORMED*, PEBBLES,,,, HARD, 33234000
60,456,A,8,1,0.0,150.0,85.50,85.50,87.00,PK," CALCAREOUS MUDSTOE,SANDSTONE,VITRIC MARLY CHALK", GREENISH BLACK," BURROW,GRADED BEDDING", UNDEFORMED*, PEBBLES,,,, HARD,
60,456,A,8,2,0.0,75.0,85.50,87.00,87.75,PK," CALCAREOUS MUDSTONE,VITRIC MARLY CHALK", GREENISH BLACK TO GREENISH GREY," GRADED BEDDING,BURROWS, LAMINAE", UNDEFORMED*,,,,, HARD, 33233000.1100
60,456,A,9,1,0.0,150.0,95.00,95.00,96.50,PK," SILTSTONE,SANDSTONE,SILTY MUDSTONE", GREYISH GREEN TO GREENISH GREY," BURROWS, LAMINAE,GRADED BEDDING,CROSS BEDDING", UNDEFORMED*, PEBBLES,,,, HARD,
60,456,A,9,2,0.0,150.0,95.00,96.50,98.00,PK," MUDDY,SILTY AND SANDY VITRIC TUFF", BROWNISH GREY TO GREYISH RED PURPLE," LAMINAE,BURROWS,BANDING*",,,,,, HARD,
60,456,A,9,3,0.0,23.0,95.00,98.00,98.23,PK," SANDY VITRIC TUFF,SANDSTONE",,,,,,,," HARD(?),FIRM(?)*",
60,456,A,10,1,0.0,150.0,104.50,104.50,106.00,PK," SANDSTONE,MUDSTONE,SILTSTONE,CLAYSTONE", DARK BLUE GREEN TO BROWN," BURROWS,LAMINAE,CROSS BEDDING,FLAME STRUCTURE,GRADED BEDDING",, PEBBLES*,,,, HARD, 33234000
60,456,A,10,2,0.0,150.0,104.50,106.00,107.50,PK," MUDSTONE,SANDSTONE", BLUE GREEN TO BROWN, BURROWS*,,,,,, HARD, 33233000
60,456,A,10,3,0.0,150.0,104.50,107.50,109.00,PK," SANDSTONE,MUDSTONE", BLUE GREEN TO BROWN," BURROWS,BEDDING",,, PYRITE*,,, HARD, 33234000
60,456,A,10,4,0.0,95.0,104.50,109.00,109.95,PK," SANDSTONE,MUDSTONE", BROWN, BURROWS*,,,,,, HARD,
