leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
11,104,,1,1,0.0,30.0,0.00,0.00,0.30,, HEMIPELAGIC CALCAREOUS SILTY CLAY, 10YR6/4-LIGHT YELLOWISH BROWN 5Y7/6-YELLOW,,, FROM THE TOP WAS REMOVED A SMALL Y ELLOW NODULE,,, CLAY AGGREGATES (NODULE) HIGH BIREFRI NGENT,, 00000000,c8d8ff182ad83d426e64a9e725fe5804
11,104,,1,1,30.0,60.0,0.00,0.30,0.60,, CLAY," 10YR6/4-LIGHT YELLOWISH BROWN,5Y5/6-LIGHT O LIVE BROWN,5G7/2-PALE GREEN,10G4/2-GRAYISH GREEN,5G2 /1-GREENISH BLACK", 40-42 CM THIN LAYER OF PALE GREE N (TRANSITION ZONE),,,,," LIGHT YELLOWISH BROWN MIXED WI TH FIRM PARTICLES OF LIGHT OLIVE BROWN,42-60 CM GRAY ISH GREEN AND GREENISH BLACK", FIRM PARTICLES, 00000000,d50203e0102e7e17447e017c6a79ca51
11,104,,1,1,60.0,150.0,0.00,0.60,1.50,, HEMIPELAGIC SILTY CLAY," 5Y5/6-LIGHT OLIVE BROWN,1 0YR6/4-LIGHT YELLOWISH BROWN,5Y6/6-OLIVE YELLOW,5G7/ 2-PALE GREEN,5G2/1-GREENISH BLACK,5Y6/4-PALE OLIVE B ROWN,10G4/2-GRAYISH GREEN", 136-138 CM PALE GREEN WI TH LENS OF OLIVE YELLOW IN THE MIDDLE, 122-135 CM A ND 140-150 CM HIGHLY (?) DISTURBED," NODULES 60-65 C M,77 CM 95-98 CM NODULES OLIVE YELLOW",,," 60-65 CM LIG HT OLIVE BROWN AND SOME LIGHT YELLOWISH BROWN,65-78 CM PALE GREEN,78-83 CM GREENISH BLACK,83-115 CM PALE OLIVE BROWN MIXED WITH NODULES AND SMALL FIRM SPOTS OF OLIVE YELLOW,115-121 CM PALE GREEN WITH A FIRM S POT OF OLIVE YELLOW,121-136 CM MIXTURE OF PALE OLIVE BROWN AND GREENISH BLACK,138-150 CM MIXTURE OF GREE NISH BLACK AND GRAYISH GREEN"," 60-65 CM FIRM,83-121 FIRM SPOTS OF OLIVE YELLOW", 00000000,a68d7186b7409435d4d656dcc5030d8e
11,104,,1,2,0.0,150.0,0.00,1.50,3.00,, HEMIPELAGIC SILTY CLAY," 5G2/1-GREENISH BLACK,5G7/ 2-PALE GREEN,5Y6/6-OLIVE YELLOW,5G3/1-GREENISH BLACK ,10YR6/4-LIGHT YELLOWISH BROWN,10G6/2-PALE GREEN",,, 1 35 CM HARD GREENISH BLACK NODULE OF CALCITE, CALCIT E,," 0-45 CM MIXTURE OF GREENISH BLACK (5G2/1) PALE G REEN SPOTS OF OLIVE YELLOW,45-50 CM PALE GREEN,50-91 CM GREENISH BLACK (6G3/1) WITH THIN SPOTS OF PALE G REEN MIXED,92-103 CM PALE GREEN,103-127 CM GREENISH BLACK (5G3/1),127-144 CM LIGHT YELLOWISH BROWN MIXED WITH FIRM SPOTS OF OLIVE YELLOW,144-146 CM PALE GRE EN (10G6/2),146-150 CM GREENISH BLACK (5G3/1) 71-75 CM AND 110-118 CM VOI D", FIRM SPOTS OF OLIVE YELLOW, 00000000,ed9c39cea1fac5612534b9ae48693b1d
11,104,,1,3,0.0,150.0,0.00,3.00,4.50,, HEMIPELAGIC SILTY CLAY," 5G3/1-DARK GREENISH GRAY, 5Y6/4-PALE OLIVE,10YR6/4-LIGHT YELLOWISH BROWN,5Y6/6 -OLIVE YELLOW,5G6/1-GREENISH GRAY", 2 CM WORM BURROW TUBE REPLACED MICRITIC LIMESTONE, 125-150 CM DISTU RBED (HIGHLY ?),, MICRITIC LIMESTONE,," 0-10 CM 25-30 CM 49-53 CM 79-80 CM 109.5-110.5 CM AND 125-150 CM DARK GREENISH GRAY,10-25 CM 30-49 CM 67-75 CM AND 11 0.5-125 CM PALE OLIVE,53-60 CM AND 80-90 CM LIGHT YE LLOWISH BROWN,75-79 CM AND 104-109.5 CM GREENISH GRA Y",, 00000000,6d9803bbafda027d2a6cd2e6b7994543
11,104,,1,4,0.0,150.0,0.00,4.50,6.00,, HEMIPELAGIC MUD," 5G3/1-DARK GREENISH GRAY,5GY6/1- GREENISH GRAY,5Y4/1-OLIVE GRAY"," 0-3 CM THIN LAYERS OF HARD CALCITE CRUST WITH WORM BURROWS FILLED BY CA LCITE,LOWER PART OF SECTION SLIGHT MOTTLING WITH FAI NT SPOTS OF OLIVE GRAY", 0-73 CM DISTURBED, 26 CM N ODULE OF CALCITE FRAGMENTS AND MICRITIC LIMESTONE," CALCITE,MICRITIC LIMESTONE",, NODULES AND SPOTS GREEN ISH GRAY, HARD NOUDULES AND FIRM SPOTS, 00000000,acb3fcf04cb0552eafc32c765c21e6d0
11,104,,1,5,0.0,150.0,0.00,6.00,7.50,, HEMIPELAGIC MUD," 5G3/1-DARK GREENISH GRAY,5Y4/1-O LIVE GRAY,5GY6/1-GREENISH GRAY",,,,,, DARK GREENISH GRAY (WITH SOME FAINT VARIATIONS TO OLIVE GRAY) SOME RARE SPOTS OF GREENISH GRAY THROUGHOUT, SOFT, 00000000,36ee0d8291e2da6256f7a51df77f2fe9
11,104,,1,6,0.0,150.0,0.00,7.50,9.00,, HEMIPELAGIC MUD," 5G4/1-DARK GREENISH GRAY,5Y4/1-O LIVE GRAY", SLIGHT MOTTLING,,,,, FAINT VARIATIONS TO OL IVE GRAY," SOFT,PLASTIC", 00000000,930074e4b7c11c9ceeea135b6583a932
11,104,,2,1,0.0,150.0,36.00,36.00,37.50,, HEMIPELAGIC MUD," 5G7/1-LIGHT BLUISH GRAY,5Y5/2-LI GHT OLIVE GRAY,5G4/1-DARK GREENISH,10Y4/2-GRAYISH OL IVE"," LARGE LIGHT BLUISH GRAY ANGULAR FRAGMENT AT 12 CM LITHOGRAPHIC LIMESTONE,LARGE LIGHT OLIVE GRAY AN GULAR BEDDED FRAGMENT AT 14 CM,DARK GREENISH GRAY WI TH GRAYISH OLIVE MOTTLE,ABUNDANT MICROSCOPIC BURROW FILLINGS OF PYRITE FRAMBOIDAL", 0-60 CM (INTENSELY ? ) DISTURBED,, PYRITE,, STRONG HYDROGEN ODOR," SOFT,P LASTIC", 00000000,9c5e2f06d2e814e8a151d506d2425585
11,104,,2,2,0.0,150.0,36.00,37.50,39.00,, HEMIPELAGIC MUD," 5G4/1-DARK GREENISH GRAY,10Y4/2- GRAYISH OLIVE"," DARK GREENISH GRAY SLIGHT MOTTLING W ITH GRAYISH OLIVE,ABUNDANT MICROSCOPIC BURROW FILLIN GS OF PYRITE (FRAMBOIDAL)",,, PYRITE,,," SOFT,PLASTIC", 00000000,8db43df38e9f635b03f83c270beb2e60
