leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
6,59,B,1,1,41.0,150.0,89.30,89.71,90.80,," ZEOLITE BROWN CLAY,RADIOLARIAN OOZE CLAY WITH SPON GE SPICULE"," 10YR3/3-DARK BROWN,10YR4/4-DARK YELLOWI SH BROWN", FAINT TRACE OF DARK YELLOWISH BROWN MOTTL ES AT 50 CM,,,,,, SOFTER ZONES FROM 41-55 CM AND 114-126 CM, 00000000 31210000.3350,b46285c04748bae48d8a3b3f3693249a
6,59,B,1,2,0.0,150.0,89.30,90.80,92.30,, RADIOLARIAN OOZE," 10YR4/2-DARK GRAYISH BROWN,10YR 5/4-YELLOWISH BROWN,10YR3/3-DARK BROWN", SLIGHT MOTT LING FROM 55-150 CM," QUESTIONABLE DEFORMATION FROM 0-125 CM,INTENSE DEFORMATION FROM 125-144 CM",,,,, SOFTE R ZONE FROM 60-75 CM, 00000000 21112210,66396f8a96a744529927cab3420c5cef
6,59,B,1,3,0.0,150.0,89.30,92.30,93.80,, RADIOLARIAN OOZE, 10YR4/3-BROWN,,,,,,, SOFTER ZONES FR OM 70-80 CM AND 102-112 CM, 00000000 00000000,05316a5336fc24dfb3f3bccfd3512e10
6,59,B,2,1,0.0,150.0,98.50,98.50,100.00,,,,,,,,," NOT SPLIT 2 PARTS OF SECTION-ABOUT 15 CM LONG-ARE VERY SOFT,APPEARS TO BE BROWN ZEOLITIC CLAY",, 00000000 00000000,5b522b3caec916c5b6b25847346f4502
6,59,B,2,2,0.0,150.0,98.50,100.00,101.50,, RADIOLARIAN OOZE, 10YR3/3-DARK BROWN,,,,,, CORE NOT S PLIT," SOFT,SOUPY", 00000000 00000000,07fcfea9e18109bb8a3aae25acd75ce0
6,59,B,2,3,0.0,150.0,98.50,101.50,103.00,," RADIOLARIAN OOZE,RADIOLARIAN-SPONGE-DIATOM OOZE"," 10YR3/3-DARK BROWN,10YR5/4-YELLOWISH BROWN", BLOBS O F YELLOWISH BROWN RADIOLARIAN-SPONGE-DIATOM OOZE,,,,, I NTENSE DEFORMATION,, 00000000 00000000,96a2d1e4c9858abe042391c8595fda22
6,59,B,2,4,0.0,150.0,98.50,103.00,104.50,, RADIOLARIAN OOZE$RADIOLARIAN-SPONGE-DIATOM OOZE," 10YR3/3-DARK BROWN,10YR5/4-LIGHT YELLOWISH BROWN", D ARK STREAKS, INTENSE DEFORMATION,,,,,, 00000000 00000000,7d231f17e4f18430e2d398a6bc59f077
6,59,B,2,5,15.0,150.0,98.50,104.65,106.00,, SANDY RADIOLARIAN-SPONGE SPICULE, 10YR3/4-DARK YE LLOW BROWN," BREAKS AT 25 CM AND 60 CM,AROUND 110 CM DEFORMED LAYER OF BLACK SANDY VOLCANIC ASH", QUESTI ONABLE DEFORMATION,,,,, SOFT, 00000000 00000000,6dc48c35fc300f461f83542ea3b80686
6,59,B,2,6,0.0,150.0,98.50,106.00,107.50,, RADIOLARIAN-SPONGE SPICULE OOZE, 10Y4/4-DARK YELL OW BROWN," VERY FAINT LAYERING IN PLACES,SCATTERED S MALL PIECES OF MORE COHERENT SEDIMENTARY SCATTERED W IDELY IN SECTION"," QUESTIONABLE DEFORMATION FROM 0-2 0 CM AND 27-140 CM,MODERATE DEFORMATION FROM 20-27 C M AND 140-150 CM",,,,,, 00000000 00000000,2a22346c504ce5f248e5b61ef4f3fdfa
6,59,B,3,1,70.0,150.0,107.60,108.30,109.10,, RADIOLARIAN OOZE, 10YR3/4-DARK YELLOW BROWN,,,,,," SEC TION STORED IN LARGE 0 TUBE,NOT SPLIT,  EMPTY FROM 0 -70 CM",, 00000000 21112210,4d910e45b8f002bb49fdfb140ef7545a
6,59,B,3,2,102.0,150.0,107.60,110.12,110.60,, ZEOLITIC CLAY, 10YR3/4-DARK YELLOW BROWN,, MODERA TE DEFORMATION,,,," VOID FROM 0-102 CM,CORE LINER COLLA PSED,SEDIMENT STORED IN LARGE 0 TUBES,SECTION NOT OP ENED", SOFT, 00000000 31210000.3350,2bcec5be59e6b86fcbb1acbdbd3b9afd
6,59,B,4,1,52.0,93.0,116.70,117.22,117.63,, ZEOLITIC CLAY," 10YR4/4-DARK BROWN,10YR7/4-VERY PA LE BROWN", SCATTERED VERY FAINT VERY PALE BROWN MOTT LES, MODERATE TO INTENSE DEFORMATION,,,, EMPTY FROM O -52 CM, SOFT, 00000000 00000000,d9aefddcbab48184a8a31a1c348418ad
6,59,B,4,1,93.0,150.0,116.70,117.63,118.20,," ZEOLITIC RADIOLARIAN OOZE,ZEOLITIC CLAY"," 10YR4/4- DARK YELLOW BROWN,10YR4/4-DARK BROWN", LUMPS OF DARK BROWN ZEOLITIC CLAY THAT ARE SCATTERED AND MORE COH ERENT THAN ABOVE IN SECTION, MODERATE TO INTENSE DE FORMATION,,,, WATER RICH, SOUPY, 00000000 00000000,73fca591663c85d7c04c91bd6e136c2b
6,59,B,5,1,57.0,74.0,125.90,126.47,126.64,," ZEOLITIC CLAY,VOLCANIC SAND"," 5YR3/2-DARK REDDISH BROWN,10YR3/4-DARK YELLOW BROWN"," 2 CM LAYERS AT TOP AND BOTTOM OF DARK REDDISH BROWN VOLCANIC SAND WITH CHERT CHIPS,BLOB OF DARK REDDISH BROWN ZEOLITIC CLA Y", MODERATE TO INTENSE DEFORMATION,,,," EMPTY FROM 0-5 7 CM,VOLCANIC ASH WITH CHERT CHIPS MAY BE DRILLING I NDUCED INJECTION OF DISTURBED MATERIAL", SOFT, 00000000 31210000.3350,d6e32bfc89c512b8d58b97f3ae059dc1
6,59,B,5,1,74.0,150.0,125.90,126.64,127.40,, ZEOLITIC CLAY," 10YR4/3-DARK BROWN,10YR7/4-VERY PA LE BROWN,10YR401-DARK GRAY", ARTIFICIAL MOTTLES OF V ERY PALE BROWN AND DARK GRAY, MODERATE TO INTENSE D EFORMATION,,,,, SOFT, 00000000 00000000,28cdbb251cbcd8d50ca5940c265c8d8d
6,59,B,6,1,0.0,150.0,132.00,132.00,133.50,, ZEOLITIC CLAY," 10YR3/3-BROWN,10YR3/2-VERY DARK GR AYISH BROWN,10YR5/2-GRAYISH BROWN",,," ANGULAR FRAGMENT S OF BROWN CHERT OCCASIONALLY THINLY LAMINATED LIGHT AND DARK BROWN,ROUNDED CLAY PEBBLES VERY DARK GRAYI SH BROWN,LESS COMMON GRAYISH BROWN CALCAREOUS CLAY P EBBLES,SAND SIZED GRAINS",,," LINER MOSTLY WATER FILLED -SEDIMENT ALLOWED TO SETTLE THEN EXCESS WATER DECANT ED OFF,CUT INTO 2 SECTIONS FOR CONVENIENCE", SOFT, 00000000 00000000,521364c3a9158e242bbd68e91126db9e
