leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BAMPC0030,Amphicoryna scalaris sagamiensis,PRESENT,  ,1,973ea4bc1721016ec5012479576a651f,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BBULI0020,Bulimina aculeata,PRESENT,  ,1,ef8024bbc15fced8c3f349bbf4599b1c,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BBULI0270,Bulimina marginata,PRESENT,  ,1,0b93c2102d4e5d5e5a5c9073fb057ce7,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BELPI0080,Elphidium crispum,PRESENT,  ,1,b926fc4cb69e7bc7518e8edd4e18b32a,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BHYAL0010,Hyalinea balthica,PRESENT,  ,1,c917fb2cf5794568452c8033a117b78c,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BKARE0106,Karoeroella sp. (q),PRESENT,  ,1,1b1662dfd5c2a4429e396232118b1aea,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BPLAL0090,Planulina wuellerstorfi,PRESENT,  ,1,eda5ca5ce7814f7a1c3ee81166ee3241,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BPULL0020,Pullenia bulloides,PRESENT,  ,1,16b20e93ca4ee399586f5186d64ae39e,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BSIPH0015,Siphogenerina raphanus,PRESENT,  ,1,d35cf29362b4d807b3367c8d0ce92f8a,87-583D-4-CC
87,583,D,4,CC,0.0,0.0,75.60,76.66,10,LAGOE,02/1986,87,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,595,BUVIG0010,Uvigerina sp.,PRESENT,  ,1,27ebce87aae6af5ff81599db767ad296,87-583D-4-CC
