leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
48,401,,1,1,8.0,55.0,0.00,0.08,0.55,, FORAM MARLY CALCAREOUS OOZE, 10YR6/2-PALE YELLOWI SH BROWN," OOZE BECOMES DARKER+SILTY SANDY TOWARD BO TTOM,SEDIMENT GRADED FINER UPWARDS,LOWER BOUNDARY GR ADATIONAL",,,,,, SOFT*,,b910bc3ade7e7c2128027a7c4f191fed
48,401,,1,1,55.0,150.0,0.00,0.55,1.50,, MARLY CALCAREOUS OOZE, 5Y3/2-OLIVE GREY, BECOMES MORE SILTY-SANDY TOWARD BOTTOM-NOTICEABLY SANDY BEL OW APPROX 110CM BUT ITS SUBTLE GRADATION,, 4CM DIAME TER CHERT PEBBLE AT 124CM, BLEBS AND FLECKS OF POSS IBLE PYRITE THROUGHOUT-INCREASING IN NUMBER DOWN SEC TION-COULD POSSIBLY BE MANGANESE NODULES INSTEAD,,, S OFT*,,b42b866dd84866febe5e6e49d57e8d8e
48,401,,1,2,0.0,150.0,0.00,1.50,3.00,, SANDY MARLY CALCAREOUS OOZE," 5Y3/2-OLIVE GREY,10Y 4/2-GREYISH OLIVE,5Y5/2-LIGHT OLIVE GREY,10YR5/2-DAR K YELLOWISH BROWN"," OLIVE GREY LAYER WITH SANDY-SILT Y TEXTURE LOCATED FROM 0-14CM,IRREGULAR PODS OF GREY ISH OLIVE SANDY MARLY CALCAREOUS OOZE OF A CHALKY TE XTURE SET IN OLIVE GREY MATRIX LOCATED FROM 15-25CM, OLIVE GREY LAYER LOCATED FROM 25-95CM-SILT-SANDY TOW ARD BOTTOM GRADING TO UNIFORM CLAY ABOVE ABOUT 83CM, LIGHT OLIVE GREY LAYER GRADING GRADUALLY TO DARK YEL LOWISH BROWN LAYER LOCATED FROM 95-150CM U CHERT PARTICLE 2MM IN SIZE LOCATED AT 94CM",,, BLEBS +FLECKS OF PYRITE FROM 25-150CM,,, SOFT*,,93faa47a490950e661200656f9c481bd
48,401,,1,3,0.0,40.0,0.00,3.00,3.40,, SANDY MARLY CALCAREOUS OOZE, 10YR4/2-DARK YELLOWI SH BROWN,,,, POSSIBLE PYRITE FLECKS IN UPPER 30CM,, VE RY UNIFORM, SOFT, 11110000.1110.1221.3908,983a043253212a3f6b4ef2b16852a87c
48,401,,1,3,40.0,150.0,0.00,3.40,4.50,, CALCAREOUS MUD, 5Y3/2-OLIVE GREY, TOP BOUNDARY O F INTERVAL VERY GRADATIONAL TO CALCAREOUS OOZE,,,,, VER Y UNIFORM-NO CHARACTER OR VARIATION VISIBLE IN COLOR OR TEXTURE, SOFT*,,b10c7fd66715e2f6ebbdd5122ac28fd0
48,401,,1,4,0.0,146.0,0.00,4.50,5.96,, CALCAREOUS MUD," 5Y3/2-OLIVE GREY,5Y5/2-LIGHT OLIV E GREY", OLIVE GREY MUD GRADES INTO LIGHT OLIVE GREY MUD FROM 90-97CM,,, PATCHES OF FINELY DISSEMINATED P YRITE ? APPEAR AT ABOUT 75CM AND BECOME SLIGHTLY MOR E COMMON DOWNWARD,," VERY SIMILAR TO LOWER PORTION OF SECTION 3,VERY UNIFORM AT TOP", SOFT, 33233000.1110,bcd2a7f48f0dd6808f0c16b5a6a3c1e7
48,401,,1,5,0.0,150.0,0.00,6.00,7.50,, CALCAREOUS MUD, 5Y5/2-LIGHT OLIVE GREY,,,, MINOR PA TCHES OF DISSEMINATED PYRITE ? OR MANGANESE ?,, VERY UNIFORM, SOFT EXCEPT FOR SOUPY INTERVAL FROM 90-10 0 CM, 33233000.1110,21c441971c44aa228c8ea48347b39154
48,401,,1,6,0.0,80.0,0.00,7.50,8.30,, CALCAREOUS MUD, 5Y3/2-OLIVE GREY,,,,,, VERY UNIFORM W ITH NO VISIBLE TEXTURAL OR COLOR VARIATION, SOFT, 33233000.1110,89a4fe2f87849d003ba5d3b697fb2e24
48,401,,1,CC,80.0,101.0,0.00,9.10,9.31,, CALCAREOUS MUD, 5Y3/2-OLIVE GREY, VOID FROM 80-9 0CM,,,,, VERY UNIFORM WITH NO VISIBLE TEXTURAL OR COLOR VARIATION, SOFT, 33233000.1110,35eecb81e23172b7ffe3b0e6fe50db63
48,401,,2,1,0.0,35.0,84.50,84.50,84.85,, NANNO OOZE, 5GY8/1-LIGHT GREENISH GREY,,,,,," VERY UNI FORM CHALKY TEXTURE,VERY IRREGULAR SURFACE OBSCURES DETAILS BUT THIS APPEARS TO BE TOTALLY LACKING IN BE DDING+COLOR VARIATIONS+INCLUSION+ANY OTHER SEDIMENTA RY FEATURE", SOFT BUT SOMEWHAT HARDER AT TOP*,,9b80aa0cb9ede025b231ec0b19861596
