leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DACIN0120,Actinoptychus vulgaris,1%,  ,1,c8879b18e14a406888b27f548cdbe5a9,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DACTI0160,Actinocyclus ochotensis,2%,  ,1,00fc9f81161a52f4588b94683146f2b4,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DAULC0020,Aulacosira granulata,1%,  ,1,cdca401aa6b40c07fc50336b1b7b926d,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCOSC0010,Coscinodiscus sp.,1%,  ,1,36fe03099d5b4006eb3453a3e36d62b2,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCOSC0580,Coscinodiscus nodulifer,9%,  ,1,666f091b51915af247efe20cda5da128,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCOSC0640,Coscinodiscus occulus-iridis,2%,  ,1,387a4256abc3b1b8299ea962bdd8d00b,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCYCL0045,Cyclotella striata,13%,  ,1,6fcac178cfe1fd96af77bbb430ca43c9,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DCYMB0010,Cymbella sp.,3%,  ,1,d3068e689279cbe58e7d9db164a876bb,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDELP0040,Delphineis surirella,1%,  ,1,87ee60627b319f225a6c428503a90125,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDELP0041,Delphineis surirella (q),1%,  ,1,180ab214dbce0b64627a55b6fbc786b5,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDIAT0027,Diatoma hiemale mesodon,1%,  ,2,06329347bce17ce56f5b85f3c699a22b,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDIPL0020,Diploneis bombus,1%,  ,2,e56430000f5a7bb7172985e81a2bc456,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DDIPL0160,Diploneis smithii,TRACE,  ,2,1681150e9f090b8c7525c7f6c7b596a1,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DEPIH0035,Epithemia sp.,1%,  ,2,8508b9307be4c72a827e97f516e0689d,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DGOMP0010,Gomphonema sp.,3%,  ,2,a1da6a7a1ada40e4222c406c44a1891b,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DGRAM0010,Grammatophora sp.,2%,  ,2,3de19abbcf82aa2a9fe21de032c2604a,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DNAVI0010,Navicula sp.,2%,  ,2,19b5b7db6f84d735bc56d5eb6bbe8e45,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DNITZ0285,Nitzschia interruptestriata,4%,  ,2,f22302a15f1c7e5ee227c0030eb12cac,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DNITZ0380,Nitzschia marina,6%,  ,2,dd5b0c0b947891475b873cfcacb9609b,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DODON0011,Odontella sp. (q),1%,  ,2,ed3903b48dbf7a02ca7890f52de9a7ce,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DPARA0010,Paralia sulcata,5%,  ,3,ef212b19a01fc9f993f4230e3ec270c8,87-583-1-1
87,583,,1,1,55.0,56.0,0.00,0.56,35,AKIBA,,87,DIATOMS,FEW,,,POOL,NO AGE GIVEN,400,DPINN0010,Pinnularia sp.,1%,  ,3,03aa1767c8e031458e87220a11956738,87-583-1-1
