Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
159, 962,B,Initial Reports          ,       2.000,    0.150000,LO H. inversa
,,,,,,
159, 962,B,Initial Reports          ,       5.500,    0.260000,FO E. huxleyi
,,,,,,
159, 962,B,Initial Reports          ,      13.300,    0.390000,LO P. lacunosa
,,,,,,
159, 962,B,Initial Reports          ,      16.050,    0.480000,FO H. inversa
,,,,,,
159, 962,B,Initial Reports          ,      16.100,    0.830000,LO R. asanoi
,,,,,,
159, 962,B,Initial Reports          ,      16.500,    2.600000,LO G. pertenuis
,,,,,,
159, 962,B,Initial Reports          ,      17.050,    1.080000,LO G. oceanica
,,,,,,
159, 962,B,Initial Reports          ,      17.100,    2.610000,LO D. surculus
,,,,,,
159, 962,B,Initial Reports          ,      18.250,    3.100000,LO Sphaeroidinellopsis
,,,,,,
159, 962,B,Initial Reports          ,      18.300,    3.620000,LO Sphenolithus
,,,,,,
159, 962,B,Initial Reports          ,      19.750,    3.770000,LO R. pseudoumbilica
,,,,,,
159, 962,B,Initial Reports          ,      19.800,    4.010000,FO D. tamalis
,,,,,,
159, 962,B,Initial Reports          ,      26.450,    4.390000,LO Amaurolithus
,,,,,,
159, 962,B,Initial Reports          ,      48.250,   15.800000,LO Naviculopsis
,,,,,,
159, 962,B,Initial Reports          ,      59.800,   16.200001,FO C. costata
,,,,,,
