Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 664,B,Initial Reports          ,      14.000,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
108, 664,B,Initial Reports          ,      27.000,    0.730000,Brunhes /Matuyama
,,,,,,
108, 664,B,Initial Reports          ,      35.000,    0.910000,Matuyama/Jaramillo
,,,,,,
108, 664,B,Initial Reports          ,      56.000,    0.960000,LO Calcidiscus macintyrei
,,,,,,
108, 664,B,Initial Reports          ,      58.000,    2.280000,G. miocenica (p) & D. pentaradiatus (a)
,,,,,,
108, 664,B,Initial Reports          ,      67.500,    2.400000,D. pentaradiatus (p) & D. surculus (a)
,,,,,,
108, 664,B,Initial Reports          ,      87.500,    2.950000,D. altispira (p) & S. seminulina (a)
,,,,,,
108, 664,B,Initial Reports          ,     111.800,    3.730000,R. pseudoumbilica (p) & G. nepenthes (a)
,,,,,,
108, 664,B,Initial Reports          ,     126.300,    4.050000,G. nepenthes (p) & G. crassaformis (a)
,,,,,,
108, 664,B,Initial Reports          ,     135.800,    4.400000,G. crassaformis (p) & C. rugosus (a)
,,,,,,
108, 664,B,Initial Reports          ,     145.300,    4.600000,C. rugosus (p) & C. acutus (a)
,,,,,,
