leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
124E,773,B,003,Miscellaneous,01,WDR,000,,,150,,,void(0-60cm);conglomeratic rubble(60-76cm);volcaniclastic claystone(76-150cm),gray to black w/ reddish material(60-76cm);light yellowish brown(76-150cm),2.5y 6/4(76-150cm),,"highly fragmented(60-91,95-119,124-150cm)","igneous silt,sand,pebbles(60-76cm);volcaniclastic(76-150cm)","igneous silt,sand,pebbles(60-76cm);volcaniclastic(76-150cm)",,"washed in at top of core(60-76cm);weathering?(60-76cm);2 coherent pieces(91-95,119-124cm)",firm(76-150cm),,M,20.20603,121.65295,0098.70,9869,10019
124E,773,B,004,Miscellaneous,01,DRB,000,,,150,,,conglomeratic rubble(0-25cm);volcaniclastic silty claystone(25-150cm),"green,brown,gray(0-25cm);light olive brown(25-90cm) grading down to olive brown(90-150cm) w/ green weathering surfaces,black/dark specks,cream color @ 100,103cm,& light coffee brown @ ~110cm",2.5y 5/4(25-90cm) grading down to 2.5y 4/4(90-150cm),"minor bioturbation(44-75cm);contorted worm burrow fill?(72cm);fossil structure,massive(25-150cm);fractures(clay? infilled @ 90cm;slickensided? @ 120cm);crs layering & ~2-3mm,dip ~30 degree,find sand lens/laminae(100,103cm);~40 degrees dipping microfault,slickensides(140cm);3 chambered fossil(130cm)","highly fragmented(0-39,89-150cm) to slightly disturbed(39-72cm) to moderately disturbed(72-89cm)","igneous silt,sand,granule to pebble,basalt(0-25cm);volcaniclastic,tuff-like(25-150cm)","igneous silt,sand,granule to pebble,basalt(0-25cm);volcaniclastic,tuff-like,feldspar,glass,mafics(25-150cm)",fossil structure(25-150cm);3 chambered fossil(130cm),gradational contact(~90cm);washed in(0-25cm);orientation of long axis at surface ~15 degree from horizontal(25-150cm);clay? infilled fracture(90cm);slickensided? fracture(120cm),firm(25-150cm),,M,20.20603,121.65295,0100.30,10030,10180
