leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOA0246,Globorotalia inflata,RARE,  ,1,3f9c01c5ca9a88aa53ce82c1551e86b5,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOA0298,Globorotalia menardii,RARE,  ,1,844a7c8632d12e9e1cd72a958f6c6ad3,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOD0260,Globigerinoides obliqus obliqus,RARE,  ,1,dc24a73df185c635808a20ac9df5ef13,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOD0492,Globigerinoides sacculifer sacculifer,RARE,  ,1,dc5c910386389aa3426f38a7850ae9b9,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOD0650,Globigerinoides trilobus trilobus,RARE,  ,1,8df2b087fce970d674034b6b58fd389f,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOG0105,Globigerina bulloides,RARE,  ,1,cbdbc5c5a9b2225a35adb5ca82698665,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOG0336,Globigerina glutinata,RARE,  ,1,312ed2d10dfc63e9f7f1a46a87a9b64e,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOG0660,Globigerina quadrilatera,RARE,  ,1,0d2dcca15a1e71a07cd121cc168fccb7,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOG0820,Globigerina woodi,RARE,  ,1,1f0863e1e72b46daaab44f229def3441,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FNEOG0020,Neogloboquadrina atlantica,RARE,  ,1,efd5c0a2948e0618c0bf14f566502c0b,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FNEOG0090,Neogloboquadrina humerosa,RARE,  ,2,ba236c0a1a2ad99e6ae093d4c2df8a35,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FNEOG0110,Neogloboquadrina pachyderma,RARE,  ,2,088557d3ec7569c3453c513b36f24b25,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FORBU0020,Orbulina bilobata,RARE,  ,2,4a1a0a4e23d34c11d37d8d9bbde68e48,84-566C-1-CC
84,566,C,1,CC,0.0,0.0,49.80,49.90,14,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FPULL0020,Pulleniatina obliquiloculata,RARE,  ,2,73fa48bcec1a8384b84559256f870d30,84-566C-1-CC
84,566,C,2,CC,0.0,0.0,59.30,60.26, 4,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOD0650,Globigerinoides trilobus trilobus,RARE,  ,1,fc9060817a1a1631d61da5421ec7b594,84-566C-2-CC
84,566,C,2,CC,0.0,0.0,59.30,60.26, 4,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOQ0400,Globoquadrina venezuelana,RARE,  ,1,e574257b069b536833e25ed5071613d2,84-566C-2-CC
84,566,C,2,CC,0.0,0.0,59.30,60.26, 4,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOS0030,Globorotaloides hexagonus,RARE,  ,1,4477522d2531cf41a26bf222ab7d047f,84-566C-2-CC
84,566,C,2,CC,0.0,0.0,59.30,60.26, 4,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FNEOG0110,Neogloboquadrina pachyderma,RARE,  ,1,d0a95a8d0d2e189a358810081c40e17f,84-566C-2-CC
84,566,C,3,CC,0.0,0.0,68.80,69.03, 6,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOA0298,Globorotalia menardii,RARE,  ,1,dbff67c44675d47767ed7250737d12ae,84-566C-3-CC
84,566,C,3,CC,0.0,0.0,68.80,69.03, 6,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOA0486,Globorotalia scitula,RARE,  ,1,45c933403ddf04a5dbea8536388240a0,84-566C-3-CC
84,566,C,3,CC,0.0,0.0,68.80,69.03, 6,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOD0450,Globigerinoides ruber ruber,RARE,  ,1,d40bed0cba285bdb8c8387ff564623b6,84-566C-3-CC
84,566,C,3,CC,0.0,0.0,68.80,69.03, 6,STONE,05/1985,84,PLANKTONIC FORAMINIFERA,RARE,,,,NO AGE GIVEN,428,FGLOG0105,Globigerina bulloides,RARE,  ,1,b85001828c57dd894e50747b3986daa7,84-566C-3-CC
