leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
112,684,C,001,Hydraulic (Advanced) Piston Core,01,,000,,,000,,,core not opened,,,,,,,,,,,H,-8.99150,-79.90583,0000.00,0,0
112,684,C,002,Hydraulic (Advanced) Piston Core,01,,000,,,000,,,core not opened,,,,,,,,,,,H,-8.99150,-79.90583,0007.80,780,780
112,684,C,003,Hydraulic (Advanced) Piston Core,01,,000,,,000,,,core not opened,,,,,,,,,,,H,-8.99150,-79.90583,0017.30,1729,1729
112,684,C,004,Hydraulic (Advanced) Piston Core,01,,000,,,000,,,core not opened,,,,,,,,,,,H,-8.99150,-79.90583,0026.80,2679,2679
112,684,C,005,Hydraulic (Advanced) Piston Core,01,BOU,000,,,145,,,foram-bearing diatomaceous mud with glauconitic/phosphoritic sand at 130cm,dark olive gray,5y 3/2,"discrete burrows? (70-85cm),moderate bioturbation(30-60cm)",,,glauconite and phosphorite (130cm),"forams, diatoms",,,,H,-8.99150,-79.90583,0036.30,3629,3774
112,684,C,005,Hydraulic (Advanced) Piston Core,01,BOU,145,,,150,,,interstitial water sample,,,,,,,,,,,H,-8.99150,-79.90583,0036.30,3774,3779
112,684,C,005,Hydraulic (Advanced) Piston Core,02,BOU,000,,,105,,,foram-bearing diatomaceous mud with silty mud(?)at 103-105cm,olive,"5y 4/3 (0-103cm), 5y 4/4 (103-105cm)",moderate bioturbation?(20-90cm),,,,"forams, diatoms",,,,H,-8.99150,-79.90583,0037.80,3779,3884
112,684,C,005,Hydraulic (Advanced) Piston Core,CC,BOU,000,,,015,,,"dolomitized sitly mud (0-9cm), diatomaceous mud (9-15cm)","olive (0-9cm), dark olive gray (9-15cm)","5y 4/4 (0-9cm), 5y 3/2 (9-15cm)",,,,dolomite (0-9cm),diatoms(9-15cm),,,,H,-8.99150,-79.90583,0038.85,3884,3899
112,684,C,006,Extended Core Barrel,01,BOU,000,,,140,,,"calcite-cemented glauconite-rich silty mud (0-37cm), foram-rich diatomaceous mud (37-140cm)","olive (0-37cm), black (37-140cm)","5y 5/4 (0-37cm), 5y 2.5/2 (37-140cm)",,moderately fragmented(0-37cm),,calcite cement and glauconite (0-37cm),"forams and diatoms (37-140cm), fish vertebra (57cm)",,,,X,-8.99150,-79.90583,0039.00,3900,4040
112,684,C,006,Extended Core Barrel,01,BOU,140,,,150,,,personal(kve) and interstitial water samples,,,,,,,,,,,X,-8.99150,-79.90583,0039.00,4040,4050
112,684,C,006,Extended Core Barrel,02,BOU,000,,,022,,,foram-bearing diatomaceous mud,black,5y 2.5/2,,,,,"forams, diatoms",,,,X,-8.99150,-79.90583,0040.50,4050,4072
