leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
23,222,,1,1,0.0,142.0,0.00,0.00,1.42,, DETRITAL CLAY RICH NANNO OOZE," 5GY6/1-GREENISH GR AY,5GY7/2-GRAYISH YELLOW GREEN,10Y4/2-GRAYISH OLIVE"," SLIGHTLY MOTTLED 0-25 CM,STREAK OF PYRITE 25-107 C M",,, PYRITE,," GREENISH GRAY 0-25 CM,GRAYISH YELLOW GR EEN 25-107 CM,GRAYISH OLIVE 107-142 CM,HYDROGEN SULF IDE SMELL WHEN CORE WAS OPENED",, 00000000
23,222,,1,2,20.0,150.0,0.00,1.70,3.00,, DETRITAL CLAY RICH NANNO OOZE," 5GY6/1-GREENISH GR AY,10Y4/2-GRAYISH OLIVE",," BADLY DISTURBED,DRILLING B RECCIA",,,, GREENISH GRAY TO GRAYISH OLIVE,, 00000000
23,222,,1,3,0.0,150.0,0.00,3.00,4.50,, DETRITAL CLAY RICH NANNO OOZE," 10Y6/2-PALE OLIVE, 10Y4/2-GRAYISH OLIVE",," BADLY DISTURBED,DRILLING BREC CIA",,,, PALE OLIVE TO GRAYISH OLIVE,, 00000000
23,222,,1,4,0.0,150.0,0.00,4.50,6.00,, DETRITAL CLAY RICH NANNO OOZE," 5GY6/1-GREENISH GR AY,10Y4/2-GRAYISH OLIVE",," BADLY DISTURBED,DRILLING B RECCIA THROUGHOUT",,,," 0-10 CM MISSING FOR INTERSTITIAL WATER,GREENISH GRAY TO GRAYISH OLIVE",, 00000000
23,222,,2,1,35.0,150.0,53.00,53.35,54.50,, DETRITAL CLAY RICH NANNO OOZE, 10GY5/2-GRAYISH GR EEN,, HIGHLY DEFORMED,,,," GRAYISH GREEN CLAY,MASSIVE,T HE CORE HAS A HYDROGEN SULFIDE SMELL",, 00000000
23,222,,3,1,65.0,150.0,101.00,101.65,102.50,, DETRITAL CLAY NANNO OOZE, 5G5/6-MODERATE GREEN, SLIGHTLY MOTTLED,,,,,, STIFF, 00000000
23,222,,3,2,0.0,150.0,101.00,102.50,104.00,, DETRITAL CLAY NANNO OOZE, 5G5/6-MODERATE GREEN,,,,, SOME MOLLUSK FRAGMENTS OCURR IN THE CORE, VOID 2-3 CM 84-85 CM 105-114 CM 135-140 CM, STIFF, 00000000
23,222,,3,3,0.0,150.0,101.00,104.00,105.50,, DETRITAL CLAY NANNO OOZE, 5G5/6-MODERATE GREEN, MOTTLED, HIGHLY DEFORMED,,,,, STIFF, 00000000
23,222,,3,4,0.0,150.0,101.00,105.50,107.00,, CLAY NANNO OOZE," 5G5/6-MODERATE GREEN,5Y5/2-LIGHT OLIVE GRAY", MOTTLED THROUGHOUT," HIGHLY DEFORMED 0 -40 CM,MODERATELY DEFORMED 40-150 CM",,,," MODERATE GREE N 0-90 CM AND 125-150 CM,LIGHT OLIVE GRAY 90-125 CM", STIFF THROUGHOUT, 00000000
23,222,,4,1,30.0,150.0,119.00,119.30,120.50,, DETRITAL CLAY RICH NANNO OOZE," 5BG5/2-GRAYISH BLU E GREEN,5G5/6-MODERATE", GRAYISH BLUE GREEN WITH MOT TLES OF MODERATE GREEN," MODERATELY DEFORMED 30-70 C M,HIGHLY DEFORMED 70-131 CM",,,, DOMINANT COLOR GRAYISH BLUE GREEN, STIFF THROUGHOUT, 00000000
23,222,,5,1,60.0,150.0,128.00,128.60,129.50,, DETRITAL CLAY RICH NANNO OOZE, 5G5/2-GRAYISH GREE N,, HIGHLY DEFORMED,,,,, STIFF, 00000000
23,222,,5,2,0.0,150.0,128.00,129.50,131.00,, DETRITAL CLAY NANNO OOZE, 5G5/2-GRAYISH GREEN, F AINT LAMINATION (LOWER 75 CM?),,,,,, STIFF, 00000000
23,222,,5,3,0.0,150.0,128.00,131.00,132.50,, DETRITAL CLAY NANNO OOZE, 5G5/2-GRAYISH GREEN, M OTTLED, HIGHLY DISTURBED LOWER HALF OF THE CORE VER Y BADLY DISTURBED,,,,, STIFF, 00000000
23,222,,5,4,0.0,150.0,128.00,132.50,134.00,, DETRITAL CLAY NANNO OOZE," 5G5/6-MODERATE GREEN,5B G5/2-GRAYISH BLUE GREEN", MODERATE GREEN MOTTLED WIT H GRAYISH BLUE GREEN PATCHES, HIGHLY DISTURBED,,,,, ST IFF, 00000000
23,222,,5,5,0.0,150.0,128.00,134.00,135.50,, DETRITAL CLAY NANNO OOZE," N5-MEDIUM GRAY,5B6/2-PA LE BLUE", MEDIUM GRAY WITH PALE BLUE MOTTLES, DRILL ING BRECCIA,,,, NO BEDDING VISIBLE, STIFF, 00000000
