Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
161, 975,B,Initial Reports          ,       5.010,    0.085000,FO E. huxleyi acme
,,,,,,
161, 975,B,Initial Reports          ,      20.960,    0.260000,FO E. huxleyi
,,,,,,
161, 975,B,Initial Reports          ,      31.460,    0.460000,LO P. lacunosa
,,,,,,
161, 975,B,Initial Reports          ,      68.750,    1.020000,FO G. omega > 4.0 microns
,,,,,,
161, 975,B,Initial Reports          ,      79.160,    1.240000,LO Gephyrocapsa spp. > 5.5 microns
,,,,,,
161, 975,B,Initial Reports          ,     110.680,    1.440000,FO Gephyrocapsa spp. > 5.5 microns
,,,,,,
161, 975,B,Initial Reports          ,     119.510,    1.750000,FO G. oceanica > 4.0 microns
,,,,,,
161, 975,B,Initial Reports          ,     133.010,    1.960000,LO D. brouweri
,,,,,,
161, 975,B,Initial Reports          ,     151.950,    2.450000,LO G. bononiensis
,,,,,,
161, 975,B,Initial Reports          ,     154.250,    2.520000,LO D. pentaradiatus
,,,,,,
161, 975,B,Initial Reports          ,     188.200,    2.780000,LO D. tamalis
,,,,,,
161, 975,B,Initial Reports          ,     218.050,    3.570000,LO G. punticulata 
,,,,,,
161, 975,B,Initial Reports          ,     232.940,    3.940000,LCO G. margaritae
,,,,,,
161, 975,B,Initial Reports          ,     244.820,    4.130000,FCO D. asymmetricus
,,,,,,
161, 975,B,Initial Reports          ,     255.580,    4.520000,FO G. punticulata
,,,,,,
161, 975,B,Initial Reports          ,     299.870,    5.100000,FCO G. margaritae
,,,,,,
161, 975,B,Initial Reports          ,     305.810,    5.330000,open marine
,,,,,,
